player_name,player_link,l_end,l_tckl,l_guard,mid,r_guard,r_tckl,r_end
Jonathan Allen,/players/A/AlleJo01.htm,0,0,0,1,0,0,0
Zach Brown,/players/B/BrowZa00.htm,0,0,0,1,2,0,0
Mason Foster,/players/F/FostMa00.htm,0,1,1,2,1,0,0
Junior Galette,/players/G/GaleJu00.htm,1,0,0,0,0,0,0
Terrell McClain,/players/M/McClTe00.htm,0,0,0,0,1,0,0
Josh Norman,/players/N/NormJo01.htm,0,0,0,1,1,2,1
Preston Smith,/players/S/SmitPr00.htm,1,1,0,0,0,0,0
D.J. Swearinger,/players/S/SweaDJ00.htm,0,0,0,2,0,0,1
Maurice Alexander,/players/A/AlexMa00.htm,0,0,2,2,0,0,0
Mark Barron,/players/B/BarrMa00.htm,0,1,1,5,1,1,0
Connor Barwin,/players/B/BarwCo99.htm,0,1,1,1,0,0,0
Michael Brockers,/players/B/BrocMi00.htm,0,0,0,3,0,0,0
Cody Davis,/players/D/DaviCo02.htm,0,0,0,1,0,0,0
Aaron Donald,/players/D/DonaAa00.htm,0,0,1,0,1,0,0
Lamarcus Joyner,/players/J/JoynLa00.htm,1,1,0,2,0,0,1
Cory Littleton,/players/L/LittCo01.htm,0,1,0,0,0,0,0
Matt Longacre,/players/L/LongMa00.htm,0,0,0,1,0,0,0
Alec Ogletree,/players/O/OgleAl00.htm,1,0,2,4,1,1,0
Nickell Robey-Coleman,/players/R/RobeNi00.htm,0,0,1,0,0,1,0
Tyrunn Walker,/players/W/WalkTy00.htm,0,0,0,0,1,0,0
Ethan Westbrooks,/players/W/WestEt00.htm,0,1,0,0,0,0,0
