player_name,player_link,l_end,l_tckl,l_guard,mid,r_guard,r_tckl,r_end
Vonn Bell,/players/B/BellVo00.htm,2,0,0,0,0,0,1
Rafael Bush,/players/B/BushRa00.htm,2,0,0,0,0,1,0
Tyeler Davison,/players/D/DaviTy01.htm,0,1,0,0,0,0,0
Trey Hendrickson,/players/H/HendTr00.htm,1,0,0,0,0,0,0
Marshon Lattimore,/players/L/LattMa01.htm,2,0,0,0,1,0,0
Alex Okafor,/players/O/OkafAl00.htm,0,0,0,0,0,1,0
Sheldon Rankins,/players/R/RankSh00.htm,1,0,0,0,0,0,0
Manti Te'o,/players/T/TeoxMa00.htm,1,1,0,0,0,1,0
Marcus Williams,/players/W/WillMa08.htm,0,0,0,1,0,0,0
Lorenzo Alexander,/players/A/AlexLo99.htm,0,2,0,1,2,0,0
Preston Brown,/players/B/BrowPr00.htm,0,2,0,2,1,0,0
Ryan Davis,/players/D/DaviRy00.htm,1,0,0,0,0,0,0
Ramon Humber,/players/H/HumbRa00.htm,0,1,0,2,2,1,0
Micah Hyde,/players/H/HydeMi00.htm,1,0,0,3,0,0,1
Shaq Lawson,/players/L/LawsSh00.htm,0,0,2,1,0,0,0
Matt Milano,/players/M/MilaMa00.htm,0,0,0,0,1,0,0
Jordan Poyer,/players/P/PoyeJo00.htm,0,0,1,3,1,1,0
Cedric Thornton,/players/T/ThorCe00.htm,1,0,0,2,0,1,0
Adolphus Washington,/players/W/WashAd00.htm,0,1,0,0,0,0,0
TreDavious White,/players/W/WhitTr01.htm,0,0,0,1,2,0,0
Kyle Williams,/players/W/WillKy20.htm,1,0,0,1,2,0,0
Jerel Worthy,/players/W/WortJe00.htm,0,0,1,0,1,0,0
Shareece Wright,/players/W/WrigSh00.htm,1,1,1,0,0,0,0
Eddie Yarbrough,/players/Y/YarbEd01.htm,0,1,0,2,1,0,0
