player_name,player_link,l_end,l_tckl,l_guard,mid,r_guard,r_tckl,r_end
Henry Anderson,/players/A/AndeHe00.htm,1,0,0,0,1,2,1
Jonathan Bostic,/players/B/BostJo00.htm,0,0,0,0,1,2,1
Vontae Davis,/players/D/DaviVo99.htm,1,0,0,0,0,0,0
T.J. Green,/players/G/GreeT.00.htm,0,0,0,0,1,1,1
Barkevious Mingo,/players/M/MingBa00.htm,0,0,0,0,1,0,0
Antonio Morrison,/players/M/MorrAn01.htm,0,0,0,0,1,4,1
Hassan Ridgeway,/players/R/RidgHa00.htm,0,0,1,0,0,0,0
Jabaal Sheard,/players/S/SheaJa00.htm,0,0,0,0,0,1,0
Al Woods,/players/W/WoodAl99.htm,0,0,0,0,0,1,0
Geno Atkins,/players/A/AtkiGe99.htm,1,0,2,0,1,0,0
Vontaze Burfict,/players/B/BurfVo00.htm,0,0,1,0,4,0,0
Darqueze Dennard,/players/D/DennDa00.htm,0,0,1,0,1,0,0
Carlos Dunlap,/players/D/DunlCa99.htm,0,0,1,1,0,0,0
Ryan Glasgow,/players/G/GlasRy00.htm,0,0,1,0,0,0,0
George Iloka,/players/I/IlokGe00.htm,0,1,1,2,0,0,0
William Jackson,/players/J/JackWi02.htm,0,0,0,0,0,0,1
Dre Kirkpatrick,/players/K/KirkDr00.htm,0,0,0,0,0,1,0
Vincent Rey,/players/R/ReyxVi00.htm,1,1,0,1,1,0,1
Pat Sims,/players/S/SimsPa99.htm,0,0,1,1,1,0,0
Chris Smith,/players/S/SmitCh03.htm,0,0,0,1,0,0,0
Nick Vigil,/players/V/VigiNi00.htm,0,0,0,1,1,0,0
Jordan Willis,/players/W/WillJo09.htm,0,0,0,1,0,0,0
Shawn Williams,/players/W/WillSh02.htm,0,0,0,1,1,1,1
