player_name,player_link
Ryan Anderson,/players/A/AndeRy00.htm,0,0,0,0,1,0,0
Zach Brown,/players/B/BrowZa00.htm,0,0,0,0,1,0,0
Kendall Fuller,/players/F/FullKe00.htm,0,1,0,0,1,0,0
DeAngelo Hall,/players/H/HallDe99.htm,0,0,0,0,1,0,0
Evander Hood,/players/H/HoodEv99.htm,0,0,2,0,0,0,0
Ryan Kerrigan,/players/K/KerrRy00.htm,0,0,1,1,0,0,0
Stacy McGee,/players/M/McGeSt01.htm,0,0,1,0,0,0,0
Montae Nicholson,/players/N/NichMo00.htm,0,0,1,0,0,1,0
Josh Norman,/players/N/NormJo01.htm,0,0,0,0,1,1,0
Preston Smith,/players/S/SmitPr00.htm,0,0,0,0,1,1,1
Martrell Spaight,/players/S/SpaiMa00.htm,1,1,1,0,1,1,0
D.J. Swearinger,/players/S/SweaDJ00.htm,0,2,0,0,1,1,0
Vonn Bell,/players/B/BellVo00.htm,3,0,0,0,2,2,1
Rafael Bush,/players/B/BushRa00.htm,0,2,0,0,0,0,0
Tyeler Davison,/players/D/DaviTy01.htm,0,0,0,0,2,0,0
De'Vante Harris,/players/H/HarrDe04.htm,0,1,0,0,0,0,0
Trey Hendrickson,/players/H/HendTr00.htm,0,0,1,0,0,0,0
Cameron Jordan,/players/J/JordCa00.htm,0,0,1,0,1,0,0
Michael Mauti,/players/M/MautMi00.htm,1,1,0,1,0,2,0
Alex Okafor,/players/O/OkafAl00.htm,0,2,3,0,1,0,0
David Onyemata,/players/O/OnyeDa00.htm,0,1,0,0,0,0,0
Sheldon Rankins,/players/R/RankSh00.htm,1,0,1,0,0,0,0
Craig Robertson,/players/R/RobeCr00.htm,0,2,0,0,0,1,0
Manti Te'o,/players/T/TeoxMa00.htm,0,1,1,0,0,2,0
Marcus Williams,/players/W/WillMa08.htm,1,0,0,0,0,1,0
P.J. Williams,/players/W/WillP.00.htm,1,0,2,1,0,0,0
