player_name,player_link,l_end,l_tckl,l_guard,mid,r_guard,r_tckl,r_end
Geno Atkins,/players/A/AtkiGe99.htm,0,0,1,1,0,0,0
Andrew Billings,/players/B/BillAn00.htm,0,0,0,1,0,0,0
Vontaze Burfict,/players/B/BurfVo00.htm,1,0,0,1,1,0,0
Darqueze Dennard,/players/D/DennDa00.htm,0,0,0,4,1,0,0
Carlos Dunlap,/players/D/DunlCa99.htm,0,1,1,2,0,0,0
Ryan Glasgow,/players/G/GlasRy00.htm,0,1,0,1,2,1,0
George Iloka,/players/I/IlokGe00.htm,0,1,0,0,1,1,0
Michael Johnson,/players/J/JohnMi98.htm,0,1,0,2,2,0,0
Dre Kirkpatrick,/players/K/KirkDr00.htm,0,0,0,1,0,0,0
Carl Lawson,/players/L/LawsCa00.htm,0,0,1,0,0,0,0
Kevin Minter,/players/M/MintKe00.htm,0,0,0,1,1,0,0
Vincent Rey,/players/R/ReyxVi00.htm,0,1,1,3,1,1,0
Pat Sims,/players/S/SimsPa99.htm,1,0,0,6,1,0,0
Nick Vigil,/players/V/VigiNi00.htm,0,1,0,3,2,1,0
Jordan Willis,/players/W/WillJo09.htm,0,0,0,1,0,0,0
Shawn Williams,/players/W/WillSh02.htm,1,1,2,0,0,0,0
Tyson Alualu,/players/A/AluaTy99.htm,0,1,1,1,0,0,0
Sean Davis,/players/D/DaviSe00.htm,0,0,1,1,0,0,0
Bud Dupree,/players/D/DuprAl00.htm,0,0,1,0,0,0,0
Robert Golden,/players/G/GoldRo00.htm,0,0,1,0,0,0,0
Javon Hargrave,/players/H/HargJa00.htm,0,1,0,2,0,0,0
Cameron Heyward,/players/H/HeywCa01.htm,0,0,1,1,0,1,0
Mike Hilton,/players/H/HiltMi01.htm,0,0,0,0,1,0,0
Ryan Shazier,/players/S/ShazRy00.htm,0,0,0,2,0,1,0
T.J. Watt,/players/W/WattT.00.htm,0,0,0,1,2,0,0
Vince Williams,/players/W/WillVi01.htm,0,0,0,0,1,0,0
