player_name,player_link
Robert Alford,/players/A/AlfoRo00.htm,0,1,0,0,0,0,0
Ricardo Allen,/players/A/AlleRi00.htm,0,0,0,0,0,0,1
Vic Beasley,/players/B/BeasVi00.htm,1,0,1,1,0,0,0
De'Vondre Campbell,/players/C/CampDe00.htm,1,1,0,0,3,1,0
Adrian Clayborn,/players/C/ClayAd00.htm,0,0,0,1,0,0,0
Kemal Ishmael,/players/I/IshmKe00.htm,0,0,0,0,1,0,0
Grady Jarrett,/players/J/JarrGr00.htm,1,0,0,2,2,0,1
Deion Jones,/players/J/JoneDe01.htm,0,0,3,4,0,1,1
Keanu Neal,/players/N/NealKe01.htm,2,0,0,4,2,0,0
Dontari Poe,/players/P/PoexDo00.htm,0,0,0,1,0,0,0
Brian Poole,/players/P/PoolBr01.htm,0,0,0,1,0,0,0
Brooks Reed,/players/R/ReedBr00.htm,0,0,0,0,0,1,1
Ahtyba Rubin,/players/R/RubiAh99.htm,0,0,0,0,0,1,0
Derrick Shelby,/players/S/ShelDe00.htm,0,0,1,1,1,0,0
Desmond Trufant,/players/T/TrufDe00.htm,1,0,0,0,0,0,0
Courtney Upshaw,/players/U/UpshCo00.htm,0,0,1,0,1,0,0
Mike Adams,/players/A/AdamMi21.htm,0,0,0,1,0,0,0
Mario Addison,/players/A/AddiMa00.htm,0,0,0,0,0,1,0
Kurt Coleman,/players/C/ColeKu99.htm,0,1,0,1,1,0,0
Thomas Davis,/players/D/DaviTh20.htm,1,0,1,1,1,0,0
Charles Johnson,/players/J/JohnCh08.htm,0,0,0,0,1,2,0
Luke Kuechly,/players/K/KuecLu00.htm,0,1,0,1,1,1,0
Star Lotulelei,/players/L/LotuSt00.htm,0,0,0,0,0,1,0
Kyle Love,/players/L/LoveKy00.htm,0,0,0,1,0,0,0
Julius Peppers,/players/P/PeppJu99.htm,0,0,0,0,0,1,0
Kevon Seymour,/players/S/SeymKe00.htm,0,0,1,0,0,1,0
Kawann Short,/players/S/ShorKa00.htm,0,0,0,1,0,1,0
