player_name,player_link,l_end,l_tckl,l_guard,mid,r_guard,r_tckl,r_end
Ezekiel Ansah,/players/A/AnsaEz00.htm,0,0,0,1,0,0,0
Jarrad Davis,/players/D/DaviJa01.htm,0,0,1,0,0,0,0
Miles Killebrew,/players/K/KillMi00.htm,0,1,1,0,0,0,1
Jeremiah Ledbetter,/players/L/LedbJe00.htm,0,0,1,0,0,0,0
Haloti Ngata,/players/N/NgatHa20.htm,0,0,0,1,0,0,0
Glover Quin,/players/Q/QuinGl99.htm,1,0,0,0,0,0,1
A'Shawn Robinson,/players/R/RobiAS00.htm,0,0,0,1,1,0,0
Darius Slay,/players/S/SlayDa00.htm,0,0,1,0,0,1,0
Akeem Spence,/players/S/SpenAk00.htm,0,0,1,0,0,0,0
Jeremiah Valoaga,/players/V/ValoJe00.htm,0,0,0,1,0,0,0
Tahir Whitehead,/players/W/WhitTa00.htm,1,0,2,0,0,1,1
Tavon Wilson,/players/W/WilsTa00.htm,0,0,2,0,0,1,0
Anthony Zettel,/players/Z/ZettAn00.htm,0,0,2,1,0,1,0
Eli Apple,/players/A/ApplEl00.htm,0,0,0,0,0,1,0
Jonathan Casillas,/players/C/CasiJo99.htm,1,0,1,1,0,0,0
Ross Cockrell,/players/C/CockRo00.htm,0,0,0,1,0,0,0
Landon Collins,/players/C/CollLa00.htm,0,0,1,2,0,0,0
Damon Harrison,/players/H/HarrDa03.htm,1,1,0,1,1,2,0
Devon Kennard,/players/K/KennDe00.htm,1,2,1,0,0,1,0
Calvin Munson,/players/M/MunsCa00.htm,1,0,1,1,0,0,3
Jason Pierre-Paul,/players/P/PierJa99.htm,0,0,0,1,0,0,1
Dominique Rodgers-Cromartie,/players/R/RodgDo99.htm,2,4,2,0,0,0,1
Darian Thompson,/players/T/ThomDa05.htm,1,0,0,1,0,0,1
Dalvin Tomlinson,/players/T/TomlDa00.htm,0,0,1,0,1,2,0
Olivier Vernon,/players/V/VernOl00.htm,1,2,1,0,0,0,1
