player_name,player_link
Antoine Bethea,/players/B/BethAn20.htm,0,1,0,0,0,0,0
Tyvon Branch,/players/B/BranTy99.htm,0,0,2,0,0,1,1
Deone Bucannon,/players/B/BucaDe00.htm,0,0,1,1,0,0,0
Karlos Dansby,/players/D/DansKa20.htm,0,0,0,1,0,0,1
Chandler Jones,/players/J/JoneCh03.htm,1,0,0,0,0,0,0
Kareem Martin,/players/M/MartKa00.htm,0,0,0,1,0,0,0
Josh Mauro,/players/M/MaurJo00.htm,0,0,1,2,0,0,0
Robert Nkemdiche,/players/N/NkemRo00.htm,0,1,0,0,0,0,0
Corey Peters,/players/P/PeteCo00.htm,0,0,0,1,0,1,0
Olsen Pierre,/players/P/PierOl00.htm,0,0,0,0,1,0,0
Ronald Blair,/players/B/BlaiRo00.htm,0,0,1,2,0,0,0
DeForest Buckner,/players/B/BuckDe00.htm,0,0,0,1,0,1,0
Adrian Colbert,/players/C/ColbAd00.htm,0,1,0,1,0,0,0
Brock Coyle,/players/C/CoylBr00.htm,1,0,1,4,1,1,0
Leger Douzable,/players/D/DouzLe00.htm,1,0,2,2,0,2,0
Reuben Foster,/players/F/FostRe00.htm,0,1,0,7,3,0,0
Leon Hall,/players/H/HallLe98.htm,0,0,0,1,0,0,0
Eli Harold,/players/H/HaroEl00.htm,0,0,1,1,0,0,1
Dontae Johnson,/players/J/JohnDo02.htm,0,2,0,1,1,0,0
D.J. Jones,/players/J/JoneD.01.htm,0,0,0,2,1,0,0
Tony McDaniel,/players/M/McDaTo20.htm,0,0,0,1,0,0,0
Earl Mitchell,/players/M/MitcEa99.htm,0,0,0,1,0,0,0
Eric Reid,/players/R/ReidEr00.htm,0,0,1,1,3,0,0
Jaquiski Tartt,/players/T/TartJa00.htm,0,0,0,0,1,0,0
Ahkello Witherspoon,/players/W/WithAh00.htm,0,0,0,1,2,0,0
