player_name,player_link,l_end,l_tckl,l_guard,mid,r_guard,r_tckl,r_end
Mark Barron,/players/B/BarrMa00.htm,0,0,0,1,0,0,0
Michael Brockers,/players/B/BrocMi00.htm,0,0,0,2,0,0,0
Aaron Donald,/players/D/DonaAa00.htm,0,0,0,1,0,0,0
Samson Ebukam,/players/E/EbukSa00.htm,0,1,0,2,0,1,1
Morgan Fox,/players/F/FoxxMo00.htm,0,0,0,2,0,0,0
John Johnson,/players/J/JohnJo10.htm,0,1,0,2,0,0,0
Trumaine Johnson,/players/J/JohnTr05.htm,1,0,0,0,0,0,1
Lamarcus Joyner,/players/J/JoynLa00.htm,0,1,0,1,0,0,0
Matt Longacre,/players/L/LongMa00.htm,0,0,0,1,0,0,0
Robert Quinn,/players/Q/QuinRo00.htm,0,0,0,1,0,0,0
Kayvon Webster,/players/W/WebsKa00.htm,1,0,0,0,0,0,0
Ethan Westbrooks,/players/W/WestEt00.htm,0,0,0,1,0,0,0
Budda Baker,/players/B/BakeBu00.htm,0,1,0,0,0,0,0
Antoine Bethea,/players/B/BethAn20.htm,0,2,0,1,0,0,1
Josh Bynes,/players/B/ByneJo00.htm,1,1,0,2,0,0,1
Karlos Dansby,/players/D/DansKa20.htm,0,1,0,1,0,1,3
Rodney Gunter,/players/G/GuntRo00.htm,0,0,0,1,0,0,0
Chandler Jones,/players/J/JoneCh03.htm,0,0,0,2,0,0,0
Kareem Martin,/players/M/MartKa00.htm,0,1,0,0,0,0,0
Tyrann Mathieu,/players/M/MathTy00.htm,0,0,0,0,0,0,1
Tramon Williams,/players/W/WillTr99.htm,0,0,0,1,0,0,2
Xavier Williams,/players/W/WillXa00.htm,0,0,0,1,0,0,0
