player_name,player_link,l_end,l_tckl,l_guard,mid,r_guard,r_tckl,r_end
Henry Anderson,/players/A/AndeHe00.htm,0,0,0,1,0,0,0
Jonathan Bostic,/players/B/BostJo00.htm,0,0,1,1,0,0,0
Darius Butler,/players/B/ButlDa99.htm,0,0,0,0,0,0,2
Matthias Farley,/players/F/FarlMa00.htm,0,0,1,1,0,0,2
T.J. Green,/players/G/GreeT.00.htm,0,0,0,0,0,0,1
Johnathan Hankins,/players/H/HankJo00.htm,0,0,0,0,1,0,1
Margus Hunt,/players/H/HuntMa00.htm,1,0,0,0,0,0,0
Rashaan Melvin,/players/M/MelvRa00.htm,0,0,0,1,0,0,0
Antonio Morrison,/players/M/MorrAn01.htm,0,0,1,1,1,0,0
Jabaal Sheard,/players/S/SheaJa00.htm,0,0,0,1,0,0,0
John Simon,/players/S/SimoJo01.htm,1,0,0,1,0,0,2
Al Woods,/players/W/WoodAl99.htm,1,0,0,0,1,0,0
Maurice Alexander,/players/A/AlexMa00.htm,0,0,0,1,0,0,0
Mark Barron,/players/B/BarrMa00.htm,0,0,0,0,0,1,0
Connor Barwin,/players/B/BarwCo99.htm,0,0,1,1,0,0,0
Michael Brockers,/players/B/BrocMi00.htm,0,0,2,3,0,0,0
Blake Countess,/players/C/CounBl00.htm,0,0,0,1,0,0,0
Samson Ebukam,/players/E/EbukSa00.htm,0,0,0,1,0,0,0
Morgan Fox,/players/F/FoxxMo00.htm,0,1,0,0,0,0,0
Bryce Hager,/players/H/HageBr00.htm,0,0,0,0,0,1,0
Dominique Hatfield,/players/H/HatfDo00.htm,0,0,0,0,0,0,1
Lamarcus Joyner,/players/J/JoynLa00.htm,0,1,0,0,0,0,0
Cory Littleton,/players/L/LittCo01.htm,0,1,0,1,0,0,0
Alec Ogletree,/players/O/OgleAl00.htm,0,0,0,1,0,1,0
Nickell Robey-Coleman,/players/R/RobeNi00.htm,0,0,0,0,0,1,0
Tanzel Smart,/players/S/SmarTa00.htm,0,0,1,1,0,0,0
Tyrunn Walker,/players/W/WalkTy00.htm,0,0,0,0,1,0,0
Ethan Westbrooks,/players/W/WestEt00.htm,0,0,2,0,0,0,0
