player_name,player_link,l_end,l_tckl,l_guard,mid,r_guard,r_tckl,r_end
Angelo Blackson,/players/B/BlacAn00.htm,0,0,0,1,0,0,0
Jadeveon Clowney,/players/C/ClowJa00.htm,0,0,0,3,0,0,1
Dylan Cole,/players/C/ColeDy00.htm,0,0,0,1,0,0,0
Zach Cunningham,/players/C/CunnZa00.htm,0,0,0,3,0,0,0
Brian Cushing,/players/C/CushBr99.htm,0,0,0,4,1,0,0
Brandon Dunn,/players/D/DunnBr00.htm,0,0,0,1,0,0,0
Marcus Gilchrist,/players/G/GilcMa00.htm,2,0,0,1,0,0,0
Andre Hal,/players/H/HalxAn00.htm,0,0,0,1,1,0,0
Joel Heath,/players/H/HeatJo00.htm,0,0,0,5,0,0,0
Kareem Jackson,/players/J/JackKa99.htm,1,0,0,0,0,0,0
LaTroy Lewis,/players/L/LewiLa01.htm,0,0,0,1,1,0,0
Benardrick McKinney,/players/M/McKiBe00.htm,1,0,0,3,0,0,0
Corey Moore,/players/M/MoorCo00.htm,1,0,0,1,0,0,1
D.J. Reader,/players/R/ReadD.00.htm,0,0,0,1,1,0,0
Carlos Watkins,/players/W/WatkCa00.htm,0,0,0,1,0,0,0
A.J. Bouye,/players/B/BouyA.00.htm,0,0,0,1,0,0,0
Blair Brown,/players/B/BrowBl00.htm,0,0,0,2,0,0,0
Calais Campbell,/players/C/CampCa99.htm,0,0,0,2,0,0,0
Barry Church,/players/C/ChurBa99.htm,0,0,0,2,0,0,1
Aaron Colvin,/players/C/ColvAa00.htm,0,0,0,1,0,0,0
Marcell Dareus,/players/D/DareMa00.htm,1,0,0,1,0,0,0
Dante Fowler,/players/F/FowlDa00.htm,0,0,0,1,0,0,0
Tashaun Gipson,/players/G/GipsTa00.htm,0,0,0,3,0,0,0
Myles Jack,/players/J/JackMy00.htm,0,0,0,2,0,0,0
Abry Jones,/players/J/JoneAb00.htm,0,0,0,1,0,0,1
Donald Payne,/players/P/PaynDo00.htm,0,0,0,1,0,0,0
Telvin Smith,/players/S/SmitTe01.htm,0,0,0,2,0,0,0
Dawuane Smoot,/players/S/SmooDa00.htm,0,0,0,1,0,0,0
Jarrod Wilson,/players/W/WilsJa00.htm,0,0,0,1,0,0,0
