player_name,player_link,l_end,l_tckl,l_guard,mid,r_guard,r_tckl,r_end
Sam Acho,/players/A/AchoSa00.htm,0,1,0,0,0,1,0
Adrian Amos,/players/A/AmosAd00.htm,1,0,0,0,0,0,0
Prince Amukamara,/players/A/AmukPr00.htm,1,0,0,0,0,0,0
Bryce Callahan,/players/C/CallBr00.htm,0,0,0,0,0,0,1
Leonard Floyd,/players/F/FloyLe00.htm,0,0,1,1,0,0,0
Kyle Fuller,/players/F/FullKy00.htm,0,0,1,0,1,0,0
Eddie Goldman,/players/G/GoldEd00.htm,0,0,2,1,3,0,0
Akiem Hicks,/players/H/HickAk00.htm,0,0,1,0,1,0,0
Eddie Jackson,/players/J/JackEd01.htm,0,0,3,1,0,0,0
Christian Jones,/players/J/JoneCh05.htm,0,0,1,1,0,0,0
Danny Trevathan,/players/T/TrevDa00.htm,0,0,2,0,1,0,0
Mitch Unrein,/players/U/UnreMi00.htm,0,0,0,1,1,0,0
Tyus Bowser,/players/B/BowsTy00.htm,0,1,0,0,0,0,1
Brandon Carr,/players/C/CarrBr99.htm,0,1,0,0,1,0,0
Willie Henry,/players/H/HenrWi00.htm,0,0,1,0,1,0,0
Tony Jefferson,/players/J/JeffTo00.htm,1,0,1,0,1,0,0
Matt Judon,/players/J/JudoMa00.htm,0,2,1,0,1,2,2
Bronson Kaufusi,/players/K/KaufBr01.htm,1,0,1,0,0,0,0
Anthony Levine,/players/L/LeviAn00.htm,0,0,0,0,0,0,1
C.J. Mosley,/players/M/MoslC.00.htm,0,1,6,0,2,2,0
Patrick Onwuasor,/players/O/OnwuPa00.htm,0,1,3,0,2,0,0
Michael Pierce,/players/P/PierMi00.htm,0,0,5,0,0,1,0
Patrick Ricard,/players/R/RicaPa00.htm,1,0,0,0,1,1,0
Jimmy Smith,/players/S/SmitJi03.htm,0,0,1,0,0,0,0
Terrell Suggs,/players/S/SuggTe99.htm,1,0,2,0,0,0,0
Lardarius Webb,/players/W/WebbLa99.htm,0,0,0,0,1,0,0
Eric Weddle,/players/W/WeddEr99.htm,2,0,2,0,1,0,0
Chris Wormley,/players/W/WormCh00.htm,0,0,1,0,0,1,0
