player_name,player_link,l_end,l_tckl,l_guard,mid,r_guard,r_tckl,r_end
B.J. Goodson,/players/G/GoodB.00.htm,0,0,0,1,0,0,1
Damon Harrison,/players/H/HarrDa03.htm,0,0,1,1,0,1,0
Janoris Jenkins,/players/J/JenkJa03.htm,0,0,0,0,1,0,0
Calvin Munson,/players/M/MunsCa00.htm,0,0,0,1,0,0,0
Jason Pierre-Paul,/players/P/PierJa99.htm,0,1,0,1,0,1,1
Keenan Robinson,/players/R/RobiKe01.htm,0,0,1,1,0,0,0
Darian Thompson,/players/T/ThomDa05.htm,0,0,0,0,1,0,0
Robert Thomas,/players/T/ThomRo04.htm,0,0,0,1,0,0,0
Dalvin Tomlinson,/players/T/TomlDa00.htm,0,0,0,0,0,1,0
Kerry Wynn,/players/W/WynnKe00.htm,0,1,0,1,0,0,0
Shaquil Barrett,/players/B/BarrSh00.htm,1,1,0,1,0,0,0
Todd Davis,/players/D/DaviTo01.htm,0,0,0,4,2,0,0
Chris Harris,/players/H/HarrCh01.htm,0,1,0,0,1,0,0
Shelby Harris,/players/H/HarrSh00.htm,1,0,0,1,0,1,0
Brandon Marshall,/players/M/MarsBr01.htm,2,0,0,1,0,0,0
Corey Nelson,/players/N/NelsCo00.htm,1,0,0,1,0,0,0
Domata Peko,/players/P/PekoDo20.htm,0,0,1,4,0,0,0
Justin Simmons,/players/S/SimmJu00.htm,1,0,0,5,0,0,2
Darian Stewart,/players/S/StewDa00.htm,0,1,0,2,2,0,0
DeMarcus Walker,/players/W/WalkDe03.htm,0,0,0,0,0,1,0
Derek Wolfe,/players/W/WolfDe00.htm,0,0,0,3,0,0,0
