player_name,player_link,l_end,l_tckl,l_guard,mid,r_guard,r_tckl,r_end
Ray-Ray Armstrong,/players/A/ArmsRa01.htm,0,0,1,1,0,0,0
DeForest Buckner,/players/B/BuckDe00.htm,1,1,0,2,0,0,1
Adrian Colbert,/players/C/ColbAd00.htm,0,0,0,1,0,0,0
Brock Coyle,/players/C/CoylBr00.htm,2,0,0,2,0,0,0
Leger Douzable,/players/D/DouzLe00.htm,1,1,0,0,0,0,1
Leon Hall,/players/H/HallLe98.htm,1,0,0,0,0,0,0
Eli Harold,/players/H/HaroEl00.htm,0,0,0,0,0,0,1
Dontae Johnson,/players/J/JohnDo02.htm,1,0,0,0,0,0,0
Tony McDaniel,/players/M/McDaTo20.htm,1,0,0,0,0,0,0
Eric Reid,/players/R/ReidEr00.htm,1,0,0,0,0,0,1
Jaquiski Tartt,/players/T/TartJa00.htm,1,0,0,1,1,0,0
Solomon Thomas,/players/T/ThomSo00.htm,0,0,0,2,0,0,0
Jimmie Ward,/players/W/WardJi01.htm,0,0,0,1,0,0,0
Dekoda Watson,/players/W/WatsDe99.htm,1,0,0,0,0,1,0
Derek Barnett,/players/B/BarnDe01.htm,2,0,0,0,0,0,0
Nigel Bradham,/players/B/BradNi00.htm,0,0,0,0,0,0,2
Fletcher Cox,/players/C/CoxxFl00.htm,0,0,0,0,0,0,1
Vinny Curry,/players/C/CurrVi00.htm,1,2,0,0,0,0,0
Brandon Graham,/players/G/GrahBr99.htm,0,0,0,0,0,0,1
Malcolm Jenkins,/players/J/JenkMa99.htm,1,0,0,1,0,0,0
Timmy Jernigan,/players/J/JernTi00.htm,0,0,0,2,0,0,0
Mychal Kendricks,/players/K/KendMy00.htm,0,1,0,1,0,0,1
Rodney McLeod,/players/M/McLeRo00.htm,0,1,0,1,0,0,1
Jalen Mills,/players/M/MillJa02.htm,0,0,0,0,0,0,1
Patrick Robinson,/players/R/RobiPa99.htm,1,0,0,0,0,0,1
Destiny Vaeao,/players/V/VaeaDe01.htm,0,0,0,1,1,0,0
Joe Walker,/players/W/WalkJo01.htm,0,0,0,0,0,1,0
