player_name,player_link,pos,off__num,off__pct,def__num,def__pct,st__num,st__pct,team_name
Ramon Foster,/players/F/FostRa21.htm,G,59,100,0,0,4,15,Pittsburgh Steelers
Matt Feiler,/players/F/FeilMa00.htm,T,59,100,0,0,4,15,Pittsburgh Steelers
Marcus Gilbert,/players/G/GilbMa00.htm,T,59,100,0,0,4,15,Pittsburgh Steelers
Alejandro Villanueva,/players/V/VillAl00.htm,T,59,100,0,0,4,15,Pittsburgh Steelers
Landry Jones,/players/J/JoneLa02.htm,QB,59,100,0,0,0,0,Pittsburgh Steelers
JuJu Smith-Schuster,/players/S/SmitJu00.htm,WR,56,95,0,0,4,15,Pittsburgh Steelers
Jesse James,/players/J/JameJe00.htm,TE,37,63,0,0,4,15,Pittsburgh Steelers
Vance McDonald,/players/M/McDoVa00.htm,TE,37,63,0,0,0,0,Pittsburgh Steelers
Martavis Bryant,/players/B/BryaMa00.htm,WR,33,56,0,0,1,4,Pittsburgh Steelers
Fitzgerald Toussaint,/players/T/TousFi00.htm,RB,30,51,0,0,13,48,Pittsburgh Steelers
B.J. Finney,/players/F/FinnB.01.htm,C,30,51,0,0,0,0,Pittsburgh Steelers
Chris Hubbard,/players/H/HubbCh00.htm,T,29,49,0,0,4,15,Pittsburgh Steelers
Stevan Ridley,/players/R/RidlSt00.htm,RB,29,49,0,0,0,0,Pittsburgh Steelers
Eli Rogers,/players/R/RogeEl00.htm,WR,26,44,0,0,5,19,Pittsburgh Steelers
Roosevelt Nix,/players/N/NixxRo01.htm,FB,17,29,0,0,19,70,Pittsburgh Steelers
Jerald Hawkins,/players/H/HawkJe00.htm,T,17,29,0,0,0,0,Pittsburgh Steelers
Xavier Grimble,/players/G/GrimXa00.htm,TE,6,10,0,0,9,33,Pittsburgh Steelers
Justin Hunter,/players/H/HuntJu00.htm,WR,4,7,0,0,0,0,Pittsburgh Steelers
Darrius Heyward-Bey,/players/H/HeywDa00.htm,WR,3,5,0,0,11,41,Pittsburgh Steelers
Artie Burns,/players/B/BurnAr00.htm,CB,0,0,64,98,9,33,Pittsburgh Steelers
Sean Davis,/players/D/DaviSe00.htm,SS,0,0,64,98,8,30,Pittsburgh Steelers
Mike Mitchell,/players/M/MitcMi99.htm,FS,0,0,64,98,4,15,Pittsburgh Steelers
Joe Haden,/players/H/HadeJo99.htm,CB,0,0,62,95,4,15,Pittsburgh Steelers
Stephon Tuitt,/players/T/TuitSt00.htm,DE,0,0,59,91,8,30,Pittsburgh Steelers
Tyson Alualu,/players/A/AluaTy99.htm,DE,0,0,49,75,4,15,Pittsburgh Steelers
T.J. Watt,/players/W/WattT.00.htm,LB,0,0,47,72,11,41,Pittsburgh Steelers
Bud Dupree,/players/D/DuprAl00.htm,LB,0,0,47,72,2,7,Pittsburgh Steelers
Vince Williams,/players/W/WillVi01.htm,LB,0,0,43,66,7,26,Pittsburgh Steelers
Mike Hilton,/players/H/HiltMi01.htm,CB,0,0,43,66,5,19,Pittsburgh Steelers
Sean Spence,/players/S/SpenSe00.htm,LB,0,0,43,66,3,11,Pittsburgh Steelers
Javon Hargrave,/players/H/HargJa00.htm,NT,0,0,30,46,2,7,Pittsburgh Steelers
William Gay,/players/G/GayxWi99.htm,CB,0,0,22,34,0,0,Pittsburgh Steelers
L.J. Fort,/players/F/FortL.00.htm,LB,0,0,20,31,19,70,Pittsburgh Steelers
Anthony Chickillo,/players/C/ChicAn00.htm,LB,0,0,18,28,21,78,Pittsburgh Steelers
Arthur Moats,/players/M/MoatAr00.htm,LB,0,0,18,28,8,30,Pittsburgh Steelers
Leterrius Walton,/players/W/WaltLe00.htm,DE,0,0,13,20,10,37,Pittsburgh Steelers
Robert Golden,/players/G/GoldRo00.htm,SS,0,0,4,6,19,70,Pittsburgh Steelers
Cameron Sutton,/players/S/SuttCa00.htm,DB,0,0,3,5,10,37,Pittsburgh Steelers
Daniel McCullers,/players/M/McCuDa00.htm,DT,0,0,2,3,1,4,Pittsburgh Steelers
Tyler Matakevich,/players/M/MataTy00.htm,LB,0,0,0,0,19,70,Pittsburgh Steelers
Brian Allen,/players/A/AlleBr01.htm,CB,0,0,0,0,9,33,Pittsburgh Steelers
Chris Boswell,/players/B/BoswCh00.htm,K,0,0,0,0,9,33,Pittsburgh Steelers
Jordan Berry,/players/B/BerrJo00.htm,P,0,0,0,0,8,30,Pittsburgh Steelers
Kameron Canaday,/players/C/CanaKa00.htm,LS,0,0,0,0,8,30,Pittsburgh Steelers
J.J. Wilcox,/players/W/WilcJ.00.htm,FS,0,0,0,0,3,11,Pittsburgh Steelers
Spencer Drango,/players/D/DranSp00.htm,G,65,100,0,0,4,15,Cleveland Browns
Joel Bitonio,/players/B/BitoJo00.htm,G,65,100,0,0,4,15,Cleveland Browns
Kevin Zeitler,/players/Z/ZeitKe00.htm,G,65,100,0,0,4,15,Cleveland Browns
Shon Coleman,/players/C/ColeSh00.htm,T,65,100,0,0,4,15,Cleveland Browns
DeShone Kizer,/players/K/KizeDe00.htm,QB,65,100,0,0,0,0,Cleveland Browns
J.C. Tretter,/players/T/TretJC00.htm,C,65,100,0,0,0,0,Cleveland Browns
Josh Gordon,/players/G/GordJo02.htm,WR,54,83,0,0,0,0,Cleveland Browns
Corey Coleman,/players/C/ColeCo00.htm,WR,52,80,0,0,0,0,Cleveland Browns
Rashard Higgins,/players/H/HiggRa00.htm,WR,45,69,0,0,0,0,Cleveland Browns
Isaiah Crowell,/players/C/CrowIs00.htm,RB,36,55,0,0,0,0,Cleveland Browns
Seth Devalve,/players/D/DevaSe00.htm,TE,35,54,0,0,10,37,Cleveland Browns
Duke Johnson,/players/J/JohnDu00.htm,RB,30,46,0,0,0,0,Cleveland Browns
David Njoku,/players/N/NjokDa00.htm,TE,24,37,0,0,7,26,Cleveland Browns
Randall Telfer,/players/T/TelfRa00.htm,TE,20,31,0,0,9,33,Cleveland Browns
Ricardo Louis,/players/L/LouiRi00.htm,WR,11,17,0,0,16,59,Cleveland Browns
Marquez Williams,/players/W/WillMa09.htm,RB,10,15,0,0,0,0,Cleveland Browns
Sammie Coates,/players/C/CoatSa00.htm,WR,8,12,0,0,12,44,Cleveland Browns
