player_name,player_link,pos,off__num,off__pct,def__num,def__pct,st__num,st__pct,team_name
Shon Coleman,/players/C/ColeSh00.htm,T,66,100,0,0,2,8,Cleveland Browns
Joel Bitonio,/players/B/BitoJo00.htm,G,66,100,0,0,2,8,Cleveland Browns
Kevin Zeitler,/players/Z/ZeitKe00.htm,G,66,100,0,0,2,8,Cleveland Browns
Joe Thomas,/players/T/ThomJo28.htm,T,66,100,0,0,0,0,Cleveland Browns
J.C. Tretter,/players/T/TretJC00.htm,C,66,100,0,0,0,0,Cleveland Browns
DeShone Kizer,/players/K/KizeDe00.htm,QB,66,100,0,0,0,0,Cleveland Browns
Corey Coleman,/players/C/ColeCo00.htm,WR,53,80,0,0,0,0,Cleveland Browns
Isaiah Crowell,/players/C/CrowIs00.htm,RB,52,79,0,0,0,0,Cleveland Browns
Kenny Britt,/players/B/BritKe00.htm,WR,52,79,0,0,0,0,Cleveland Browns
Duke Johnson,/players/J/JohnDu00.htm,RB,50,76,0,0,0,0,Cleveland Browns
Seth Devalve,/players/D/DevaSe00.htm,TE,31,47,0,0,10,40,Cleveland Browns
David Njoku,/players/N/NjokDa00.htm,TE,29,44,0,0,10,40,Cleveland Browns
Randall Telfer,/players/T/TelfRa00.htm,TE,18,27,0,0,4,16,Cleveland Browns
Ricardo Louis,/players/L/LouiRi00.htm,WR,16,24,0,0,14,56,Cleveland Browns
Matthew Dayes,/players/D/DayeMa00.htm,RB,13,20,0,0,20,80,Cleveland Browns
Kasen Williams,/players/W/WillKa02.htm,WR,12,18,0,0,0,0,Cleveland Browns
Dan Vitale,/players/V/VitaDa00.htm,FB,4,6,0,0,8,32,Cleveland Browns
Jabrill Peppers,/players/P/PeppJa00.htm,FS,0,0,60,100,13,52,Cleveland Browns
Jamar Taylor,/players/T/TaylJa01.htm,CB,0,0,60,100,9,36,Cleveland Browns
Jason McCourty,/players/M/McCoJa99.htm,CB,0,0,60,100,6,24,Cleveland Browns
Christian Kirksey,/players/K/KirkCh00.htm,LB,0,0,60,100,3,12,Cleveland Browns
Joe Schobert,/players/S/SchoJo00.htm,LB,0,0,60,100,3,12,Cleveland Browns
Jamie Collins,/players/C/CollJa00.htm,LB,0,0,59,98,3,12,Cleveland Browns
Briean Boddy-Calhoun,/players/B/BoddBr01.htm,CB,0,0,47,78,9,36,Cleveland Browns
Emmanuel Ogbah,/players/O/OgbaEm00.htm,DE,0,0,42,70,5,20,Cleveland Browns
Derrick Kindred,/players/K/KindDe00.htm,SS,0,0,40,67,13,52,Cleveland Browns
Carl Nassib,/players/N/NassCa00.htm,DE,0,0,40,67,5,20,Cleveland Browns
Trevon Coley,/players/C/ColeTr01.htm,DT,0,0,39,65,0,0,Cleveland Browns
Danny Shelton,/players/S/ShelDa01.htm,DT,0,0,23,38,0,0,Cleveland Browns
Nate Orchard,/players/O/OrchNa00.htm,DE,0,0,18,30,0,0,Cleveland Browns
Larry Ogunjobi,/players/O/OgunLa00.htm,DT,0,0,17,28,3,12,Cleveland Browns
Tyrone Holmes,/players/H/HolmTy01.htm,DE,0,0,16,27,0,0,Cleveland Browns
Jamie Meder,/players/M/MedeJa00.htm,DT,0,0,10,17,5,20,Cleveland Browns
James Burgess,/players/B/BurgJa01.htm,LB,0,0,9,15,20,80,Cleveland Browns
B.J. Bello,/players/B/BellB.00.htm,LB,0,0,0,0,20,80,Cleveland Browns
Dominique Alexander,/players/A/AlexDo01.htm,LB,0,0,0,0,20,80,Cleveland Browns
Ibraheim Campbell,/players/C/CampIb00.htm,FS,0,0,0,0,20,80,Cleveland Browns
Sammie Coates,/players/C/CoatSa00.htm,WR,0,0,0,0,16,64,Cleveland Browns
Charley Hughlett,/players/H/HughCh01.htm,LS,0,0,0,0,8,32,Cleveland Browns
Britton Colquitt,/players/C/ColqBr00.htm,P,0,0,0,0,8,32,Cleveland Browns
Zane Gonzalez,/players/G/GonzZa00.htm,K,0,0,0,0,6,24,Cleveland Browns
Kai Nacua,/players/N/NacuKa00.htm,SS,0,0,0,0,4,16,Cleveland Browns
Austin Reiter,/players/R/ReitAu00.htm,C,0,0,0,0,2,8,Cleveland Browns
Spencer Drango,/players/D/DranSp00.htm,G,0,0,0,0,2,8,Cleveland Browns
Marcus Gilbert,/players/G/GilbMa00.htm,T,60,100,0,0,3,12,Pittsburgh Steelers
Ramon Foster,/players/F/FostRa21.htm,G,60,100,0,0,3,12,Pittsburgh Steelers
David DeCastro,/players/D/DeCaDa00.htm,G,60,100,0,0,3,12,Pittsburgh Steelers
Alejandro Villanueva,/players/V/VillAl00.htm,T,60,100,0,0,3,12,Pittsburgh Steelers
Maurkice Pouncey,/players/P/PounMa20.htm,C,60,100,0,0,0,0,Pittsburgh Steelers
Ben Roethlisberger,/players/R/RoetBe00.htm,QB,60,100,0,0,0,0,Pittsburgh Steelers
Jesse James,/players/J/JameJe00.htm,TE,54,90,0,0,4,16,Pittsburgh Steelers
Antonio Brown,/players/B/BrowAn04.htm,WR,51,85,0,0,1,4,Pittsburgh Steelers
Martavis Bryant,/players/B/BryaMa00.htm,WR,50,83,0,0,1,4,Pittsburgh Steelers
Le'Veon Bell,/players/B/BellLe00.htm,RB,43,72,0,0,1,4,Pittsburgh Steelers
Eli Rogers,/players/R/RogeEl00.htm,WR,39,65,0,0,7,28,Pittsburgh Steelers
JuJu Smith-Schuster,/players/S/SmitJu00.htm,WR,25,42,0,0,4,16,Pittsburgh Steelers
Vance McDonald,/players/M/McDoVa00.htm,TE,18,30,0,0,4,16,Pittsburgh Steelers
Roosevelt Nix,/players/N/NixxRo01.htm,FB,10,17,0,0,20,80,Pittsburgh Steelers
James Conner,/players/C/ConnJa00.htm,RB,8,13,0,0,3,12,Pittsburgh Steelers
Darrius Heyward-Bey,/players/H/HeywDa00.htm,WR,1,2,0,0,17,68,Pittsburgh Steelers
Xavier Grimble,/players/G/GrimXa00.htm,TE,1,2,0,0,3,12,Pittsburgh Steelers
Sean Davis,/players/D/DaviSe00.htm,SS,0,0,66,100,8,32,Pittsburgh Steelers
Ryan Shazier,/players/S/ShazRy00.htm,LB,0,0,66,100,2,8,Pittsburgh Steelers
Artie Burns,/players/B/BurnAr00.htm,CB,0,0,65,98,8,32,Pittsburgh Steelers
Joe Haden,/players/H/HadeJo99.htm,CB,0,0,65,98,8,32,Pittsburgh Steelers
Anthony Chickillo,/players/C/ChicAn00.htm,LB,0,0,62,94,20,80,Pittsburgh Steelers
T.J. Watt,/players/W/WattT.00.htm,LB,0,0,62,94,11,44,Pittsburgh Steelers
Vince Williams,/players/W/WillVi01.htm,LB,0,0,55,83,6,24,Pittsburgh Steelers
Tyson Alualu,/players/A/AluaTy99.htm,DE,0,0,54,82,2,8,Pittsburgh Steelers
Cameron Heyward,/players/H/HeywCa01.htm,DE,0,0,52,79,5,20,Pittsburgh Steelers
Mike Mitchell,/players/M/MitcMi99.htm,FS,0,0,44,67,4,16,Pittsburgh Steelers
Mike Hilton,/players/H/HiltMi01.htm,CB,0,0,34,52,15,60,Pittsburgh Steelers
William Gay,/players/G/GayxWi99.htm,CB,0,0,26,39,0,0,Pittsburgh Steelers
Javon Hargrave,/players/H/HargJa00.htm,NT,0,0,25,38,2,8,Pittsburgh Steelers
J.J. Wilcox,/players/W/WilcJ.00.htm,FS,0,0,20,30,1,4,Pittsburgh Steelers
Leterrius Walton,/players/W/WaltLe00.htm,DE,0,0,17,26,0,0,Pittsburgh Steelers
