player_name,player_link,pos,off__num,off__pct,def__num,def__pct,st__num,st__pct,team_name
Ryan Ramczyk,/players/R/RamcRy00.htm,T,64,100,0,0,6,21,New Orleans Saints
Andrus Peat,/players/P/PeatAn00.htm,G,64,100,0,0,6,21,New Orleans Saints
Senio Kelemete,/players/K/KeleSe00.htm,G,64,100,0,0,6,21,New Orleans Saints
Max Unger,/players/U/UngeMa20.htm,C,64,100,0,0,6,21,New Orleans Saints
Larry Warford,/players/W/WarfLa00.htm,G,64,100,0,0,6,21,New Orleans Saints
Drew Brees,/players/B/BreeDr00.htm,QB,64,100,0,0,0,0,New Orleans Saints
Michael Thomas,/players/T/ThomMi05.htm,WR,48,75,0,0,0,0,New Orleans Saints
Josh Hill,/players/H/HillJo02.htm,TE,43,67,0,0,11,38,New Orleans Saints
Ted Ginn,/players/G/GinnTe00.htm,WR,39,61,0,0,1,3,New Orleans Saints
Alvin Kamara,/players/K/KamaAl00.htm,RB,37,58,0,0,1,3,New Orleans Saints
Mark Ingram,/players/I/IngrMa01.htm,RB,36,56,0,0,0,0,New Orleans Saints
Brandon Coleman,/players/C/ColeBr00.htm,WR,33,52,0,0,0,0,New Orleans Saints
Michael Hoomanawanui,/players/H/HoomMi00.htm,TE,31,48,0,0,10,34,New Orleans Saints
Willie Snead,/players/S/SneaWi00.htm,WR,23,36,0,0,10,34,New Orleans Saints
Zach Line,/players/L/LineZa01.htm,FB,17,27,0,0,14,48,New Orleans Saints
Josh LeRibeus,/players/L/LeRiJo00.htm,C,10,16,0,0,6,21,New Orleans Saints
Garrett Griffin,/players/G/GrifGa00.htm,TE,2,3,0,0,0,0,New Orleans Saints
Tommylee Lewis,/players/L/LewiTo00.htm,WR,1,2,0,0,9,31,New Orleans Saints
Vonn Bell,/players/B/BellVo00.htm,FS,0,0,57,100,9,31,New Orleans Saints
A.J. Klein,/players/K/KleiAJ00.htm,LB,0,0,57,100,4,14,New Orleans Saints
Kenny Vaccaro,/players/V/VaccKe00.htm,SS,0,0,57,100,3,10,New Orleans Saints
Ken Crawley,/players/C/CrawKe02.htm,CB,0,0,55,96,4,14,New Orleans Saints
P.J. Williams,/players/W/WillP.00.htm,CB,0,0,55,96,0,0,New Orleans Saints
Cameron Jordan,/players/J/JordCa00.htm,DE,0,0,53,93,3,10,New Orleans Saints
Craig Robertson,/players/R/RobeCr00.htm,LB,0,0,47,82,8,28,New Orleans Saints
Sheldon Rankins,/players/R/RankSh00.htm,DT,0,0,47,82,2,7,New Orleans Saints
Sterling Moore,/players/M/MoorSt00.htm,CB,0,0,39,68,9,31,New Orleans Saints
Tyeler Davison,/players/D/DaviTy01.htm,DT,0,0,36,63,3,10,New Orleans Saints
David Onyemata,/players/O/OnyeDa00.htm,DT,0,0,33,58,8,28,New Orleans Saints
John Hughes,/players/H/HughJo00.htm,DT,0,0,22,39,0,0,New Orleans Saints
Trey Hendrickson,/players/H/HendTr00.htm,DE,0,0,20,35,2,7,New Orleans Saints
Hau'oli Kikaha,/players/K/KikaHa00.htm,DE,0,0,20,35,0,0,New Orleans Saints
Manti Te'o,/players/T/TeoxMa00.htm,LB,0,0,16,28,3,10,New Orleans Saints
Rafael Bush,/players/B/BushRa00.htm,SS,0,0,13,23,15,52,New Orleans Saints
Michael Mauti,/players/M/MautMi00.htm,LB,0,0,0,0,20,69,New Orleans Saints
Chris Banjo,/players/B/BanjCh00.htm,SS,0,0,0,0,20,69,New Orleans Saints
Gerald Hodges,/players/H/HodgGe00.htm,LB,0,0,0,0,19,66,New Orleans Saints
Justin Hardee,/players/H/HardJu01.htm,DB,0,0,0,0,19,66,New Orleans Saints
Arthur Maulet,/players/M/MaulAr00.htm,DB,0,0,0,0,18,62,New Orleans Saints
Trey Edmunds,/players/E/EdmuTr00.htm,RB,0,0,0,0,14,48,New Orleans Saints
