player_name,player_link,pos,off__num,off__pct,def__num,def__pct,st__num,st__pct,team_name
Riley Reiff,/players/R/ReifRi00.htm,T,77,100,0,0,5,19,Minnesota Vikings
Jeremiah Sirles,/players/S/SirlJe00.htm,G,77,100,0,0,5,19,Minnesota Vikings
Joe Berger,/players/B/BergJo20.htm,G,77,100,0,0,5,19,Minnesota Vikings
Mike Remmers,/players/R/RemmMi00.htm,T,77,100,0,0,5,19,Minnesota Vikings
Pat Elflein,/players/E/ElflPa00.htm,C,77,100,0,0,0,0,Minnesota Vikings
Case Keenum,/players/K/KeenCa00.htm,QB,77,100,0,0,0,0,Minnesota Vikings
Kyle Rudolph,/players/R/RudoKy00.htm,TE,75,97,0,0,0,0,Minnesota Vikings
Adam Thielen,/players/T/ThieAd00.htm,WR,72,94,0,0,0,0,Minnesota Vikings
Jerick McKinnon,/players/M/McKiJe00.htm,RB,44,57,0,0,0,0,Minnesota Vikings
Laquon Treadwell,/players/T/TreaLa00.htm,WR,44,57,0,0,0,0,Minnesota Vikings
Michael Floyd,/players/F/FloyMi00.htm,WR,38,49,0,0,0,0,Minnesota Vikings
Latavius Murray,/players/M/MurrLa00.htm,RB,33,43,0,0,0,0,Minnesota Vikings
Jarius Wright,/players/W/WrigJa02.htm,WR,29,38,0,0,0,0,Minnesota Vikings
David Morgan,/players/M/MorgDa01.htm,TE,16,21,0,0,3,12,Minnesota Vikings
Stacy Coley,/players/C/ColeSt00.htm,WR,16,21,0,0,3,12,Minnesota Vikings
Blake Bell,/players/B/BellBl00.htm,TE,12,16,0,0,20,77,Minnesota Vikings
C.J. Ham,/players/H/HamxC.00.htm,FB,6,8,0,0,18,69,Minnesota Vikings
Anthony Harris,/players/H/HarrAn01.htm,FS,0,0,66,100,11,42,Minnesota Vikings
Harrison Smith,/players/S/SmitHa00.htm,FS,0,0,66,100,3,12,Minnesota Vikings
Eric Kendricks,/players/K/KendEr00.htm,LB,0,0,66,100,3,12,Minnesota Vikings
Xavier Rhodes,/players/R/RhodXa00.htm,CB,0,0,66,100,0,0,Minnesota Vikings
Trae Waynes,/players/W/WaynTr00.htm,CB,0,0,61,92,5,19,Minnesota Vikings
Everson Griffen,/players/G/GrifEv99.htm,DE,0,0,54,82,3,12,Minnesota Vikings
Terence Newman,/players/N/NewmTe20.htm,CB,0,0,51,77,0,0,Minnesota Vikings
Danielle Hunter,/players/H/HuntDa01.htm,DE,0,0,50,76,3,12,Minnesota Vikings
Brian Robison,/players/R/RobiBr98.htm,DE,0,0,41,62,0,0,Minnesota Vikings
Tom Johnson,/players/J/JohnTo01.htm,DT,0,0,39,59,3,12,Minnesota Vikings
Linval Joseph,/players/J/JoseLi99.htm,NT,0,0,39,59,1,4,Minnesota Vikings
Emmanuel Lamur,/players/L/LamuEm00.htm,LB,0,0,38,58,11,42,Minnesota Vikings
Shamar Stephen,/players/S/StepSh00.htm,NT,0,0,30,45,7,27,Minnesota Vikings
Anthony Barr,/players/B/BarrAn00.htm,LB,0,0,28,42,2,8,Minnesota Vikings
Mackensie Alexander,/players/A/AlexMa01.htm,CB,0,0,20,30,14,54,Minnesota Vikings
Stephen Weatherly,/players/W/WeatSt00.htm,DE,0,0,7,11,19,73,Minnesota Vikings
Jaleel Johnson,/players/J/JohnJa09.htm,DT,0,0,4,6,0,0,Minnesota Vikings
Ben Gedeon,/players/G/GedeBe00.htm,LB,0,0,0,0,21,81,Minnesota Vikings
Marcus Sherels,/players/S/SherMa20.htm,CB,0,0,0,0,19,73,Minnesota Vikings
Jayron Kearse,/players/K/KearJa00.htm,SS,0,0,0,0,18,69,Minnesota Vikings
Kentrell Brothers,/players/B/BrotKe00.htm,LB,0,0,0,0,18,69,Minnesota Vikings
Eric Wilson,/players/W/WilsEr00.htm,LB,0,0,0,0,18,69,Minnesota Vikings
Kai Forbath,/players/F/ForbKa00.htm,K,0,0,0,0,11,42,Minnesota Vikings
Ryan Quigley,/players/Q/QuigRy00.htm,P,0,0,0,0,9,35,Minnesota Vikings
Kevin McDermott,/players/M/McDeKe00.htm,LS,0,0,0,0,9,35,Minnesota Vikings
Tramaine Brock,/players/B/BrocTr00.htm,CB,0,0,0,0,9,35,Minnesota Vikings
Danny Isidora,/players/I/IsidDa00.htm,G,0,0,0,0,5,19,Minnesota Vikings
Jahri Evans,/players/E/EvanJa21.htm,G,66,100,0,0,2,8,Green Bay Packers
Corey Linsley,/players/L/LinsCo00.htm,C,66,100,0,0,0,0,Green Bay Packers
Davante Adams,/players/A/AdamDa01.htm,WR,65,98,0,0,0,0,Green Bay Packers
Jordy Nelson,/players/N/NelsJo00.htm,WR,60,91,0,0,0,0,Green Bay Packers
Brett Hundley,/players/H/HundBr00.htm,QB,58,88,0,0,0,0,Green Bay Packers
Randall Cobb,/players/C/CobbRa00.htm,WR,53,80,0,0,0,0,Green Bay Packers
Justin McCray,/players/M/McCrJu00.htm,G,51,77,0,0,2,8,Green Bay Packers
Martellus Bennett,/players/B/BennMa00.htm,TE,50,76,0,0,0,0,Green Bay Packers
Aaron Jones,/players/J/JoneAa00.htm,RB,43,65,0,0,3,12,Green Bay Packers
Lucas Patrick,/players/P/PatrLu00.htm,G,38,58,0,0,2,8,Green Bay Packers
David Bakhtiari,/players/B/BakhDa00.htm,T,34,52,0,0,2,8,Green Bay Packers
Ulrick John,/players/J/JohnUl00.htm,T,32,48,0,0,0,0,Green Bay Packers
Bryan Bulaga,/players/B/BulaBr20.htm,T,28,42,0,0,2,8,Green Bay Packers
Ty Montgomery,/players/M/MontTy01.htm,RB,20,30,0,0,0,0,Green Bay Packers
Lane Taylor,/players/T/TaylLa01.htm,G,15,23,0,0,0,0,Green Bay Packers
Aaron Ripkowski,/players/R/RipkAa00.htm,FB,13,20,0,0,15,58,Green Bay Packers
Richard Rodgers,/players/R/RodgRi00.htm,TE,11,17,0,0,7,27,Green Bay Packers
Geronimo Allison,/players/A/AlliGe01.htm,WR,8,12,0,0,11,42,Green Bay Packers
Aaron Rodgers,/players/R/RodgAa00.htm,QB,8,12,0,0,0,0,Green Bay Packers
Lance Kendricks,/players/K/KendLa00.htm,TE,6,9,0,0,12,46,Green Bay Packers
Jeff Janis,/players/J/JaniJe00.htm,WR,1,2,0,0,15,58,Green Bay Packers
Ha Ha Clinton-Dix,/players/C/ClinHa00.htm,FS,0,0,77,100,5,19,Green Bay Packers
Blake Martinez,/players/M/MartBl01.htm,LB,0,0,76,99,8,31,Green Bay Packers
Kentrell Brice,/players/B/BricKe00.htm,FS,0,0,75,97,22,85,Green Bay Packers
Josh Hawkins,/players/H/HawkJo00.htm,CB,0,0,75,97,9,35,Green Bay Packers
Clay Matthews,/players/M/MattCl99.htm,LB,0,0,65,84,5,19,Green Bay Packers
Damarious Randall,/players/R/RandDa00.htm,CB,0,0,59,77,7,27,Green Bay Packers
Nick Perry,/players/P/PerrNi00.htm,LB,0,0,57,74,0,0,Green Bay Packers
Kenny Clark,/players/C/ClarKe01.htm,NT,0,0,55,71,5,19,Green Bay Packers
Mike Daniels,/players/D/DaniMi00.htm,DT,0,0,53,69,5,19,Green Bay Packers
Jake Ryan,/players/R/RyanJa00.htm,LB,0,0,48,62,16,62,Green Bay Packers
Lenzy Pipkins,/players/P/PipkLe00.htm,CB,0,0,46,60,7,27,Green Bay Packers
Dean Lowry,/players/L/LowrDe00.htm,DE,0,0,34,44,7,27,Green Bay Packers
Kyler Fackrell,/players/F/FackKy00.htm,LB,0,0,31,40,24,92,Green Bay Packers
Josh Jones,/players/J/JoneJo06.htm,SS,0,0,30,39,20,77,Green Bay Packers
Quinten Rollins,/players/R/RollQu00.htm,CB,0,0,22,29,3,12,Green Bay Packers
Quinton Dial,/players/D/DialQu00.htm,NT,0,0,21,27,7,27,Green Bay Packers
Marwin Evans,/players/E/EvanMa00.htm,SS,0,0,15,19,19,73,Green Bay Packers
Ricky Jean-Francois,/players/J/JeanRi99.htm,DT,0,0,7,9,0,0,Green Bay Packers
Chris Odom,/players/O/OdomCh00.htm,LB,0,0,1,1,0,0,Green Bay Packers
Trevor Davis,/players/D/DaviTr03.htm,WR,0,0,0,0,14,54,Green Bay Packers
Jamaal Williams,/players/W/WillJa06.htm,RB,0,0,0,0,9,35,Green Bay Packers
Taybor Pepper,/players/P/PeppTa00.htm,LS,0,0,0,0,8,31,Green Bay Packers
Justin Vogel,/players/V/VogeJu00.htm,P,0,0,0,0,8,31,Green Bay Packers
Mason Crosby,/players/C/CrosMa20.htm,K,0,0,0,0,5,19,Green Bay Packers
