player_name,player_link,pos,off__num,off__pct,def__num,def__pct,st__num,st__pct,team_name
Andrew Whitworth,/players/W/WhitAn20.htm,T,77,100,0,0,7,21,Los Angeles Rams
Rob Havenstein,/players/H/HaveRo00.htm,T,77,100,0,0,7,21,Los Angeles Rams
Jamon Brown,/players/B/BrowJa04.htm,G,77,100,0,0,7,21,Los Angeles Rams
Rodger Saffold,/players/S/SaffRo20.htm,G,77,100,0,0,7,21,Los Angeles Rams
Jared Goff,/players/G/GoffJa00.htm,QB,77,100,0,0,0,0,Los Angeles Rams
John Sullivan,/players/S/SullJo24.htm,C,77,100,0,0,0,0,Los Angeles Rams
Todd Gurley,/players/G/GurlTo01.htm,RB,69,90,0,0,0,0,Los Angeles Rams
Sammy Watkins,/players/W/WatkSa00.htm,WR,65,84,0,0,1,3,Los Angeles Rams
Josh Reynolds,/players/R/ReynJo00.htm,WR,62,81,0,0,1,3,Los Angeles Rams
Cooper Kupp,/players/K/KuppCo00.htm,WR,61,79,0,0,0,0,Los Angeles Rams
Tyler Higbee,/players/H/HigbTy00.htm,TE,48,62,0,0,8,24,Los Angeles Rams
Tavon Austin,/players/A/AustTa00.htm,WR,27,35,0,0,0,0,Los Angeles Rams
Gerald Everett,/players/E/EverGe00.htm,TE,24,31,0,0,1,3,Los Angeles Rams
Derek Carrier,/players/C/CarrDe00.htm,TE,12,16,0,0,15,45,Los Angeles Rams
Pharoh Cooper,/players/C/CoopPh00.htm,WR,9,12,0,0,15,45,Los Angeles Rams
Mike Thomas,/players/T/ThomMi04.htm,WR,7,9,0,0,20,61,Los Angeles Rams
Justin Davis,/players/D/DaviJu00.htm,RB,1,1,0,0,14,42,Los Angeles Rams
John Johnson,/players/J/JohnJo10.htm,SS,0,0,57,100,15,45,Los Angeles Rams
Alec Ogletree,/players/O/OgleAl00.htm,LB,0,0,57,100,4,12,Los Angeles Rams
Trumaine Johnson,/players/J/JohnTr05.htm,CB,0,0,57,100,0,0,Los Angeles Rams
Mark Barron,/players/B/BarrMa00.htm,LB,0,0,56,98,0,0,Los Angeles Rams
