player_name,player_link,pos,off__num,off__pct,def__num,def__pct,st__num,st__pct,team_name
Jermey Parnell,/players/P/ParnJe00.htm,T,67,100,0,0,2,7,Jacksonville Jaguars
Brandon Linder,/players/L/LindBr00.htm,C,67,100,0,0,2,7,Jacksonville Jaguars
A.J. Cann,/players/C/CannA.00.htm,G,67,100,0,0,2,7,Jacksonville Jaguars
Patrick Omameh,/players/O/OmamPa00.htm,G,67,100,0,0,2,7,Jacksonville Jaguars
Cam Robinson,/players/R/RobiCa00.htm,T,67,100,0,0,0,0,Jacksonville Jaguars
Blake Bortles,/players/B/BortBl00.htm,QB,67,100,0,0,0,0,Jacksonville Jaguars
Allen Hurns,/players/H/HurnAl01.htm,WR,59,88,0,0,0,0,Jacksonville Jaguars
Marqise Lee,/players/L/LeexMa00.htm,WR,58,87,0,0,3,11,Jacksonville Jaguars
Marcedes Lewis,/players/L/LewiMa00.htm,TE,54,81,0,0,2,7,Jacksonville Jaguars
Keelan Cole,/players/C/ColeKe00.htm,WR,44,66,0,0,14,50,Jacksonville Jaguars
Leonard Fournette,/players/F/FourLe00.htm,RB,40,60,0,0,0,0,Jacksonville Jaguars
Chris Ivory,/players/I/IvorCh00.htm,RB,27,40,0,0,0,0,Jacksonville Jaguars
Ben Koyack,/players/K/KoyaBe00.htm,TE,19,28,0,0,0,0,Jacksonville Jaguars
James O'Shaughnessy,/players/O/O'ShJa00.htm,TE,12,18,0,0,19,68,Jacksonville Jaguars
Arrelious Benn,/players/B/BennAr00.htm,WR,9,13,0,0,19,68,Jacksonville Jaguars
Tommy Bohanon,/players/B/BohaTo00.htm,FB,9,13,0,0,15,54,Jacksonville Jaguars
Corey Grant,/players/G/GranCo00.htm,RB,3,4,0,0,19,68,Jacksonville Jaguars
Max McCaffrey,/players/M/McCaMa01.htm,WR,1,1,0,0,0,0,Jacksonville Jaguars
Myles Jack,/players/J/JackMy00.htm,LB,0,0,68,100,7,25,Jacksonville Jaguars
Jalen Ramsey,/players/R/RamsJa00.htm,CB,0,0,68,100,7,25,Jacksonville Jaguars
Tashaun Gipson,/players/G/GipsTa00.htm,FS,0,0,68,100,7,25,Jacksonville Jaguars
Telvin Smith,/players/S/SmitTe01.htm,LB,0,0,68,100,7,25,Jacksonville Jaguars
Barry Church,/players/C/ChurBa99.htm,SS,0,0,68,100,7,25,Jacksonville Jaguars
A.J. Bouye,/players/B/BouyA.00.htm,CB,0,0,66,97,7,25,Jacksonville Jaguars
Calais Campbell,/players/C/CampCa99.htm,DE,0,0,64,94,9,32,Jacksonville Jaguars
Abry Jones,/players/J/JoneAb00.htm,NT,0,0,46,68,14,50,Jacksonville Jaguars
Malik Jackson,/players/J/JackMa02.htm,DT,0,0,45,66,0,0,Jacksonville Jaguars
Paul Posluszny,/players/P/PoluPa99.htm,LB,0,0,44,65,12,43,Jacksonville Jaguars
Yannick Ngakoue,/players/N/NgakYa00.htm,DE,0,0,42,62,7,25,Jacksonville Jaguars
Aaron Colvin,/players/C/ColvAa00.htm,CB,0,0,24,35,7,25,Jacksonville Jaguars
Eli Ankou,/players/A/AnkoEl00.htm,DT,0,0,22,32,1,4,Jacksonville Jaguars
Dante Fowler,/players/F/FowlDa00.htm,DE,0,0,21,31,0,0,Jacksonville Jaguars
Michael Bennett,/players/B/BennMi01.htm,DT,0,0,18,26,6,21,Jacksonville Jaguars
Dawuane Smoot,/players/S/SmooDa00.htm,DE,0,0,16,24,7,25,Jacksonville Jaguars
Peyton Thompson,/players/T/ThomPe00.htm,FS,0,0,0,0,19,68,Jacksonville Jaguars
Jarrod Wilson,/players/W/WilsJa00.htm,SS,0,0,0,0,19,68,Jacksonville Jaguars
Donald Payne,/players/P/PaynDo00.htm,LB,0,0,0,0,16,57,Jacksonville Jaguars
Lafayette Pitts,/players/P/PittLa00.htm,CB,0,0,0,0,14,50,Jacksonville Jaguars
Lerentee McCray,/players/M/McCrLe01.htm,LB,0,0,0,0,12,43,Jacksonville Jaguars
Matt Overton,/players/O/OverMa00.htm,LS,0,0,0,0,7,25,Jacksonville Jaguars
Brad Nortman,/players/N/NortBr00.htm,P,0,0,0,0,7,25,Jacksonville Jaguars
Jason Myers,/players/M/MyerJa00.htm,K,0,0,0,0,6,21,Jacksonville Jaguars
Josh Wells,/players/W/WellJo02.htm,T,0,0,0,0,2,7,Jacksonville Jaguars
Tyler Shatley,/players/S/ShatTy00.htm,C,0,0,0,0,2,7,Jacksonville Jaguars
Quinton Spain,/players/S/SpaiQu00.htm,G,68,100,0,0,7,25,Tennessee Titans
Jack Conklin,/players/C/ConkJa00.htm,T,68,100,0,0,7,25,Tennessee Titans
Josh Kline,/players/K/KlinJo01.htm,G,68,100,0,0,7,25,Tennessee Titans
Ben Jones,/players/J/JoneBe01.htm,C,68,100,0,0,0,0,Tennessee Titans
Marcus Mariota,/players/M/MariMa01.htm,QB,68,100,0,0,0,0,Tennessee Titans
Taylor Lewan,/players/L/LewaTa00.htm,T,67,99,0,0,7,25,Tennessee Titans
Delanie Walker,/players/W/WalkHu00.htm,TE,56,82,0,0,2,7,Tennessee Titans
Rishard Matthews,/players/M/MattRi00.htm,WR,48,71,0,0,0,0,Tennessee Titans
Eric Decker,/players/D/DeckEr00.htm,WR,44,65,0,0,2,7,Tennessee Titans
Jonnu Smith,/players/S/SmitJo01.htm,TE,37,54,0,0,2,7,Tennessee Titans
DeMarco Murray,/players/M/MurrDe00.htm,RB,37,54,0,0,0,0,Tennessee Titans
Derrick Henry,/players/H/HenrDe00.htm,RB,30,44,0,0,0,0,Tennessee Titans
Phillip Supernaw,/players/S/SupePh00.htm,TE,25,37,0,0,15,54,Tennessee Titans
Corey Davis,/players/D/DaviCo03.htm,WR,23,34,0,0,0,0,Tennessee Titans
Taywan Taylor,/players/T/TaylTa00.htm,WR,12,18,0,0,11,39,Tennessee Titans
Jalston Fowler,/players/F/FowlJa00.htm,FB,11,16,0,0,0,0,Tennessee Titans
Dennis Kelly,/players/K/KellDe00.htm,T,10,15,0,0,7,25,Tennessee Titans
David Fluellen,/players/F/FlueDa00.htm,RB,5,7,0,0,18,64,Tennessee Titans
Eric Weems,/players/W/WeemEr00.htm,WR,3,4,0,0,16,57,Tennessee Titans
Kevin Byard,/players/B/ByarKe01.htm,FS,0,0,67,100,7,25,Tennessee Titans
Logan Ryan,/players/R/RyanLo00.htm,CB,0,0,66,99,6,21,Tennessee Titans
Avery Williamson,/players/W/WillAv00.htm,LB,0,0,60,90,2,7,Tennessee Titans
Adoree' Jackson,/players/J/JackAd00.htm,CB,0,0,57,85,9,32,Tennessee Titans
Derrick Morgan,/players/M/MorgDe99.htm,LB,0,0,46,69,0,0,Tennessee Titans
Wesley Woodyard,/players/W/WoodWe20.htm,LB,0,0,44,66,5,18,Tennessee Titans
Brian Orakpo,/players/O/OrakBr99.htm,LB,0,0,44,66,0,0,Tennessee Titans
Da'Norris Searcy,/players/S/SearDa00.htm,SS,0,0,43,64,4,14,Tennessee Titans
Jurrell Casey,/players/C/CaseJu00.htm,DT,0,0,39,58,2,7,Tennessee Titans
Erik Walden,/players/W/WaldEr99.htm,LB,0,0,36,54,2,7,Tennessee Titans
DaQuan Jones,/players/J/JoneDa04.htm,DE,0,0,32,48,10,36,Tennessee Titans
LeShaun Sims,/players/S/SimsLe00.htm,CB,0,0,30,45,17,61,Tennessee Titans
Jayon Brown,/players/B/BrowJa06.htm,LB,0,0,30,45,9,32,Tennessee Titans
Curtis Riley,/players/R/RileCu00.htm,FS,0,0,26,39,12,43,Tennessee Titans
Austin Johnson,/players/J/JohnAu01.htm,NT,0,0,23,34,3,11,Tennessee Titans
Sylvester Williams,/players/W/WillSy00.htm,NT,0,0,22,33,1,4,Tennessee Titans
Brice McCain,/players/M/McCaBr99.htm,CB,0,0,20,30,11,39,Tennessee Titans
Karl Klug,/players/K/KlugKa00.htm,DT,0,0,20,30,7,25,Tennessee Titans
David King,/players/K/KingDa00.htm,DE,0,0,19,28,3,11,Tennessee Titans
Aaron Wallace,/players/W/WallAa00.htm,LB,0,0,13,19,16,57,Tennessee Titans
Brynden Trawick,/players/T/TrawBr00.htm,FS,0,0,0,0,21,75,Tennessee Titans
Daren Bates,/players/B/BateDa00.htm,LB,0,0,0,0,19,68,Tennessee Titans
Ryan Succop,/players/S/SuccRy44.htm,K,0,0,0,0,14,50,Tennessee Titans
Beau Brinkley,/players/B/BrinBe00.htm,LS,0,0,0,0,10,36,Tennessee Titans
Brett Kern,/players/K/KernBr20.htm,P,0,0,0,0,10,36,Tennessee Titans
Brian Schwenke,/players/S/SchwBr00.htm,C,0,0,0,0,7,25,Tennessee Titans
