player_name,player_link,pos,off__num,off__pct,def__num,def__pct,st__num,st__pct,team_name
Tyron Smith,/players/S/SmitTy00.htm,T,74,100,0,0,5,19,Dallas Cowboys
La'el Collins,/players/C/CollLa01.htm,T,74,100,0,0,5,19,Dallas Cowboys
Travis Frederick,/players/F/FredTr00.htm,C,74,100,0,0,5,19,Dallas Cowboys
Zack Martin,/players/M/MartZa00.htm,G,74,100,0,0,5,19,Dallas Cowboys
Jonathan Cooper,/players/C/CoopJo01.htm,G,74,100,0,0,4,15,Dallas Cowboys
Dak Prescott,/players/P/PresDa01.htm,QB,74,100,0,0,0,0,Dallas Cowboys
Jason Witten,/players/W/WittJa00.htm,TE,73,99,0,0,5,19,Dallas Cowboys
Dez Bryant,/players/B/BryaDe01.htm,WR,66,89,0,0,0,0,Dallas Cowboys
Ezekiel Elliott,/players/E/ElliEz00.htm,RB,64,86,0,0,0,0,Dallas Cowboys
Terrance Williams,/players/W/WillTe01.htm,WR,55,74,0,0,0,0,Dallas Cowboys
Cole Beasley,/players/B/BeasCo00.htm,WR,37,50,0,0,0,0,Dallas Cowboys
Brice Butler,/players/B/ButlBr00.htm,WR,22,30,0,0,0,0,Dallas Cowboys
James Hanna,/players/H/HannJa00.htm,TE,20,27,0,0,13,50,Dallas Cowboys
Keith Smith,/players/S/SmitKe03.htm,FB,13,18,0,0,15,58,Dallas Cowboys
Geoff Swaim,/players/S/SwaiGe00.htm,TE,9,12,0,0,10,38,Dallas Cowboys
Alfred Morris,/players/M/MorrAl00.htm,RB,5,7,0,0,0,0,Dallas Cowboys
Rod Smith,/players/S/SmitRo06.htm,FB,3,4,0,0,16,62,Dallas Cowboys
Ryan Switzer,/players/S/SwitRy00.htm,WR,3,4,0,0,9,35,Dallas Cowboys
Byron Jones,/players/J/JoneBy00.htm,FS,0,0,60,100,12,46,Dallas Cowboys
Anthony Brown,/players/B/BrowAn02.htm,CB,0,0,59,98,11,42,Dallas Cowboys
Orlando Scandrick,/players/S/ScanOr99.htm,CB,0,0,58,97,5,19,Dallas Cowboys
Anthony Hitchens,/players/H/HitcAn00.htm,LB,0,0,50,83,4,15,Dallas Cowboys
Jeff Heath,/players/H/HeatJe00.htm,SS,0,0,49,82,21,81,Dallas Cowboys
Demarcus Lawrence,/players/L/LawrDe00.htm,DE,0,0,49,82,5,19,Dallas Cowboys
