player_name,player_link,pos,off__num,off__pct,def__num,def__pct,st__num,st__pct,team_name
Andy Levitre,/players/L/LeviAn20.htm,G,58,100,0,0,6,21,Atlanta Falcons
Wes Schweitzer,/players/S/SchwWe00.htm,G,58,100,0,0,6,21,Atlanta Falcons
Jake Matthews,/players/M/MattJa00.htm,T,58,100,0,0,6,21,Atlanta Falcons
Alex Mack,/players/M/MackAl20.htm,C,58,100,0,0,0,0,Atlanta Falcons
Matt Ryan,/players/R/RyanMa00.htm,QB,58,100,0,0,0,0,Atlanta Falcons
Ty Sambrailo,/players/S/SambTy00.htm,T,49,84,0,0,6,21,Atlanta Falcons
Mohamed Sanu,/players/S/SanuMo00.htm,WR,48,83,0,0,2,7,Atlanta Falcons
Julio Jones,/players/J/JoneJu02.htm,WR,48,83,0,0,2,7,Atlanta Falcons
Austin Hooper,/players/H/HoopAu00.htm,TE,41,71,0,0,8,29,Atlanta Falcons
Devonta Freeman,/players/F/FreeDe00.htm,RB,39,67,0,0,0,0,Atlanta Falcons
Levine Toilolo,/players/T/ToilLe00.htm,TE,28,48,0,0,12,43,Atlanta Falcons
Taylor Gabriel,/players/G/GabrTa00.htm,WR,26,45,0,0,0,0,Atlanta Falcons
Tevin Coleman,/players/C/ColeTe01.htm,RB,22,38,0,0,0,0,Atlanta Falcons
Justin Hardy,/players/H/HardJu00.htm,WR,19,33,0,0,13,46,Atlanta Falcons
Derrick Coleman,/players/C/ColeDe00.htm,FB,14,24,0,0,18,64,Atlanta Falcons
Ryan Schraeder,/players/S/SchrRy00.htm,T,9,16,0,0,0,0,Atlanta Falcons
Andre Roberts,/players/R/RobeAn00.htm,WR,4,7,0,0,8,29,Atlanta Falcons
Eric Saubert,/players/S/SaubEr00.htm,TE,1,2,0,0,16,57,Atlanta Falcons
Keanu Neal,/players/N/NealKe01.htm,FS,0,0,76,100,5,18,Atlanta Falcons
Robert Alford,/players/A/AlfoRo00.htm,CB,0,0,75,99,11,39,Atlanta Falcons
Ricardo Allen,/players/A/AlleRi00.htm,SS,0,0,73,96,4,14,Atlanta Falcons
Desmond Trufant,/players/T/TrufDe00.htm,CB,0,0,72,95,8,29,Atlanta Falcons
Deion Jones,/players/J/JoneDe01.htm,LB,0,0,72,95,6,21,Atlanta Falcons
Brian Poole,/players/P/PoolBr01.htm,CB,0,0,66,87,5,18,Atlanta Falcons
De'Vondre Campbell,/players/C/CampDe00.htm,LB,0,0,55,72,1,4,Atlanta Falcons
Grady Jarrett,/players/J/JarrGr00.htm,DT,0,0,49,64,4,14,Atlanta Falcons
Takkarist McKinley,/players/M/McKiTa00.htm,DE,0,0,44,58,0,0,Atlanta Falcons
Dontari Poe,/players/P/PoexDo00.htm,DT,0,0,43,57,7,25,Atlanta Falcons
Brooks Reed,/players/R/ReedBr00.htm,DE,0,0,39,51,7,25,Atlanta Falcons
Jack Crawford,/players/C/CrawJa00.htm,DT,0,0,39,51,6,21,Atlanta Falcons
Adrian Clayborn,/players/C/ClayAd00.htm,DE,0,0,39,51,1,4,Atlanta Falcons
Duke Riley,/players/R/RileDu00.htm,LB,0,0,33,43,7,25,Atlanta Falcons
Derrick Shelby,/players/S/ShelDe00.htm,LB,0,0,30,39,3,11,Atlanta Falcons
Vic Beasley,/players/B/BeasVi00.htm,LB,0,0,22,29,1,4,Atlanta Falcons
Damontae Kazee,/players/K/KazeDa00.htm,SS,0,0,5,7,12,43,Atlanta Falcons
C.J. Goodwin,/players/G/GoodC.00.htm,CB,0,0,2,3,20,71,Atlanta Falcons
Ben Garland,/players/G/GarlBe00.htm,G,0,0,1,1,9,32,Atlanta Falcons
Courtney Upshaw,/players/U/UpshCo00.htm,DE,0,0,1,1,0,0,Atlanta Falcons
Kemal Ishmael,/players/I/IshmKe00.htm,FS,0,0,0,0,20,71,Atlanta Falcons
Matthew Bosher,/players/B/BoshMa00.htm,P,0,0,0,0,17,61,Atlanta Falcons
Terron Ward,/players/W/WardTe00.htm,RB,0,0,0,0,16,57,Atlanta Falcons
Jermaine Grace,/players/G/GracJe00.htm,LB,0,0,0,0,12,43,Atlanta Falcons
Josh Harris,/players/H/HarrJo02.htm,LS,0,0,0,0,10,36,Atlanta Falcons
Ayodeji Olatoye,/players/O/OlatAy00.htm,CB,0,0,0,0,7,25,Atlanta Falcons
Matt Bryant,/players/B/bryanmat01.htm,K,0,0,0,0,6,21,Atlanta Falcons
Jahri Evans,/players/E/EvanJa21.htm,G,76,100,0,0,3,11,Green Bay Packers
Lane Taylor,/players/T/TaylLa01.htm,G,76,100,0,0,3,11,Green Bay Packers
Justin McCray,/players/M/McCrJu00.htm,G,76,100,0,0,3,11,Green Bay Packers
Kyle Murphy,/players/M/MurpKy00.htm,T,76,100,0,0,3,11,Green Bay Packers
Aaron Rodgers,/players/R/RodgAa00.htm,QB,76,100,0,0,0,0,Green Bay Packers
Corey Linsley,/players/L/LinsCo00.htm,C,76,100,0,0,0,0,Green Bay Packers
Davante Adams,/players/A/AdamDa01.htm,WR,71,93,0,0,0,0,Green Bay Packers
Ty Montgomery,/players/M/MontTy01.htm,RB,65,86,0,0,0,0,Green Bay Packers
Martellus Bennett,/players/B/BennMa00.htm,TE,63,83,0,0,0,0,Green Bay Packers
Geronimo Allison,/players/A/AlliGe01.htm,WR,61,80,0,0,7,25,Green Bay Packers
Randall Cobb,/players/C/CobbRa00.htm,WR,54,71,0,0,0,0,Green Bay Packers
Trevor Davis,/players/D/DaviTr03.htm,WR,17,22,0,0,4,14,Green Bay Packers
Lance Kendricks,/players/K/KendLa00.htm,TE,13,17,0,0,7,25,Green Bay Packers
Richard Rodgers,/players/R/RodgRi00.htm,TE,10,13,0,0,5,18,Green Bay Packers
Jamaal Williams,/players/W/WillJa06.htm,RB,10,13,0,0,0,0,Green Bay Packers
Aaron Ripkowski,/players/R/RipkAa00.htm,FB,8,11,0,0,10,36,Green Bay Packers
Jordy Nelson,/players/N/NelsJo00.htm,WR,7,9,0,0,0,0,Green Bay Packers
Jeff Janis,/players/J/JaniJe00.htm,WR,1,1,0,0,19,68,Green Bay Packers
Ha Ha Clinton-Dix,/players/C/ClinHa00.htm,FS,0,0,58,100,6,21,Green Bay Packers
Morgan Burnett,/players/B/BurnMo99.htm,SS,0,0,58,100,6,21,Green Bay Packers
Nick Perry,/players/P/PerrNi00.htm,LB,0,0,53,91,6,21,Green Bay Packers
Clay Matthews,/players/M/MattCl99.htm,LB,0,0,52,90,6,21,Green Bay Packers
Davon House,/players/H/HousDa00.htm,CB,0,0,49,84,6,21,Green Bay Packers
Kenny Clark,/players/C/ClarKe01.htm,NT,0,0,47,81,6,21,Green Bay Packers
Kevin King,/players/K/KingKe01.htm,CB,0,0,46,79,11,39,Green Bay Packers
Blake Martinez,/players/M/MartBl01.htm,LB,0,0,38,66,15,54,Green Bay Packers
Dean Lowry,/players/L/LowrDe00.htm,DE,0,0,34,59,9,32,Green Bay Packers
Quinten Rollins,/players/R/RollQu00.htm,CB,0,0,34,59,9,32,Green Bay Packers
Quinton Dial,/players/D/DialQu00.htm,NT,0,0,33,57,9,32,Green Bay Packers
Josh Jones,/players/J/JoneJo06.htm,SS,0,0,29,50,25,89,Green Bay Packers
Damarious Randall,/players/R/RandDa00.htm,CB,0,0,28,48,4,14,Green Bay Packers
Kentrell Brice,/players/B/BricKe00.htm,FS,0,0,21,36,4,14,Green Bay Packers
Kyler Fackrell,/players/F/FackKy00.htm,LB,0,0,19,33,28,100,Green Bay Packers
Jake Ryan,/players/R/RyanJa00.htm,LB,0,0,17,29,17,61,Green Bay Packers
Joe Thomas,/players/T/ThomJo04.htm,LB,0,0,14,24,19,68,Green Bay Packers
Mike Daniels,/players/D/DaniMi00.htm,DT,0,0,7,12,0,0,Green Bay Packers
Josh Hawkins,/players/H/HawkJo00.htm,CB,0,0,1,2,4,14,Green Bay Packers
Marwin Evans,/players/E/EvanMa00.htm,SS,0,0,0,0,19,68,Green Bay Packers
Aaron Jones,/players/J/JoneAa00.htm,RB,0,0,0,0,8,29,Green Bay Packers
Mason Crosby,/players/C/CrosMa20.htm,K,0,0,0,0,8,29,Green Bay Packers
Lucas Patrick,/players/P/PatrLu00.htm,G,0,0,0,0,7,25,Green Bay Packers
Justin Vogel,/players/V/VogeJu00.htm,P,0,0,0,0,6,21,Green Bay Packers
Brett Goode,/players/G/GoodBr99.htm,LS,0,0,0,0,6,21,Green Bay Packers
