player_name,player_link,pos,off__num,off__pct,def__num,def__pct,st__num,st__pct,team_name
Clint Boling,/players/B/BoliCl00.htm,G,66,100,0,0,4,14,Cincinnati Bengals
Andy Dalton,/players/D/DaltAn00.htm,QB,66,100,0,0,0,0,Cincinnati Bengals
Russell Bodine,/players/B/BodiRu00.htm,C,66,100,0,0,0,0,Cincinnati Bengals
Tyler Kroft,/players/K/KrofTy00.htm,TE,62,94,0,0,4,14,Cincinnati Bengals
Brandon LaFell,/players/L/LaFeBr00.htm,WR,61,92,0,0,0,0,Cincinnati Bengals
A.J. Green,/players/G/GreeA.00.htm,WR,57,86,0,0,0,0,Cincinnati Bengals
Cedric Ogbuehi,/players/O/OgbuCe00.htm,T,51,77,0,0,0,0,Cincinnati Bengals
Andre Smith,/players/S/SmitAn23.htm,T,47,71,0,0,4,14,Cincinnati Bengals
Trey Hopkins,/players/H/HopkTr01.htm,G,43,65,0,0,4,14,Cincinnati Bengals
Joe Mixon,/players/M/MixoJo00.htm,RB,36,55,0,0,5,17,Cincinnati Bengals
Jake Fisher,/players/F/FishJa00.htm,T,34,52,0,0,4,14,Cincinnati Bengals
Alex Erickson,/players/E/EricAl01.htm,WR,31,47,0,0,12,41,Cincinnati Bengals
T.J. Johnson,/players/J/JohnTJ00.htm,C,23,35,0,0,4,14,Cincinnati Bengals
Giovani Bernard,/players/B/BernGi00.htm,RB,22,33,0,0,7,24,Cincinnati Bengals
C.J. Uzomah,/players/U/UzomC.00.htm,TE,17,26,0,0,18,62,Cincinnati Bengals
Cethan Carter,/players/C/CartCe00.htm,TE,16,24,0,0,21,72,Cincinnati Bengals
Cody Core,/players/C/CoreCo00.htm,WR,12,18,0,0,18,62,Cincinnati Bengals
Jeremy Hill,/players/H/HillJe01.htm,RB,11,17,0,0,0,0,Cincinnati Bengals
Tyler Boyd,/players/B/BoydTy00.htm,WR,5,8,0,0,0,0,Cincinnati Bengals
Nick Vigil,/players/V/VigiNi00.htm,LB,0,0,70,100,8,28,Cincinnati Bengals
George Iloka,/players/I/IlokGe00.htm,FS,0,0,68,97,11,38,Cincinnati Bengals
Vontaze Burfict,/players/B/BurfVo00.htm,LB,0,0,67,96,0,0,Cincinnati Bengals
William Jackson,/players/J/JackWi02.htm,CB,0,0,64,91,12,41,Cincinnati Bengals
Darqueze Dennard,/players/D/DennDa00.htm,CB,0,0,62,89,5,17,Cincinnati Bengals
Carlos Dunlap,/players/D/DunlCa99.htm,DE,0,0,55,79,4,14,Cincinnati Bengals
Michael Johnson,/players/J/JohnMi98.htm,DE,0,0,49,70,4,14,Cincinnati Bengals
Geno Atkins,/players/A/AtkiGe99.htm,DT,0,0,49,70,0,0,Cincinnati Bengals
Shawn Williams,/players/W/WillSh02.htm,SS,0,0,48,69,2,7,Cincinnati Bengals
Josh Shaw,/players/S/ShawJo00.htm,CB,0,0,33,47,21,72,Cincinnati Bengals
Kevin Minter,/players/M/MintKe00.htm,LB,0,0,32,46,0,0,Cincinnati Bengals
Pat Sims,/players/S/SimsPa99.htm,NT,0,0,30,43,0,0,Cincinnati Bengals
Carl Lawson,/players/L/LawsCa00.htm,LB,0,0,26,37,9,31,Cincinnati Bengals
Clayton Fejedelem,/players/F/FejeCl00.htm,FS,0,0,22,31,25,86,Cincinnati Bengals
Jordan Willis,/players/W/WillJo09.htm,DE,0,0,22,31,17,59,Cincinnati Bengals
Ryan Glasgow,/players/G/GlasRy00.htm,DT,0,0,21,30,8,28,Cincinnati Bengals
Chris Smith,/players/S/SmitCh03.htm,DE,0,0,18,26,4,14,Cincinnati Bengals
Adam Jones,/players/J/JonePa20.htm,CB,0,0,15,21,0,0,Cincinnati Bengals
Andrew Billings,/players/B/BillAn00.htm,NT,0,0,10,14,0,0,Cincinnati Bengals
Dre Kirkpatrick,/players/K/KirkDr00.htm,CB,0,0,6,9,0,0,Cincinnati Bengals
Vincent Rey,/players/R/ReyxVi00.htm,LB,0,0,3,4,25,86,Cincinnati Bengals
Jordan Evans,/players/E/EvanJo01.htm,LB,0,0,0,0,21,72,Cincinnati Bengals
KeiVarae Russell,/players/R/RussKe00.htm,CB,0,0,0,0,13,45,Cincinnati Bengals
Randy Bullock,/players/B/BullRa00.htm,K,0,0,0,0,9,31,Cincinnati Bengals
Kevin Huber,/players/H/HubeKe20.htm,P,0,0,0,0,8,28,Cincinnati Bengals
Clark Harris,/players/H/HarrCl20.htm,LS,0,0,0,0,8,28,Cincinnati Bengals
Dion Dawkins,/players/D/DawkDi00.htm,T,70,100,0,0,4,14,Buffalo Bills
Vlad Ducasse,/players/D/DucaVl20.htm,G,70,100,0,0,4,14,Buffalo Bills
