player_name,player_link,pos,off__num,off__pct,def__num,def__pct,st__num,st__pct,team_name
Brandon Scherff,/players/S/ScheBr00.htm,G,63,100,0,0,3,12,Washington Redskins
Spencer Long,/players/L/LongSp00.htm,C,63,100,0,0,3,12,Washington Redskins
Morgan Moses,/players/M/MoseMo00.htm,T,63,100,0,0,3,12,Washington Redskins
Shawn Lauvao,/players/L/LauvSh20.htm,G,63,100,0,0,3,12,Washington Redskins
Kirk Cousins,/players/C/CousKi00.htm,QB,63,100,0,0,0,0,Washington Redskins
Trent Williams,/players/W/WillTr21.htm,T,59,94,0,0,0,0,Washington Redskins
Jordan Reed,/players/R/ReedJo02.htm,TE,55,87,0,0,0,0,Washington Redskins
Terrelle Pryor,/players/P/PryoTe00.htm,WR,53,84,0,0,0,0,Washington Redskins
Jamison Crowder,/players/C/CrowJa00.htm,WR,49,78,0,0,4,15,Washington Redskins
Ryan Grant,/players/G/GranRy01.htm,WR,37,59,0,0,3,12,Washington Redskins
Robert Kelley,/players/K/KellRo00.htm,RB,33,52,0,0,0,0,Washington Redskins
Chris Thompson,/players/T/ThomCh03.htm,RB,30,48,0,0,6,23,Washington Redskins
Vernon Davis,/players/D/DaviVe00.htm,TE,27,43,0,0,0,0,Washington Redskins
Josh Doctson,/players/D/DoctJo00.htm,WR,20,32,0,0,0,0,Washington Redskins
Brian Quick,/players/Q/QuicBr00.htm,WR,6,10,0,0,0,0,Washington Redskins
Niles Paul,/players/P/PaulNi00.htm,TE,5,8,0,0,18,69,Washington Redskins
Ty Nsekhe,/players/N/NsekTy00.htm,T,4,6,0,0,3,12,Washington Redskins
Mason Foster,/players/F/FostMa00.htm,LB,0,0,69,100,9,35,Washington Redskins
Josh Norman,/players/N/NormJo01.htm,CB,0,0,69,100,5,19,Washington Redskins
Zach Brown,/players/B/BrowZa00.htm,LB,0,0,69,100,0,0,Washington Redskins
Deshazor Everett,/players/E/EverDe01.htm,SS,0,0,68,99,9,35,Washington Redskins
D.J. Swearinger,/players/S/SweaDJ00.htm,FS,0,0,67,97,8,31,Washington Redskins
Bashaud Breeland,/players/B/BreeBa00.htm,CB,0,0,66,96,15,58,Washington Redskins
Ryan Kerrigan,/players/K/KerrRy00.htm,LB,0,0,58,84,5,19,Washington Redskins
Preston Smith,/players/S/SmitPr00.htm,LB,0,0,53,77,5,19,Washington Redskins
Jonathan Allen,/players/A/AlleJo01.htm,DE,0,0,42,61,5,19,Washington Redskins
Kendall Fuller,/players/F/FullKe00.htm,CB,0,0,42,61,4,15,Washington Redskins
Matthew Ioannidis,/players/I/IoanMa01.htm,DE,0,0,33,48,14,54,Washington Redskins
Stacy McGee,/players/M/McGeSt01.htm,DE,0,0,32,46,0,0,Washington Redskins
Evander Hood,/players/H/HoodEv99.htm,NT,0,0,30,43,4,15,Washington Redskins
Terrell McClain,/players/M/McClTe00.htm,DE,0,0,29,42,5,19,Washington Redskins
Junior Galette,/players/G/GaleJu00.htm,LB,0,0,16,23,0,0,Washington Redskins
Ryan Anderson,/players/A/AndeRy00.htm,LB,0,0,10,14,0,0,Washington Redskins
Montae Nicholson,/players/N/NichMo00.htm,FS,0,0,3,4,18,69,Washington Redskins
Quinton Dunbar,/players/D/DunbQu00.htm,CB,0,0,2,3,11,42,Washington Redskins
Chris Carter,/players/C/CartCh00.htm,LB,0,0,1,1,23,88,Washington Redskins
Fabian Moreau,/players/M/MoreFa00.htm,CB,0,0,0,0,18,69,Washington Redskins
William Compton,/players/C/CompWi00.htm,LB,0,0,0,0,18,69,Washington Redskins
