player_name,player_link,pos,off__num,off__pct,def__num,def__pct,st__num,st__pct,team_name
Riley Reiff,/players/R/ReifRi00.htm,T,65,100,0,0,6,21,Minnesota Vikings
Joe Berger,/players/B/BergJo20.htm,G,65,100,0,0,6,21,Minnesota Vikings
Mike Remmers,/players/R/RemmMi00.htm,T,65,100,0,0,6,21,Minnesota Vikings
Adam Thielen,/players/T/ThieAd00.htm,WR,65,100,0,0,1,3,Minnesota Vikings
Pat Elflein,/players/E/ElflPa00.htm,C,65,100,0,0,0,0,Minnesota Vikings
Sam Bradford,/players/B/BradSa00.htm,QB,65,100,0,0,0,0,Minnesota Vikings
Nick Easton,/players/E/EastNi00.htm,G,63,97,0,0,6,21,Minnesota Vikings
Stefon Diggs,/players/D/DiggSt00.htm,WR,58,89,0,0,0,0,Minnesota Vikings
Kyle Rudolph,/players/R/RudoKy00.htm,TE,55,85,0,0,7,24,Minnesota Vikings
Dalvin Cook,/players/C/CookDa01.htm,RB,51,78,0,0,0,0,Minnesota Vikings
Laquon Treadwell,/players/T/TreaLa00.htm,WR,36,55,0,0,0,0,Minnesota Vikings
David Morgan,/players/M/MorgDa01.htm,TE,18,28,0,0,12,41,Minnesota Vikings
Jarius Wright,/players/W/WrigJa02.htm,WR,15,23,0,0,0,0,Minnesota Vikings
Jerick McKinnon,/players/M/McKiJe00.htm,RB,11,17,0,0,15,52,Minnesota Vikings
C.J. Ham,/players/H/HamxC.00.htm,FB,9,14,0,0,18,62,Minnesota Vikings
Latavius Murray,/players/M/MurrLa00.htm,RB,3,5,0,0,0,0,Minnesota Vikings
Jeremiah Sirles,/players/S/SirlJe00.htm,G,2,3,0,0,7,24,Minnesota Vikings
Stacy Coley,/players/C/ColeSt00.htm,WR,2,3,0,0,5,17,Minnesota Vikings
Blake Bell,/players/B/BellBl00.htm,TE,2,3,0,0,1,3,Minnesota Vikings
Andrew Sendejo,/players/S/SendAn00.htm,SS,0,0,62,100,6,21,Minnesota Vikings
Harrison Smith,/players/S/SmitHa00.htm,FS,0,0,62,100,5,17,Minnesota Vikings
Anthony Barr,/players/B/BarrAn00.htm,LB,0,0,62,100,5,17,Minnesota Vikings
Eric Kendricks,/players/K/KendEr00.htm,LB,0,0,62,100,5,17,Minnesota Vikings
Trae Waynes,/players/W/WaynTr00.htm,CB,0,0,57,92,6,21,Minnesota Vikings
Everson Griffen,/players/G/GrifEv99.htm,DE,0,0,53,85,4,14,Minnesota Vikings
Danielle Hunter,/players/H/HuntDa01.htm,DE,0,0,50,81,5,17,Minnesota Vikings
Xavier Rhodes,/players/R/RhodXa00.htm,CB,0,0,45,73,4,14,Minnesota Vikings
Tom Johnson,/players/J/JohnTo01.htm,DT,0,0,45,73,2,7,Minnesota Vikings
Terence Newman,/players/N/NewmTe20.htm,CB,0,0,41,66,2,7,Minnesota Vikings
Brian Robison,/players/R/RobiBr98.htm,DE,0,0,38,61,1,3,Minnesota Vikings
Linval Joseph,/players/J/JoseLi99.htm,NT,0,0,35,56,4,14,Minnesota Vikings
Shamar Stephen,/players/S/StepSh00.htm,NT,0,0,27,44,14,48,Minnesota Vikings
Mackensie Alexander,/players/A/AlexMa01.htm,CB,0,0,27,44,11,38,Minnesota Vikings
Ben Gedeon,/players/G/GedeBe00.htm,LB,0,0,16,26,22,76,Minnesota Vikings
Kentrell Brothers,/players/B/BrotKe00.htm,LB,0,0,0,0,18,62,Minnesota Vikings
Anthony Harris,/players/H/HarrAn01.htm,FS,0,0,0,0,18,62,Minnesota Vikings
Eric Wilson,/players/W/WilsEr00.htm,LB,0,0,0,0,18,62,Minnesota Vikings
Jayron Kearse,/players/K/KearJa00.htm,SS,0,0,0,0,17,59,Minnesota Vikings
Kai Forbath,/players/F/ForbKa00.htm,K,0,0,0,0,13,45,Minnesota Vikings
Marcus Sherels,/players/S/SherMa20.htm,CB,0,0,0,0,13,45,Minnesota Vikings
Stephen Weatherly,/players/W/WeatSt00.htm,DE,0,0,0,0,11,38,Minnesota Vikings
Emmanuel Lamur,/players/L/LamuEm00.htm,LB,0,0,0,0,9,31,Minnesota Vikings
Kevin McDermott,/players/M/McDeKe00.htm,LS,0,0,0,0,8,28,Minnesota Vikings
Ryan Quigley,/players/Q/QuigRy00.htm,P,0,0,0,0,8,28,Minnesota Vikings
Max Unger,/players/U/UngeMa20.htm,C,62,100,0,0,5,17,New Orleans Saints
Andrus Peat,/players/P/PeatAn00.htm,G,62,100,0,0,5,17,New Orleans Saints
Larry Warford,/players/W/WarfLa00.htm,G,62,100,0,0,5,17,New Orleans Saints
Ryan Ramczyk,/players/R/RamcRy00.htm,T,62,100,0,0,5,17,New Orleans Saints
Drew Brees,/players/B/BreeDr00.htm,QB,62,100,0,0,0,0,New Orleans Saints
Michael Thomas,/players/T/ThomMi05.htm,WR,58,94,0,0,1,3,New Orleans Saints
Brandon Coleman,/players/C/ColeBr00.htm,WR,48,77,0,0,3,10,New Orleans Saints
Ted Ginn,/players/G/GinnTe00.htm,WR,42,68,0,0,3,10,New Orleans Saints
Senio Kelemete,/players/K/KeleSe00.htm,G,34,55,0,0,0,0,New Orleans Saints
Coby Fleener,/players/F/FleeCo00.htm,TE,32,52,0,0,0,0,New Orleans Saints
Alvin Kamara,/players/K/KamaAl00.htm,RB,31,50,0,0,8,28,New Orleans Saints
Zach Strief,/players/S/StriZa20.htm,T,28,45,0,0,1,3,New Orleans Saints
Mark Ingram,/players/I/IngrMa01.htm,RB,26,42,0,0,0,0,New Orleans Saints
Josh Hill,/players/H/HillJo02.htm,TE,25,40,0,0,12,41,New Orleans Saints
Michael Hoomanawanui,/players/H/HoomMi00.htm,TE,18,29,0,0,11,38,New Orleans Saints
Tommylee Lewis,/players/L/LewiTo00.htm,WR,11,18,0,0,0,0,New Orleans Saints
Adrian Peterson,/players/P/PeteAd01.htm,RB,9,15,0,0,0,0,New Orleans Saints
John Kuhn,/players/K/KuhnJo00.htm,FB,8,13,0,0,7,24,New Orleans Saints
Josh LeRibeus,/players/L/LeRiJo00.htm,C,2,3,0,0,5,17,New Orleans Saints
A.J. Klein,/players/K/KleiAJ00.htm,LB,0,0,65,100,10,34,New Orleans Saints
P.J. Williams,/players/W/WillP.00.htm,CB,0,0,65,100,6,21,New Orleans Saints
Kenny Vaccaro,/players/V/VaccKe00.htm,SS,0,0,65,100,5,17,New Orleans Saints
Marcus Williams,/players/W/WillMa08.htm,FS,0,0,65,100,1,3,New Orleans Saints
Cameron Jordan,/players/J/JordCa00.htm,DE,0,0,64,98,6,21,New Orleans Saints
Marshon Lattimore,/players/L/LattMa01.htm,CB,0,0,61,94,0,0,New Orleans Saints
Sheldon Rankins,/players/R/RankSh00.htm,DT,0,0,58,89,0,0,New Orleans Saints
Alex Okafor,/players/O/OkafAl00.htm,DE,0,0,54,83,6,21,New Orleans Saints
Alex Anzalone,/players/A/AnzaAl00.htm,LB,0,0,48,74,10,34,New Orleans Saints
De'Vante Harris,/players/H/HarrDe04.htm,CB,0,0,44,68,23,79,New Orleans Saints
Tyeler Davison,/players/D/DaviTy01.htm,DT,0,0,38,58,5,17,New Orleans Saints
David Onyemata,/players/O/OnyeDa00.htm,DT,0,0,31,48,6,21,New Orleans Saints
Craig Robertson,/players/R/RobeCr00.htm,LB,0,0,17,26,24,83,New Orleans Saints
Manti Te'o,/players/T/TeoxMa00.htm,LB,0,0,16,25,9,31,New Orleans Saints
Hau'oli Kikaha,/players/K/KikaHa00.htm,DE,0,0,16,25,0,0,New Orleans Saints
Vonn Bell,/players/B/BellVo00.htm,FS,0,0,6,9,14,48,New Orleans Saints
Mitchell Loewen,/players/L/LoewMi00.htm,DT,0,0,1,2,19,66,New Orleans Saints
Chris Banjo,/players/B/BanjCh00.htm,SS,0,0,0,0,24,83,New Orleans Saints
Trey Edmunds,/players/E/EdmuTr00.htm,RB,0,0,0,0,18,62,New Orleans Saints
Adam Bighill,/players/B/BighAd00.htm,LB,0,0,0,0,14,48,New Orleans Saints
Rafael Bush,/players/B/BushRa00.htm,SS,0,0,0,0,14,48,New Orleans Saints
Wil Lutz,/players/L/LutzWi00.htm,K,0,0,0,0,11,38,New Orleans Saints
Zach Wood,/players/W/WoodZa00.htm,LS,0,0,0,0,8,28,New Orleans Saints
Thomas Morstead,/players/M/MorsTh00.htm,P,0,0,0,0,8,28,New Orleans Saints
Al-Quadin Muhammad,/players/M/MuhaAl00.htm,DE,0,0,0,0,5,17,New Orleans Saints
Sterling Moore,/players/M/MoorSt00.htm,CB,0,0,0,0,2,7,New Orleans Saints
