player_name,player_link,pos,off__num,off__pct,def__num,def__pct,st__num,st__pct,team_name
Bobby Massie,/players/M/MassBo00.htm,T,67,100,0,0,3,12,Chicago Bears
Josh Sitton,/players/S/SittJo20.htm,G,67,100,0,0,3,12,Chicago Bears
Charles Leno,/players/L/LenoCh00.htm,T,67,100,0,0,3,12,Chicago Bears
Tom Compton,/players/C/CompTo00.htm,T,67,100,0,0,3,12,Chicago Bears
Mike Glennon,/players/G/GlenMi00.htm,QB,67,100,0,0,0,0,Chicago Bears
Cody Whitehair,/players/W/WhitCo03.htm,C,67,100,0,0,0,0,Chicago Bears
Dion Sims,/players/S/SimsDi00.htm,TE,48,72,0,0,3,12,Chicago Bears
Kevin White,/players/W/WhitKe00.htm,WR,47,70,0,0,0,0,Chicago Bears
Deonte Thompson,/players/T/ThomDe04.htm,WR,44,66,0,0,5,19,Chicago Bears
Zach Miller,/players/M/MillZa02.htm,TE,40,60,0,0,4,15,Chicago Bears
Kendall Wright,/players/W/WrigKe01.htm,WR,39,58,0,0,0,0,Chicago Bears
Jordan Howard,/players/H/HowaJo00.htm,RB,38,57,0,0,0,0,Chicago Bears
Josh Bellamy,/players/B/BellJo02.htm,WR,33,49,0,0,10,38,Chicago Bears
Tarik Cohen,/players/C/CoheTa00.htm,RB,28,42,0,0,3,12,Chicago Bears
Adam Shaheen,/players/S/ShahAd00.htm,TE,8,12,0,0,17,65,Chicago Bears
Michael Burton,/players/B/BurtMi00.htm,FB,6,9,0,0,6,23,Chicago Bears
Benny Cunningham,/players/C/CunnBe01.htm,RB,4,6,0,0,6,23,Chicago Bears
Eddie Jackson,/players/J/JackEd01.htm,FS,0,0,59,100,9,35,Chicago Bears
Marcus Cooper,/players/C/CoopMa00.htm,CB,0,0,59,100,5,19,Chicago Bears
Quintin Demps,/players/D/DempQu99.htm,SS,0,0,59,100,0,0,Chicago Bears
Kyle Fuller,/players/F/FullKy00.htm,CB,0,0,59,100,0,0,Chicago Bears
Jerrell Freeman,/players/F/FreeJe00.htm,LB,0,0,56,95,0,0,Chicago Bears
Leonard Floyd,/players/F/FloyLe00.htm,LB,0,0,55,93,0,0,Chicago Bears
Akiem Hicks,/players/H/HickAk00.htm,DE,0,0,49,83,5,19,Chicago Bears
Danny Trevathan,/players/T/TrevDa00.htm,LB,0,0,42,71,0,0,Chicago Bears
Eddie Goldman,/players/G/GoldEd00.htm,NT,0,0,40,68,5,19,Chicago Bears
Sam Acho,/players/A/AchoSa00.htm,LB,0,0,39,66,18,69,Chicago Bears
Mitch Unrein,/players/U/UnreMi00.htm,DE,0,0,31,53,8,31,Chicago Bears
Bryce Callahan,/players/C/CallBr00.htm,CB,0,0,31,53,0,0,Chicago Bears
Jonathan Bullard,/players/B/BullJo00.htm,DE,0,0,21,36,0,0,Chicago Bears
Willie Young,/players/Y/YounWi99.htm,LB,0,0,20,34,0,0,Chicago Bears
Roy Robertson-Harris,/players/R/RobeRo00.htm,DE,0,0,18,31,14,54,Chicago Bears
Nick Kwiatkoski,/players/K/KwiaNi00.htm,LB,0,0,7,12,23,88,Chicago Bears
Pernell McPhee,/players/M/McPhPe00.htm,LB,0,0,4,7,0,0,Chicago Bears
Christian Jones,/players/J/JoneCh05.htm,LB,0,0,0,0,23,88,Chicago Bears
Sherrick McManis,/players/M/McMaSh99.htm,CB,0,0,0,0,23,88,Chicago Bears
Adrian Amos,/players/A/AmosAd00.htm,FS,0,0,0,0,23,88,Chicago Bears
Daniel Brown,/players/B/BrowDa04.htm,TE,0,0,0,0,18,69,Chicago Bears
Deon Bush,/players/B/BushDe00.htm,SS,0,0,0,0,13,50,Chicago Bears
Andrew DePaola,/players/D/DePaAn00.htm,LS,0,0,0,0,8,31,Chicago Bears
Pat O'Donnell,/players/O/ODonPa00.htm,P,0,0,0,0,8,31,Chicago Bears
Cre'von LeBlanc,/players/L/LeBlCr01.htm,CB,0,0,0,0,7,27,Chicago Bears
Connor Barth,/players/B/barthco01.htm,K,0,0,0,0,7,27,Chicago Bears
Bradley Sowell,/players/S/SoweBr00.htm,T,0,0,0,0,3,12,Chicago Bears
Wes Schweitzer,/players/S/SchwWe00.htm,G,59,100,0,0,5,19,Atlanta Falcons
Ryan Schraeder,/players/S/SchrRy00.htm,T,59,100,0,0,5,19,Atlanta Falcons
Andy Levitre,/players/L/LeviAn20.htm,G,59,100,0,0,5,19,Atlanta Falcons
Jake Matthews,/players/M/MattJa00.htm,T,59,100,0,0,5,19,Atlanta Falcons
Alex Mack,/players/M/MackAl20.htm,C,59,100,0,0,0,0,Atlanta Falcons
Matt Ryan,/players/R/RyanMa00.htm,QB,59,100,0,0,0,0,Atlanta Falcons
Mohamed Sanu,/players/S/SanuMo00.htm,WR,48,81,0,0,0,0,Atlanta Falcons
Julio Jones,/players/J/JoneJu02.htm,WR,48,81,0,0,0,0,Atlanta Falcons
Austin Hooper,/players/H/HoopAu00.htm,TE,47,80,0,0,5,19,Atlanta Falcons
Devonta Freeman,/players/F/FreeDe00.htm,RB,36,61,0,0,0,0,Atlanta Falcons
Taylor Gabriel,/players/G/GabrTa00.htm,WR,31,53,0,0,0,0,Atlanta Falcons
Levine Toilolo,/players/T/ToilLe00.htm,TE,29,49,0,0,8,31,Atlanta Falcons
Tevin Coleman,/players/C/ColeTe01.htm,RB,24,41,0,0,0,0,Atlanta Falcons
Justin Hardy,/players/H/HardJu00.htm,WR,15,25,0,0,16,62,Atlanta Falcons
Derrick Coleman,/players/C/ColeDe00.htm,FB,13,22,0,0,16,62,Atlanta Falcons
Eric Saubert,/players/S/SaubEr00.htm,TE,2,3,0,0,16,62,Atlanta Falcons
Andre Roberts,/players/R/RobeAn00.htm,WR,2,3,0,0,9,35,Atlanta Falcons
Robert Alford,/players/A/AlfoRo00.htm,CB,0,0,67,100,11,42,Atlanta Falcons
Keanu Neal,/players/N/NealKe01.htm,FS,0,0,67,100,5,19,Atlanta Falcons
Deion Jones,/players/J/JoneDe01.htm,LB,0,0,67,100,5,19,Atlanta Falcons
Ricardo Allen,/players/A/AlleRi00.htm,SS,0,0,67,100,3,12,Atlanta Falcons
Desmond Trufant,/players/T/TrufDe00.htm,CB,0,0,65,97,8,31,Atlanta Falcons
Grady Jarrett,/players/J/JarrGr00.htm,DT,0,0,51,76,5,19,Atlanta Falcons
Duke Riley,/players/R/RileDu00.htm,LB,0,0,49,73,6,23,Atlanta Falcons
De'Vondre Campbell,/players/C/CampDe00.htm,LB,0,0,47,70,2,8,Atlanta Falcons
Dontari Poe,/players/P/PoexDo00.htm,DT,0,0,43,64,2,8,Atlanta Falcons
Brian Poole,/players/P/PoolBr01.htm,CB,0,0,36,54,5,19,Atlanta Falcons
Brooks Reed,/players/R/ReedBr00.htm,DE,0,0,32,48,6,23,Atlanta Falcons
Jack Crawford,/players/C/CrawJa00.htm,DT,0,0,31,46,7,27,Atlanta Falcons
Vic Beasley,/players/B/BeasVi00.htm,LB,0,0,30,45,2,8,Atlanta Falcons
Derrick Shelby,/players/S/ShelDe00.htm,LB,0,0,26,39,3,12,Atlanta Falcons
Adrian Clayborn,/players/C/ClayAd00.htm,DE,0,0,25,37,2,8,Atlanta Falcons
Courtney Upshaw,/players/U/UpshCo00.htm,DE,0,0,18,27,0,0,Atlanta Falcons
Takkarist McKinley,/players/M/McKiTa00.htm,DE,0,0,14,21,0,0,Atlanta Falcons
Damontae Kazee,/players/K/KazeDa00.htm,SS,0,0,2,3,13,50,Atlanta Falcons
C.J. Goodwin,/players/G/GoodC.00.htm,CB,0,0,0,0,19,73,Atlanta Falcons
Kemal Ishmael,/players/I/IshmKe00.htm,FS,0,0,0,0,19,73,Atlanta Falcons
Terron Ward,/players/W/WardTe00.htm,RB,0,0,0,0,16,62,Atlanta Falcons
Matthew Bosher,/players/B/BoshMa00.htm,P,0,0,0,0,14,54,Atlanta Falcons
Jermaine Grace,/players/G/GracJe00.htm,LB,0,0,0,0,13,50,Atlanta Falcons
Ben Garland,/players/G/GarlBe00.htm,G,0,0,0,0,9,35,Atlanta Falcons
Josh Harris,/players/H/HarrJo02.htm,LS,0,0,0,0,8,31,Atlanta Falcons
Ty Sambrailo,/players/S/SambTy00.htm,T,0,0,0,0,5,19,Atlanta Falcons
Matt Bryant,/players/B/bryanmat01.htm,K,0,0,0,0,5,19,Atlanta Falcons
Ayodeji Olatoye,/players/O/OlatAy00.htm,CB,0,0,0,0,3,12,Atlanta Falcons
