player_name,player_link,pos,off__num,off__pct,def__num,def__pct,st__num,st__pct,team_name
Garett Bolles,/players/B/BollGa00.htm,T,81,100,0,0,4,14,Denver Broncos
Ronald Leary,/players/L/LearRo00.htm,G,81,100,0,0,4,14,Denver Broncos
Matt Paradis,/players/P/ParaMa00.htm,C,81,100,0,0,0,0,Denver Broncos
Trevor Siemian,/players/S/SiemTr00.htm,QB,74,91,0,0,0,0,Denver Broncos
Bennie Fowler,/players/F/FowlBe00.htm,WR,61,75,0,0,10,36,Denver Broncos
Demaryius Thomas,/players/T/ThomDe03.htm,WR,57,70,0,0,0,0,Denver Broncos
A.J. Derby,/players/D/DerbA.00.htm,TE,52,64,0,0,6,21,Denver Broncos
Emmanuel Sanders,/players/S/SandEm00.htm,WR,50,62,0,0,0,0,Denver Broncos
Allen Barbre,/players/B/BarbAl20.htm,G,47,58,0,0,4,14,Denver Broncos
Billy Turner,/players/T/TurnBi00.htm,G,46,57,0,0,0,0,Denver Broncos
C.J. Anderson,/players/A/AndeC.00.htm,RB,38,47,0,0,0,0,Denver Broncos
Virgil Green,/players/G/GreeVi00.htm,TE,35,43,0,0,12,43,Denver Broncos
Max Garcia,/players/G/GarcMa00.htm,G,35,43,0,0,4,14,Denver Broncos
Menelik Watson,/players/W/WatsMe00.htm,T,35,43,0,0,2,7,Denver Broncos
Jordan Taylor,/players/T/TaylJo01.htm,WR,32,40,0,0,15,54,Denver Broncos
Devontae Booker,/players/B/BookDe00.htm,RB,23,28,0,0,15,54,Denver Broncos
Jamaal Charles,/players/C/CharJa00.htm,RB,20,25,0,0,0,0,Denver Broncos
Jeff Heuerman,/players/H/HeueJe00.htm,TE,17,21,0,0,0,0,Denver Broncos
Isaiah McKenzie,/players/M/McKeIs00.htm,WR,12,15,0,0,7,25,Denver Broncos
Andy Janovich,/players/J/JanoAn00.htm,FB,7,9,0,0,18,64,Denver Broncos
Brock Osweiler,/players/O/OsweBr00.htm,QB,7,9,0,0,0,0,Denver Broncos
Justin Simmons,/players/S/SimmJu00.htm,SS,0,0,54,100,10,36,Denver Broncos
Aqib Talib,/players/T/TaliAq99.htm,CB,0,0,54,100,5,18,Denver Broncos
Chris Harris,/players/H/HarrCh01.htm,CB,0,0,54,100,0,0,Denver Broncos
Darian Stewart,/players/S/StewDa00.htm,FS,0,0,53,98,0,0,Denver Broncos
Shaquil Barrett,/players/B/BarrSh00.htm,LB,0,0,52,96,6,21,Denver Broncos
Von Miller,/players/M/MillVo00.htm,LB,0,0,50,93,0,0,Denver Broncos
Todd Davis,/players/D/DaviTo01.htm,LB,0,0,45,83,0,0,Denver Broncos
Brandon Marshall,/players/M/MarsBr01.htm,LB,0,0,44,81,0,0,Denver Broncos
Derek Wolfe,/players/W/WolfDe00.htm,DE,0,0,43,80,3,11,Denver Broncos
Domata Peko,/players/P/PekoDo20.htm,NT,0,0,36,67,3,11,Denver Broncos
Adam Gotsis,/players/G/GotsAd00.htm,DE,0,0,30,56,10,36,Denver Broncos
Bradley Roby,/players/R/RobyBr00.htm,CB,0,0,23,43,8,29,Denver Broncos
Shelby Harris,/players/H/HarrSh00.htm,DE,0,0,21,39,5,18,Denver Broncos
Will Parks,/players/P/ParkWi01.htm,FS,0,0,10,19,24,86,Denver Broncos
Corey Nelson,/players/N/NelsCo00.htm,LB,0,0,10,19,24,86,Denver Broncos
