player_name,player_link,pos,off__num,off__pct,def__num,def__pct,st__num,st__pct,team_name
Will Holden,/players/H/HoldWi00.htm,G,68,100,0,0,4,17,Arizona Cardinals
John Wetzel,/players/W/WetzJo00.htm,T,68,100,0,0,4,17,Arizona Cardinals
Drew Stanton,/players/S/StanDr00.htm,QB,68,100,0,0,0,0,Arizona Cardinals
Alex Boone,/players/B/BoonAl21.htm,G,68,100,0,0,0,0,Arizona Cardinals
A.Q. Shipley,/players/S/ShipA.20.htm,C,68,100,0,0,0,0,Arizona Cardinals
Evan Boehm,/players/B/BoehEv00.htm,G,67,99,0,0,4,17,Arizona Cardinals
Jermaine Gresham,/players/G/GresJe00.htm,TE,67,99,0,0,0,0,Arizona Cardinals
Larry Fitzgerald,/players/F/FitzLa00.htm,WR,60,88,0,0,0,0,Arizona Cardinals
Jaron Brown,/players/B/BrowJa03.htm,WR,52,76,0,0,8,33,Arizona Cardinals
John Brown,/players/B/BrowJo02.htm,WR,40,59,0,0,0,0,Arizona Cardinals
Ricky Seals-Jones,/players/S/SealRi00.htm,TE,37,54,0,0,19,79,Arizona Cardinals
Kerwynn Williams,/players/W/WillKe05.htm,RB,33,49,0,0,0,0,Arizona Cardinals
Elijhaa Penny,/players/P/PennEl00.htm,RB,17,25,0,0,8,33,Arizona Cardinals
D.J. Foster,/players/F/FostD.01.htm,RB,15,22,0,0,1,4,Arizona Cardinals
JJ Nelson,/players/N/NelsJJ00.htm,WR,10,15,0,0,1,4,Arizona Cardinals
Gabe Holmes,/players/H/HolmGa00.htm,TE,8,12,0,0,7,29,Arizona Cardinals
Bronson Hill,/players/H/HillBr01.htm,RB,1,1,0,0,1,4,Arizona Cardinals
Max Tuerk,/players/T/TuerMa00.htm,C,1,1,0,0,0,0,Arizona Cardinals
Budda Baker,/players/B/BakeBu00.htm,FS,0,0,71,100,17,71,Arizona Cardinals
Tyrann Mathieu,/players/M/MathTy00.htm,FS,0,0,71,100,5,21,Arizona Cardinals
Chandler Jones,/players/J/JoneCh03.htm,LB,0,0,71,100,1,4,Arizona Cardinals
Karlos Dansby,/players/D/DansKa20.htm,LB,0,0,71,100,1,4,Arizona Cardinals
Deone Bucannon,/players/B/BucaDe00.htm,LB,0,0,71,100,0,0,Arizona Cardinals
Tramon Williams,/players/W/WillTr99.htm,CB,0,0,69,97,0,0,Arizona Cardinals
Patrick Peterson,/players/P/PetePa00.htm,CB,0,0,56,79,11,46,Arizona Cardinals
Antoine Bethea,/players/B/BethAn20.htm,SS,0,0,49,69,0,0,Arizona Cardinals
