player_name,player_link,pos,off__num,off__pct,def__num,def__pct,st__num,st__pct,team_name
T.J. Johnson,/players/J/JohnTJ00.htm,C,64,100,0,0,3,10,Cincinnati Bengals
Jake Fisher,/players/F/FishJa00.htm,T,64,100,0,0,3,10,Cincinnati Bengals
Clint Boling,/players/B/BoliCl00.htm,G,64,100,0,0,3,10,Cincinnati Bengals
Cedric Ogbuehi,/players/O/OgbuCe00.htm,T,64,100,0,0,3,10,Cincinnati Bengals
Russell Bodine,/players/B/BodiRu00.htm,C,64,100,0,0,0,0,Cincinnati Bengals
Andy Dalton,/players/D/DaltAn00.htm,QB,64,100,0,0,0,0,Cincinnati Bengals
A.J. Green,/players/G/GreeA.00.htm,WR,62,97,0,0,0,0,Cincinnati Bengals
Brandon LaFell,/players/L/LaFeBr00.htm,WR,57,89,0,0,0,0,Cincinnati Bengals
Tyler Eifert,/players/E/EifeTy00.htm,TE,50,78,0,0,0,0,Cincinnati Bengals
Alex Erickson,/players/E/EricAl01.htm,WR,37,58,0,0,11,37,Cincinnati Bengals
Giovani Bernard,/players/B/BernGi00.htm,RB,33,52,0,0,0,0,Cincinnati Bengals
Tyler Kroft,/players/K/KrofTy00.htm,TE,29,45,0,0,14,47,Cincinnati Bengals
Joe Mixon,/players/M/MixoJo00.htm,RB,16,25,0,0,4,13,Cincinnati Bengals
Jeremy Hill,/players/H/HillJe01.htm,RB,15,23,0,0,0,0,Cincinnati Bengals
Ryan Hewitt,/players/H/HewiRy00.htm,TE,9,14,0,0,22,73,Cincinnati Bengals
Cody Core,/players/C/CoreCo00.htm,WR,7,11,0,0,18,60,Cincinnati Bengals
John Ross,/players/R/RossJo00.htm,WR,5,8,0,0,0,0,Cincinnati Bengals
Nick Vigil,/players/V/VigiNi00.htm,LB,0,0,66,100,8,27,Cincinnati Bengals
George Iloka,/players/I/IlokGe00.htm,FS,0,0,66,100,8,27,Cincinnati Bengals
Vincent Rey,/players/R/ReyxVi00.htm,LB,0,0,66,100,7,23,Cincinnati Bengals
Dre Kirkpatrick,/players/K/KirkDr00.htm,CB,0,0,66,100,0,0,Cincinnati Bengals
Shawn Williams,/players/W/WillSh02.htm,SS,0,0,64,97,0,0,Cincinnati Bengals
Adam Jones,/players/J/JonePa20.htm,CB,0,0,61,92,2,7,Cincinnati Bengals
Carlos Dunlap,/players/D/DunlCa99.htm,DE,0,0,53,80,3,10,Cincinnati Bengals
Geno Atkins,/players/A/AtkiGe99.htm,DT,0,0,50,76,1,3,Cincinnati Bengals
Darqueze Dennard,/players/D/DennDa00.htm,CB,0,0,48,73,12,40,Cincinnati Bengals
Jordan Willis,/players/W/WillJo09.htm,DE,0,0,45,68,5,17,Cincinnati Bengals
Chris Smith,/players/S/SmitCh03.htm,DE,0,0,34,52,12,40,Cincinnati Bengals
Pat Sims,/players/S/SimsPa99.htm,NT,0,0,32,48,0,0,Cincinnati Bengals
Ryan Glasgow,/players/G/GlasRy00.htm,DT,0,0,22,33,6,20,Cincinnati Bengals
Kevin Minter,/players/M/MintKe00.htm,LB,0,0,19,29,1,3,Cincinnati Bengals
Carl Lawson,/players/L/LawsCa00.htm,LB,0,0,17,26,11,37,Cincinnati Bengals
Andrew Billings,/players/B/BillAn00.htm,NT,0,0,11,17,1,3,Cincinnati Bengals
Josh Shaw,/players/S/ShawJo00.htm,CB,0,0,5,8,22,73,Cincinnati Bengals
Derron Smith,/players/S/SmitDe05.htm,SS,0,0,1,2,22,73,Cincinnati Bengals
Clayton Fejedelem,/players/F/FejeCl00.htm,FS,0,0,0,0,26,87,Cincinnati Bengals
Hardy Nickerson,/players/N/NickHa02.htm,LB,0,0,0,0,23,77,Cincinnati Bengals
Jordan Evans,/players/E/EvanJo01.htm,LB,0,0,0,0,23,77,Cincinnati Bengals
William Jackson,/players/J/JackWi02.htm,CB,0,0,0,0,18,60,Cincinnati Bengals
Kevin Huber,/players/H/HubeKe20.htm,P,0,0,0,0,10,33,Cincinnati Bengals
Clark Harris,/players/H/HarrCl20.htm,LS,0,0,0,0,10,33,Cincinnati Bengals
Cethan Carter,/players/C/CartCe00.htm,TE,0,0,0,0,8,27,Cincinnati Bengals
Randy Bullock,/players/B/BullRa00.htm,K,0,0,0,0,7,23,Cincinnati Bengals
Andre Smith,/players/S/SmitAn23.htm,T,0,0,0,0,3,10,Cincinnati Bengals
DeAndre Hopkins,/players/H/HopkDe00.htm,WR,66,100,1,2,0,0,Houston Texans
Chris Clark,/players/C/ClarCh21.htm,T,66,100,0,0,3,10,Houston Texans
Breno Giacomini,/players/G/GiacBr20.htm,T,66,100,0,0,3,10,Houston Texans
Xavier Su'a-Filo,/players/S/Sua-Xa00.htm,G,66,100,0,0,3,10,Houston Texans
Greg Mancz,/players/M/MancGr00.htm,C,66,100,0,0,3,10,Houston Texans
Nick Martin,/players/M/MartNi00.htm,C,66,100,0,0,0,0,Houston Texans
Deshaun Watson,/players/W/WatsDe00.htm,QB,66,100,0,0,0,0,Houston Texans
Braxton Miller,/players/M/MillBr03.htm,WR,63,95,0,0,0,0,Houston Texans
Lamar Miller,/players/M/MillLa01.htm,RB,49,74,0,0,0,0,Houston Texans
Julie'n Davenport,/players/D/DaveJu00.htm,T,30,45,0,0,0,0,Houston Texans
Jay Prosch,/players/P/ProsJa00.htm,FB,28,42,0,0,27,90,Houston Texans
Tyler Ervin,/players/E/ErviTy00.htm,RB,27,41,0,0,11,37,Houston Texans
Jaelen Strong,/players/S/StroJa01.htm,WR,20,30,0,0,9,30,Houston Texans
D'Onta Foreman,/players/F/ForeDO00.htm,RB,17,26,0,0,0,0,Houston Texans
Evan Baylis,/players/B/BaylEv00.htm,TE,16,24,0,0,3,10,Houston Texans
Kyle Fuller,/players/F/FullKy01.htm,G,14,21,0,0,3,10,Houston Texans
Andre Hal,/players/H/HalxAn00.htm,FS,0,0,64,100,3,10,Houston Texans
Benardrick McKinney,/players/M/McKiBe00.htm,LB,0,0,63,98,3,10,Houston Texans
Kareem Jackson,/players/J/JackKa99.htm,CB,0,0,59,92,4,13,Houston Texans
J.J. Watt,/players/W/WattJ.00.htm,DE,0,0,58,91,3,10,Houston Texans
