player_name,player_link,pos,off__num,off__pct,def__num,def__pct,st__num,st__pct,team_name
Max Unger,/players/U/UngeMa20.htm,C,71,100,0,0,10,22,New Orleans Saints
Ryan Ramczyk,/players/R/RamcRy00.htm,T,71,100,0,0,10,22,New Orleans Saints
Larry Warford,/players/W/WarfLa00.htm,G,71,100,0,0,10,22,New Orleans Saints
Andrus Peat,/players/P/PeatAn00.htm,G,71,100,0,0,0,0,New Orleans Saints
Drew Brees,/players/B/BreeDr00.htm,QB,71,100,0,0,0,0,New Orleans Saints
Terron Armstead,/players/A/ArmsTe00.htm,T,64,90,0,0,0,0,New Orleans Saints
Michael Thomas,/players/T/ThomMi05.htm,WR,59,83,0,0,1,2,New Orleans Saints
Josh Hill,/players/H/HillJo02.htm,TE,48,68,0,0,24,52,New Orleans Saints
Mark Ingram,/players/I/IngrMa01.htm,RB,47,66,0,0,0,0,New Orleans Saints
Michael Hoomanawanui,/players/H/HoomMi00.htm,TE,41,58,0,0,18,39,New Orleans Saints
Ted Ginn,/players/G/GinnTe00.htm,WR,37,52,0,0,8,17,New Orleans Saints
Alvin Kamara,/players/K/KamaAl00.htm,RB,31,44,0,0,7,15,New Orleans Saints
Brandon Coleman,/players/C/ColeBr00.htm,WR,26,37,0,0,0,0,New Orleans Saints
Willie Snead,/players/S/SneaWi00.htm,WR,21,30,0,0,2,4,New Orleans Saints
Coby Fleener,/players/F/FleeCo00.htm,TE,18,25,0,0,0,0,New Orleans Saints
Josh LeRibeus,/players/L/LeRiJo00.htm,C,14,20,0,0,10,22,New Orleans Saints
Zach Line,/players/L/LineZa01.htm,FB,12,17,0,0,16,35,New Orleans Saints
Senio Kelemete,/players/K/KeleSe00.htm,G,7,10,0,0,10,22,New Orleans Saints
Kenny Vaccaro,/players/V/VaccKe00.htm,SS,1,1,81,100,15,33,New Orleans Saints
A.J. Klein,/players/K/KleiAJ00.htm,LB,0,0,81,100,11,24,New Orleans Saints
Marcus Williams,/players/W/WillMa08.htm,FS,0,0,80,99,11,24,New Orleans Saints
Ken Crawley,/players/C/CrawKe02.htm,CB,0,0,80,99,9,20,New Orleans Saints
Marshon Lattimore,/players/L/LattMa01.htm,CB,0,0,79,98,9,20,New Orleans Saints
Vonn Bell,/players/B/BellVo00.htm,FS,0,0,76,94,16,35,New Orleans Saints
Cameron Jordan,/players/J/JordCa00.htm,DE,0,0,69,85,9,20,New Orleans Saints
Craig Robertson,/players/R/RobeCr00.htm,LB,0,0,62,77,18,39,New Orleans Saints
Sheldon Rankins,/players/R/RankSh00.htm,DT,0,0,58,72,2,4,New Orleans Saints
Alex Okafor,/players/O/OkafAl00.htm,DE,0,0,55,68,8,17,New Orleans Saints
David Onyemata,/players/O/OnyeDa00.htm,DT,0,0,39,48,7,15,New Orleans Saints
Tyeler Davison,/players/D/DaviTy01.htm,DT,0,0,34,42,10,22,New Orleans Saints
Trey Hendrickson,/players/H/HendTr00.htm,DE,0,0,29,36,11,24,New Orleans Saints
Manti Te'o,/players/T/TeoxMa00.htm,LB,0,0,24,30,8,17,New Orleans Saints
Rafael Bush,/players/B/BushRa00.htm,SS,0,0,21,26,14,30,New Orleans Saints
Hau'oli Kikaha,/players/K/KikaHa00.htm,DE,0,0,21,26,2,4,New Orleans Saints
P.J. Williams,/players/W/WillP.00.htm,CB,0,0,2,2,10,22,New Orleans Saints
Chris Banjo,/players/B/BanjCh00.htm,SS,0,0,0,0,34,74,New Orleans Saints
Nathan Stupar,/players/S/StupNa01.htm,LB,0,0,0,0,32,70,New Orleans Saints
Trey Edmunds,/players/E/EdmuTr00.htm,RB,0,0,0,0,26,57,New Orleans Saints
Justin Hardee,/players/H/HardJu01.htm,DB,0,0,0,0,25,54,New Orleans Saints
De'Vante Harris,/players/H/HarrDe04.htm,CB,0,0,0,0,20,43,New Orleans Saints
Adam Bighill,/players/B/BighAd00.htm,LB,0,0,0,0,20,43,New Orleans Saints
Wil Lutz,/players/L/LutzWi00.htm,K,0,0,0,0,19,41,New Orleans Saints
Zach Wood,/players/W/WoodZa00.htm,LS,0,0,0,0,17,37,New Orleans Saints
Thomas Morstead,/players/M/MorsTh00.htm,P,0,0,0,0,17,37,New Orleans Saints
Travis Swanson,/players/S/SwanTr00.htm,C,81,100,0,0,7,15,Detroit Lions
Graham Glasgow,/players/G/GlasGr00.htm,G,81,100,0,0,7,15,Detroit Lions
Matthew Stafford,/players/S/StafMa00.htm,QB,81,100,0,0,0,0,Detroit Lions
Marvin Jones,/players/J/JoneMa02.htm,WR,80,99,0,0,0,0,Detroit Lions
Ricky Wagner,/players/W/WagnRi00.htm,T,75,93,0,0,7,15,Detroit Lions
Greg Robinson,/players/R/RobiGr01.htm,T,60,74,0,0,4,9,Detroit Lions
T.J. Jones,/players/J/JoneT.00.htm,WR,58,72,0,0,0,0,Detroit Lions
Emmett Cleary,/players/C/CleaEm01.htm,T,53,65,0,0,7,15,Detroit Lions
Jared Abbrederis,/players/A/AbbrJa00.htm,WR,47,58,0,0,16,35,Detroit Lions
Darren Fells,/players/F/FellDa01.htm,TE,46,57,0,0,16,35,Detroit Lions
Golden Tate,/players/T/TateGo00.htm,WR,46,57,0,0,0,0,Detroit Lions
Eric Ebron,/players/E/EbroEr00.htm,TE,41,51,0,0,0,0,Detroit Lions
Ameer Abdullah,/players/A/AbduAm00.htm,RB,37,46,0,0,0,0,Detroit Lions
Theo Riddick,/players/R/RiddTh00.htm,RB,35,43,0,0,0,0,Detroit Lions
Tim Lelito,/players/L/LeliTi00.htm,G,28,35,0,0,12,26,Detroit Lions
Brian Mihalik,/players/M/MihaBr00.htm,T,27,33,0,0,7,15,Detroit Lions
Zach Zenner,/players/Z/ZennZa00.htm,RB,9,11,0,0,24,52,Detroit Lions
Michael Roberts,/players/R/RobeMi01.htm,TE,5,6,0,0,13,28,Detroit Lions
Nick Bellore,/players/B/BellNi01.htm,LB,1,1,2,3,39,85,Detroit Lions
Jarrad Davis,/players/D/DaviJa01.htm,LB,0,0,71,100,9,20,Detroit Lions
Darius Slay,/players/S/SlayDa00.htm,CB,0,0,69,97,10,22,Detroit Lions
Tavon Wilson,/players/W/WilsTa00.htm,SS,0,0,65,92,0,0,Detroit Lions
Tahir Whitehead,/players/W/WhitTa00.htm,LB,0,0,63,89,12,26,Detroit Lions
Akeem Spence,/players/S/SpenAk00.htm,DT,0,0,52,73,0,0,Detroit Lions
A'Shawn Robinson,/players/R/RobiAS00.htm,DT,0,0,51,72,10,22,Detroit Lions
Anthony Zettel,/players/Z/ZettAn00.htm,DE,0,0,44,62,6,13,Detroit Lions
Nevin Lawson,/players/L/LawsNe00.htm,CB,0,0,43,61,13,28,Detroit Lions
Ezekiel Ansah,/players/A/AnsaEz00.htm,DE,0,0,42,59,0,0,Detroit Lions
Glover Quin,/players/Q/QuinGl99.htm,FS,0,0,37,52,7,15,Detroit Lions
Charles Washington,/players/W/WashCh01.htm,FS,0,0,35,49,25,54,Detroit Lions
Jeremiah Valoaga,/players/V/ValoJe00.htm,DE,0,0,29,41,10,22,Detroit Lions
Quandre Diggs,/players/D/DiggQu00.htm,CB,0,0,28,39,14,30,Detroit Lions
George Johnson,/players/J/JohnGe00.htm,DE,0,0,28,39,10,22,Detroit Lions
Jalen Reeves-Maybin,/players/R/ReevJa00.htm,LB,0,0,27,38,29,63,Detroit Lions
Miles Killebrew,/players/K/KillMi00.htm,SS,0,0,27,38,16,35,Detroit Lions
D.J. Hayden,/players/H/HaydDJ00.htm,CB,0,0,25,35,8,17,Detroit Lions
Jeremiah Ledbetter,/players/L/LedbJe00.htm,DT,0,0,22,31,12,26,Detroit Lions
Caraun Reid,/players/R/ReidCa00.htm,DT,0,0,18,25,1,2,Detroit Lions
Teez Tabor,/players/T/TaboTe00.htm,CB,0,0,3,4,14,30,Detroit Lions
Don Carey,/players/C/CareDo00.htm,FS,0,0,0,0,39,85,Detroit Lions
Jamal Agnew,/players/A/AgneJa00.htm,CB,0,0,0,0,32,70,Detroit Lions
Steve Longa,/players/L/LongSt01.htm,LB,0,0,0,0,30,65,Detroit Lions
Jeff Locke,/players/L/LockJe00.htm,P,0,0,0,0,17,37,Detroit Lions
Don Muhlbach,/players/M/MuhlDo20.htm,LS,0,0,0,0,13,28,Detroit Lions
Matt Prater,/players/P/PratMa20.htm,K,0,0,0,0,10,22,Detroit Lions
