player_name,player_link,pos,off__num,off__pct,def__num,def__pct,st__num,st__pct,team_name
Brandon Shell,/players/S/ShelBr00.htm,T,70,100,0,0,5,14,New York Jets
James Carpenter,/players/C/CarpJa00.htm,G,70,100,0,0,5,14,New York Jets
Kelvin Beachum,/players/B/BeacKe00.htm,T,70,100,0,0,4,11,New York Jets
Brian Winters,/players/W/WintBr00.htm,G,70,100,0,0,1,3,New York Jets
Wesley Johnson,/players/J/JohnWe00.htm,C,70,100,0,0,0,0,New York Jets
Josh McCown,/players/M/McCoJo01.htm,QB,70,100,0,0,0,0,New York Jets
Austin Seferian-Jenkins,/players/S/SefeAu00.htm,TE,59,84,0,0,1,3,New York Jets
Jermaine Kearse,/players/K/KearJe01.htm,WR,58,83,0,0,0,0,New York Jets
Robby Anderson,/players/A/AndeRo04.htm,WR,57,81,0,0,0,0,New York Jets
Matt Forte,/players/F/FortMa00.htm,RB,29,41,0,0,0,0,New York Jets
Eric Tomlinson,/players/T/TomlEr01.htm,TE,28,40,0,0,21,57,New York Jets
Chad Hansen,/players/H/HansCh00.htm,WR,28,40,0,0,10,27,New York Jets
Lawrence Thomas,/players/T/ThomLa04.htm,FB,23,33,0,0,13,35,New York Jets
Bilal Powell,/players/P/PoweBi00.htm,RB,23,33,0,0,0,0,New York Jets
Elijah McGuire,/players/M/McGuEl00.htm,RB,18,26,0,0,7,19,New York Jets
Brent Qvale,/players/Q/QvalBr01.htm,T,13,19,0,0,12,32,New York Jets
ArDarius Stewart,/players/S/StewAr00.htm,WR,9,13,0,0,7,19,New York Jets
Neal Sterling,/players/S/SterNe00.htm,WR,4,6,0,0,14,38,New York Jets
Jojo Natson,/players/N/NatsJo00.htm,WR,1,1,0,0,14,38,New York Jets
Darron Lee,/players/L/LeexDa00.htm,LB,0,0,71,100,8,22,New York Jets
Marcus Maye,/players/M/MayeMa00.htm,FS,0,0,71,100,4,11,New York Jets
Demario Davis,/players/D/DaviDe00.htm,LB,0,0,71,100,4,11,New York Jets
Jamal Adams,/players/A/AdamJa00.htm,SS,0,0,71,100,4,11,New York Jets
Morris Claiborne,/players/C/ClaiMo00.htm,CB,0,0,67,94,0,0,New York Jets
Muhammad Wilkerson,/players/W/WilkMu00.htm,DE,0,0,65,92,4,11,New York Jets
Leonard Williams,/players/W/WillLe02.htm,DE,0,0,65,92,4,11,New York Jets
Buster Skrine,/players/S/SkriBu00.htm,CB,0,0,62,87,4,11,New York Jets
Jordan Jenkins,/players/J/JenkJo01.htm,LB,0,0,60,85,10,27,New York Jets
