player_name,player_link,pos,off__num,off__pct,def__num,def__pct,st__num,st__pct,team_name
David DeCastro,/players/D/DeCaDa00.htm,G,89,100,0,0,7,20,Pittsburgh Steelers
Chris Hubbard,/players/H/HubbCh00.htm,T,89,100,0,0,7,20,Pittsburgh Steelers
Ramon Foster,/players/F/FostRa21.htm,G,89,100,0,0,7,20,Pittsburgh Steelers
Maurkice Pouncey,/players/P/PounMa20.htm,C,89,100,0,0,0,0,Pittsburgh Steelers
Ben Roethlisberger,/players/R/RoetBe00.htm,QB,89,100,0,0,0,0,Pittsburgh Steelers
Alejandro Villanueva,/players/V/VillAl00.htm,T,88,99,0,0,7,20,Pittsburgh Steelers
Antonio Brown,/players/B/BrowAn04.htm,WR,86,97,0,0,0,0,Pittsburgh Steelers
Le'Veon Bell,/players/B/BellLe00.htm,RB,80,90,0,0,0,0,Pittsburgh Steelers
Jesse James,/players/J/JameJe00.htm,TE,71,80,0,0,7,20,Pittsburgh Steelers
Martavis Bryant,/players/B/BryaMa00.htm,WR,70,79,0,0,7,20,Pittsburgh Steelers
Eli Rogers,/players/R/RogeEl00.htm,WR,53,60,0,0,3,9,Pittsburgh Steelers
Vance McDonald,/players/M/McDoVa00.htm,TE,35,39,0,0,0,0,Pittsburgh Steelers
Justin Hunter,/players/H/HuntJu00.htm,WR,15,17,0,0,0,0,Pittsburgh Steelers
Jerald Hawkins,/players/H/HawkJe00.htm,T,11,12,0,0,0,0,Pittsburgh Steelers
Roosevelt Nix,/players/N/NixxRo01.htm,FB,10,11,0,0,22,63,Pittsburgh Steelers
James Conner,/players/C/ConnJa00.htm,RB,7,8,0,0,12,34,Pittsburgh Steelers
Xavier Grimble,/players/G/GrimXa00.htm,TE,6,7,0,0,0,0,Pittsburgh Steelers
Fitzgerald Toussaint,/players/T/TousFi00.htm,RB,2,2,0,0,19,54,Pittsburgh Steelers
Artie Burns,/players/B/BurnAr00.htm,CB,0,0,64,100,9,26,Pittsburgh Steelers
Sean Davis,/players/D/DaviSe00.htm,SS,0,0,64,100,9,26,Pittsburgh Steelers
