player_name,player_link,pos,off__num,off__pct,def__num,def__pct,st__num,st__pct,team_name
Jeremy Vujnovich,/players/V/VujnJe00.htm,G,59,100,0,0,3,10,Indianapolis Colts
Joe Haeg,/players/H/HaegJo00.htm,G,59,100,0,0,3,10,Indianapolis Colts
Anthony Castonzo,/players/C/CastAn00.htm,T,59,100,0,0,2,7,Indianapolis Colts
Ryan Kelly,/players/K/KellRy00.htm,C,59,100,0,0,0,0,Indianapolis Colts
Jacoby Brissett,/players/B/BrisJa00.htm,QB,59,100,0,0,0,0,Indianapolis Colts
Jack Doyle,/players/D/DoylJa00.htm,TE,58,98,0,0,3,10,Indianapolis Colts
Donte Moncrief,/players/M/MoncDo00.htm,WR,51,86,0,0,0,0,Indianapolis Colts
Kyle Kalis,/players/K/KaliKy00.htm,G,50,85,0,0,3,10,Indianapolis Colts
T.Y. Hilton,/players/H/HiltT.00.htm,WR,49,83,0,0,0,0,Indianapolis Colts
Chester Rogers,/players/R/RogeCh02.htm,WR,42,71,0,0,8,27,Indianapolis Colts
Frank Gore,/players/G/GoreFr00.htm,RB,34,58,0,0,0,0,Indianapolis Colts
Marlon Mack,/players/M/MackMa00.htm,RB,25,42,0,0,0,0,Indianapolis Colts
Brandon Williams,/players/W/WillBr04.htm,TE,20,34,0,0,17,57,Indianapolis Colts
Darrell Daniels,/players/D/DaniDa02.htm,TE,12,20,0,0,15,50,Indianapolis Colts
Denzelle Good,/players/G/GoodDe01.htm,T,9,15,0,0,3,10,Indianapolis Colts
Matt Hazel,/players/H/HazeMa01.htm,WR,4,7,0,0,14,47,Indianapolis Colts
Matthias Farley,/players/F/FarlMa00.htm,SS,0,0,66,100,6,20,Indianapolis Colts
Jonathan Bostic,/players/B/BostJo00.htm,LB,0,0,66,100,1,3,Indianapolis Colts
Rashaan Melvin,/players/M/MelvRa00.htm,CB,0,0,66,100,0,0,Indianapolis Colts
Pierre Desir,/players/D/DesiPi00.htm,CB,0,0,59,89,0,0,Indianapolis Colts
Jabaal Sheard,/players/S/SheaJa00.htm,LB,0,0,55,83,0,0,Indianapolis Colts
Johnathan Hankins,/players/H/HankJo00.htm,DT,0,0,53,80,3,10,Indianapolis Colts
Margus Hunt,/players/H/HuntMa00.htm,DE,0,0,51,77,6,20,Indianapolis Colts
Darius Butler,/players/B/ButlDa99.htm,FS,0,0,51,77,4,13,Indianapolis Colts
Nate Hairston,/players/H/HairNa00.htm,CB,0,0,47,71,9,30,Indianapolis Colts
Barkevious Mingo,/players/M/MingBa00.htm,LB,0,0,43,65,19,63,Indianapolis Colts
Antonio Morrison,/players/M/MorrAn01.htm,LB,0,0,39,59,12,40,Indianapolis Colts
Al Woods,/players/W/WoodAl99.htm,NT,0,0,34,52,4,13,Indianapolis Colts
T.J. Green,/players/G/GreeT.00.htm,SS,0,0,29,44,7,23,Indianapolis Colts
Hassan Ridgeway,/players/R/RidgHa00.htm,DT,0,0,19,29,6,20,Indianapolis Colts
Tarell Basham,/players/B/BashTa00.htm,LB,0,0,16,24,10,33,Indianapolis Colts
Jeremiah George,/players/G/GeorJe01.htm,LB,0,0,15,23,21,70,Indianapolis Colts
Grover Stewart,/players/S/StewGr00.htm,NT,0,0,7,11,9,30,Indianapolis Colts
Joey Mbu,/players/M/MbuxJo01.htm,DT,0,0,6,9,1,3,Indianapolis Colts
Joshua Perry,/players/P/PerrJo01.htm,LB,0,0,4,6,15,50,Indianapolis Colts
Christopher Milton,/players/M/MiltCh00.htm,CB,0,0,0,0,27,90,Indianapolis Colts
Anthony Walker,/players/W/WalkAn01.htm,LB,0,0,0,0,21,70,Indianapolis Colts
Darnell Sankey,/players/S/SankDa00.htm,LB,0,0,0,0,20,67,Indianapolis Colts
Kenny Moore,/players/M/MoorKe03.htm,CB,0,0,0,0,16,53,Indianapolis Colts
Rigoberto Sanchez,/players/S/SancRi00.htm,P,0,0,0,0,14,47,Indianapolis Colts
Josh Ferguson,/players/F/FergJo02.htm,RB,0,0,0,0,12,40,Indianapolis Colts
Luke Rhodes,/players/R/RhodLu00.htm,LS,0,0,0,0,10,33,Indianapolis Colts
Adam Vinatieri,/players/V/vinatada01.htm,K,0,0,0,0,3,10,Indianapolis Colts
Michael Person,/players/P/PersMi00.htm,C,0,0,0,0,3,10,Indianapolis Colts
Marcus Gilbert,/players/G/GilbMa00.htm,T,66,100,0,0,4,13,Pittsburgh Steelers
David DeCastro,/players/D/DeCaDa00.htm,G,66,100,0,0,4,13,Pittsburgh Steelers
Alejandro Villanueva,/players/V/VillAl00.htm,T,66,100,0,0,4,13,Pittsburgh Steelers
Ramon Foster,/players/F/FostRa21.htm,G,66,100,0,0,4,13,Pittsburgh Steelers
Ben Roethlisberger,/players/R/RoetBe00.htm,QB,66,100,0,0,0,0,Pittsburgh Steelers
Maurkice Pouncey,/players/P/PounMa20.htm,C,66,100,0,0,0,0,Pittsburgh Steelers
Le'Veon Bell,/players/B/BellLe00.htm,RB,65,98,0,0,0,0,Pittsburgh Steelers
Antonio Brown,/players/B/BrowAn04.htm,WR,63,95,0,0,7,23,Pittsburgh Steelers
JuJu Smith-Schuster,/players/S/SmitJu00.htm,WR,53,80,0,0,4,13,Pittsburgh Steelers
Jesse James,/players/J/JameJe00.htm,TE,45,68,0,0,4,13,Pittsburgh Steelers
Martavis Bryant,/players/B/BryaMa00.htm,WR,37,56,0,0,0,0,Pittsburgh Steelers
Vance McDonald,/players/M/McDoVa00.htm,TE,30,45,0,0,4,13,Pittsburgh Steelers
Eli Rogers,/players/R/RogeEl00.htm,WR,18,27,0,0,0,0,Pittsburgh Steelers
Roosevelt Nix,/players/N/NixxRo01.htm,FB,9,14,0,0,23,77,Pittsburgh Steelers
Chris Hubbard,/players/H/HubbCh00.htm,T,5,8,0,0,4,13,Pittsburgh Steelers
Xavier Grimble,/players/G/GrimXa00.htm,TE,4,6,0,0,0,0,Pittsburgh Steelers
James Conner,/players/C/ConnJa00.htm,RB,1,2,0,0,4,13,Pittsburgh Steelers
Sean Davis,/players/D/DaviSe00.htm,SS,0,0,59,100,11,37,Pittsburgh Steelers
Artie Burns,/players/B/BurnAr00.htm,CB,0,0,59,100,10,33,Pittsburgh Steelers
Ryan Shazier,/players/S/ShazRy00.htm,LB,0,0,59,100,3,10,Pittsburgh Steelers
T.J. Watt,/players/W/WattT.00.htm,LB,0,0,57,97,10,33,Pittsburgh Steelers
Bud Dupree,/players/D/DuprAl00.htm,LB,0,0,57,97,3,10,Pittsburgh Steelers
Coty Sensabaugh,/players/S/SensCo00.htm,CB,0,0,48,81,12,40,Pittsburgh Steelers
Stephon Tuitt,/players/T/TuitSt00.htm,DE,0,0,48,81,7,23,Pittsburgh Steelers
Cameron Heyward,/players/H/HeywCa01.htm,DE,0,0,48,81,7,23,Pittsburgh Steelers
Vince Williams,/players/W/WillVi01.htm,LB,0,0,44,75,7,23,Pittsburgh Steelers
Mike Mitchell,/players/M/MitcMi99.htm,FS,0,0,37,63,2,7,Pittsburgh Steelers
Mike Hilton,/players/H/HiltMi01.htm,CB,0,0,34,58,8,27,Pittsburgh Steelers
Javon Hargrave,/players/H/HargJa00.htm,NT,0,0,28,47,0,0,Pittsburgh Steelers
Robert Golden,/players/G/GoldRo00.htm,SS,0,0,23,39,24,80,Pittsburgh Steelers
William Gay,/players/G/GayxWi99.htm,CB,0,0,16,27,0,0,Pittsburgh Steelers
Tyson Alualu,/players/A/AluaTy99.htm,DE,0,0,11,19,2,7,Pittsburgh Steelers
Joe Haden,/players/H/HadeJo99.htm,CB,0,0,10,17,2,7,Pittsburgh Steelers
Leterrius Walton,/players/W/WaltLe00.htm,DE,0,0,7,12,5,17,Pittsburgh Steelers
Anthony Chickillo,/players/C/ChicAn00.htm,LB,0,0,2,3,23,77,Pittsburgh Steelers
Arthur Moats,/players/M/MoatAr00.htm,LB,0,0,2,3,5,17,Pittsburgh Steelers
Tyler Matakevich,/players/M/MataTy00.htm,LB,0,0,0,0,23,77,Pittsburgh Steelers
L.J. Fort,/players/F/FortL.00.htm,LB,0,0,0,0,23,77,Pittsburgh Steelers
Darrius Heyward-Bey,/players/H/HeywDa00.htm,WR,0,0,0,0,17,57,Pittsburgh Steelers
Terrell Watson,/players/W/WatsTe00.htm,RB,0,0,0,0,15,50,Pittsburgh Steelers
J.J. Wilcox,/players/W/WilcJ.00.htm,FS,0,0,0,0,13,43,Pittsburgh Steelers
Jordan Berry,/players/B/BerrJo00.htm,P,0,0,0,0,12,40,Pittsburgh Steelers
Kameron Canaday,/players/C/CanaKa00.htm,LS,0,0,0,0,12,40,Pittsburgh Steelers
Chris Boswell,/players/B/BoswCh00.htm,K,0,0,0,0,8,27,Pittsburgh Steelers
