player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Stefon Diggs,/players/D/DiggSt00.htm,3,3,27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,51,0
Jerick McKinnon,/players/M/McKiJe00.htm,2,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David Morgan,/players/M/MorgDa01.htm,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyle Rudolph,/players/R/RudoKy00.htm,0,0,0,0,1,1,12,0,5,4,25,0,1,0,0,0,0,0,0,0,0,0,0,0
Adam Thielen,/players/T/ThieAd00.htm,1,0,0,0,3,1,38,0,6,4,24,1,2,2,55,0,1,1,49,0,0,0,0,0
Laquon Treadwell,/players/T/TreaLa00.htm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jarius Wright,/players/W/WrigJa02.htm,0,0,0,0,0,0,0,0,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0
Jamison Crowder,/players/C/CrowJa00.htm,2,2,8,0,5,1,32,0,2,0,0,0,1,0,0,0,0,0,0,0,1,1,36,0
Vernon Davis,/players/D/DaviVe00.htm,3,3,42,0,1,0,0,0,7,4,34,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh Doctson,/players/D/DoctJo00.htm,2,2,13,0,1,1,11,0,2,1,6,0,0,0,0,0,2,0,0,0,0,0,0,0
Ryan Grant,/players/G/GranRy01.htm,0,0,0,0,1,1,5,0,2,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0
Maurice Harris,/players/H/HarrMa05.htm,0,0,0,0,0,0,0,0,2,1,14,0,0,0,0,0,0,0,0,0,1,1,36,1
Robert Kelley,/players/K/KellRo00.htm,1,1,-1,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Samaje Perine,/players/P/PeriSa00.htm,0,0,0,0,0,0,0,0,1,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Thompson,/players/T/ThomCh03.htm,3,1,5,0,1,1,9,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,27,0
