player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Jared Cook,/players/C/CookJa02.htm,3,3,40,0,1,1,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amari Cooper,/players/C/CoopAm00.htm,4,1,4,0,1,1,4,0,3,3,40,0,1,0,0,0,0,0,0,0,1,0,0,0
Michael Crabtree,/players/C/CrabMi00.htm,5,3,22,0,1,0,0,0,0,0,0,0,2,1,40,0,2,1,21,0,0,0,0,0
Cordarrelle Patterson,/players/P/PattCo00.htm,2,1,1,0,0,0,0,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Jalen Richard,/players/R/RichJa01.htm,2,1,4,0,3,2,22,0,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0
Lee Smith,/players/S/SmitLe00.htm,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,21,0,0,0,0,0
DeAndre Washington,/players/W/WashDe00.htm,2,1,3,0,5,5,41,0,3,2,18,1,0,0,0,0,0,0,0,0,0,0,0,0
Andre Holmes,/players/H/HolmAn00.htm,1,1,6,1,0,0,0,0,2,1,9,0,0,0,0,0,0,0,0,0,1,1,36,0
Zay Jones,/players/J/JoneZa00.htm,0,0,0,0,0,0,0,0,2,2,10,0,0,0,0,0,0,0,0,0,3,1,22,0
Jordan Matthews,/players/M/MattJo00.htm,1,1,9,0,1,1,8,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
LeSean McCoy,/players/M/McCoLe01.htm,5,4,14,0,1,1,4,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Nick O'Leary,/players/O/OLeaNi00.htm,0,0,0,0,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Brandon Tate,/players/T/TateBr00.htm,0,0,0,0,1,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deonte Thompson,/players/T/ThomDe04.htm,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Logan Thomas,/players/T/ThomLo00.htm,0,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mike Tolbert,/players/T/TolbMi00.htm,0,0,0,0,0,0,0,0,1,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
