player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Stephen Anderson,/players/A/AndeSt01.htm,1,1,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,0
Bruce Ellington,/players/E/ElliBr00.htm,2,1,26,1,2,1,5,0,3,2,10,0,0,0,0,0,1,0,0,0,1,0,0,0
C.J. Fiedorowicz,/players/F/FiedC.00.htm,1,0,0,0,1,0,0,0,3,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Will Fuller,/players/F/FullWi01.htm,0,0,0,0,1,0,0,0,2,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0
DeAndre Hopkins,/players/H/HopkDe00.htm,6,5,43,0,2,0,0,0,2,0,0,0,3,1,36,0,0,0,0,0,1,1,32,0
Lamar Miller,/players/M/MillLa01.htm,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pharoh Cooper,/players/C/CoopPh00.htm,0,0,0,0,1,1,6,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Lance Dunbar,/players/D/DunbLa00.htm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gerald Everett,/players/E/EverGe00.htm,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Todd Gurley,/players/G/GurlTo01.htm,3,3,52,0,1,1,8,0,3,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyler Higbee,/players/H/HigbTy00.htm,1,0,0,0,1,1,15,0,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Cooper Kupp,/players/K/KuppCo00.htm,6,5,40,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sammy Watkins,/players/W/WatkSa00.htm,1,1,17,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,24,0,0,0,0,0
Robert Woods,/players/W/WoodRo02.htm,0,0,0,0,1,1,8,0,6,5,39,1,1,1,30,0,1,1,94,1,1,0,0,0
