player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Doug Baldwin,/players/B/BaldDo00.htm,1,1,7,0,2,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,34,0
Chris Carson,/players/C/CarsCh00.htm,0,0,0,0,0,0,0,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Amara Darboh,/players/D/DarbAm00.htm,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Jimmy Graham,/players/G/GrahJi00.htm,3,2,9,0,2,0,0,0,2,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0
Tyler Lockett,/players/L/LockTy00.htm,0,0,0,0,1,0,0,0,1,1,8,0,0,0,0,0,0,0,0,0,1,0,0,0
Tanner McEvoy,/players/M/McEvTa01.htm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paul Richardson,/players/R/RichPa01.htm,4,3,31,0,0,0,0,0,0,0,0,0,3,1,28,0,0,0,0,0,0,0,0,0
Nick Vannett,/players/V/VannNi00.htm,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke Willson,/players/W/WillLu00.htm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Davante Adams,/players/A/AdamDa01.htm,3,2,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,21,0
Martellus Bennett,/players/B/BennMa00.htm,0,0,0,0,3,2,17,0,3,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0
Randall Cobb,/players/C/CobbRa00.htm,5,5,28,0,2,2,37,0,6,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0
Lance Kendricks,/players/K/KendLa00.htm,1,1,9,0,2,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ty Montgomery,/players/M/MontTy01.htm,2,2,22,0,1,1,12,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordy Nelson,/players/N/NelsJo00.htm,3,3,31,0,1,1,5,0,2,2,11,0,1,0,0,0,1,1,32,1,0,0,0,0
