player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Keelan Cole,/players/C/ColeKe00.htm,1,1,8,0,6,3,50,0,0,0,0,0,1,1,32,0,2,1,18,0,3,0,0,0
Leonard Fournette,/players/F/FourLe00.htm,3,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben Koyack,/players/K/KoyaBe00.htm,1,1,9,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Marcedes Lewis,/players/L/LewiMa00.htm,0,0,0,0,0,0,0,0,1,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaydon Mickens,/players/M/MickJa01.htm,3,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James O'Shaughnessy,/players/O/O'ShJa00.htm,0,0,0,0,3,2,18,0,3,3,21,1,0,0,0,0,0,0,0,0,0,0,0,0
Jaelen Strong,/players/S/StroJa01.htm,0,0,0,0,2,2,19,1,2,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0
Dede Westbrook,/players/W/WestDe00.htm,1,1,13,0,1,0,0,0,0,0,0,0,1,1,19,0,2,1,23,0,2,1,19,0
T.J. Yeldon,/players/Y/YeldT.00.htm,2,1,4,0,4,4,30,0,4,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0
Kendrick Bourne,/players/B/BourKe00.htm,2,0,0,0,0,0,0,0,2,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0
Matt Breida,/players/B/BreiMa00.htm,0,0,0,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marquise Goodwin,/players/G/GoodMa00.htm,3,2,13,0,1,1,24,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Carlos Hyde,/players/H/HydeCa00.htm,0,0,0,0,2,2,17,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyle Juszczyk,/players/J/JuszKy00.htm,2,2,22,0,1,1,7,0,1,1,3,0,1,1,44,0,0,0,0,0,0,0,0,0
George Kittle,/players/K/KittGe00.htm,1,1,21,0,2,2,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Louis Murphy,/players/M/MurpLo00.htm,0,0,0,0,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aldrick Robinson,/players/R/RobiAl00.htm,1,1,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Trent Taylor,/players/T/TaylTr02.htm,1,1,5,1,1,1,8,0,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
