player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Doug Baldwin,/players/B/BaldDo00.htm,3,2,14,0,1,0,0,0,9,7,55,1,2,1,36,0,0,0,0,0,0,0,0,0
Chris Carson,/players/C/CarsCh00.htm,0,0,0,0,2,2,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amara Darboh,/players/D/DarbAm00.htm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Jimmy Graham,/players/G/GrahJi00.htm,3,2,6,0,2,1,13,0,5,4,53,0,0,0,0,0,0,0,0,0,1,0,0,0
Tyler Lockett,/players/L/LockTy00.htm,0,0,0,0,1,0,0,0,1,1,14,0,1,1,16,0,0,0,0,0,0,0,0,0
C.J. Prosise,/players/P/ProsC.00.htm,2,1,8,0,0,0,0,0,1,1,11,0,1,1,46,0,0,0,0,0,1,0,0,0
Paul Richardson,/players/R/RichPa01.htm,4,1,8,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,22,0
Luke Willson,/players/W/WillLu00.htm,0,0,0,0,3,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,27,1
Eric Decker,/players/D/DeckEr00.htm,2,2,16,0,0,0,0,0,1,0,0,0,1,1,16,0,0,0,0,0,1,1,17,0
Derrick Henry,/players/H/HenrDe00.htm,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rishard Matthews,/players/M/MattRi00.htm,4,4,74,1,1,0,0,0,3,2,13,0,2,0,0,0,0,0,0,0,0,0,0,0
DeMarco Murray,/players/M/MurrDe00.htm,1,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonnu Smith,/players/S/SmitJo01.htm,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,24,1
Phillip Supernaw,/players/S/SupePh00.htm,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taywan Taylor,/players/T/TaylTa00.htm,2,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Delanie Walker,/players/W/WalkHu00.htm,3,2,13,0,1,1,7,0,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric Weems,/players/W/WeemEr00.htm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
