player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Tevin Coleman,/players/C/ColeTe01.htm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Devonta Freeman,/players/F/FreeDe00.htm,0,0,0,0,0,0,0,0,3,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0
Taylor Gabriel,/players/G/GabrTa00.htm,1,1,6,0,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Justin Hardy,/players/H/HardJu00.htm,1,1,-1,0,1,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austin Hooper,/players/H/HoopAu00.htm,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Julio Jones,/players/J/JoneJu02.htm,2,2,31,0,3,3,42,0,4,3,10,1,1,1,16,0,1,0,0,0,2,0,0,0
Andre Roberts,/players/R/RobeAn00.htm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed Sanu,/players/S/SanuMo00.htm,4,3,28,0,1,1,11,0,1,1,7,0,2,0,0,0,1,1,19,0,1,0,0,0
Danny Amendola,/players/A/AmenDa00.htm,3,3,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rex Burkhead,/players/B/BurkRe00.htm,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandin Cooks,/players/C/CookBr00.htm,1,1,9,0,2,1,11,1,0,0,0,0,2,2,45,0,0,0,0,0,0,0,0,0
Rob Gronkowski,/players/G/GronRo00.htm,3,1,13,0,1,1,11,0,0,0,0,0,2,1,27,0,0,0,0,0,1,0,0,0
Chris Hogan,/players/H/HogaCh00.htm,2,1,12,0,2,1,30,0,1,1,9,0,0,0,0,0,1,1,20,0,0,0,0,0
Dion Lewis,/players/L/LewiDi00.htm,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
James White,/players/W/WhitJa02.htm,1,1,16,0,1,1,2,1,3,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0
