player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Chris Conley,/players/C/ConlCh00.htm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyreek Hill,/players/H/HillTy00.htm,2,2,17,0,2,1,13,0,1,1,17,0,1,0,0,0,0,0,0,0,1,1,30,1
Kareem Hunt,/players/H/HuntKa00.htm,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Travis Kelce,/players/K/KelcTr00.htm,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Demarcus Robinson,/players/R/RobiDe01.htm,1,1,7,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony Sherman,/players/S/SherAn00.htm,0,0,0,0,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0
De'Anthony Thomas,/players/T/ThomDe05.htm,0,0,0,0,0,0,0,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0
Charcandrick West,/players/W/WestCh01.htm,0,0,0,0,1,1,3,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0
Albert Wilson,/players/W/WilsAl02.htm,2,2,12,0,1,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Keenan Allen,/players/A/AlleKe00.htm,6,3,38,0,2,1,6,0,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0
Travis Benjamin,/players/B/BenjTr00.htm,1,1,9,0,0,0,0,0,2,1,8,0,3,2,44,0,0,0,0,0,2,1,44,0
Austin Ekeler,/players/E/EkelAu00.htm,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antonio Gates,/players/G/GateAn00.htm,0,0,0,0,0,0,0,0,4,1,14,0,0,0,0,0,0,0,0,0,1,1,16,0
Melvin Gordon,/players/G/GordMe00.htm,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dontrelle Inman,/players/I/InmaDo00.htm,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Branden Oliver,/players/O/OlivBr01.htm,1,0,0,0,2,2,13,0,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyrell Williams,/players/W/WillTy00.htm,1,0,0,0,0,0,0,0,2,2,15,0,2,0,0,0,1,0,0,0,1,0,0,0
