player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Cole Beasley,/players/B/BeasCo00.htm,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Noah Brown,/players/B/BrowNo00.htm,0,0,0,0,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dez Bryant,/players/B/BryaDe01.htm,0,0,0,0,1,1,15,1,1,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0
Brice Butler,/players/B/ButlBr00.htm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,90,1
Ezekiel Elliott,/players/E/ElliEz00.htm,0,0,0,0,2,1,10,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Terrance Williams,/players/W/WillTe01.htm,1,1,8,0,0,0,0,0,1,0,0,0,1,1,17,0,0,0,0,0,1,1,22,0
Jason Witten,/players/W/WittJa00.htm,1,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaron Brown,/players/B/BrowJa03.htm,2,1,2,0,1,0,0,0,0,0,0,0,2,0,0,0,1,1,25,1,0,0,0,0
Andre Ellington,/players/E/ElliAn00.htm,4,4,42,0,3,1,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Larry Fitzgerald,/players/F/FitzLa00.htm,4,4,27,0,3,2,10,0,4,4,27,1,3,2,61,0,0,0,0,0,1,1,24,0
Brittan Golden,/players/G/GoldBr00.htm,1,0,0,0,0,0,0,0,2,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0
Jermaine Gresham,/players/G/GresJe00.htm,4,2,6,0,3,1,16,0,1,1,5,0,0,0,0,0,1,1,20,0,0,0,0,0
Chris Johnson,/players/J/JohnCh04.htm,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JJ Nelson,/players/N/NelsJJ00.htm,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Troy Niklas,/players/N/NiklTr00.htm,0,0,0,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chad Williams,/players/W/WillCh05.htm,0,0,0,0,0,0,0,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
