player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Andre Holmes,/players/H/HolmAn00.htm,0,0,0,0,1,1,16,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Zay Jones,/players/J/JoneZa00.htm,4,3,24,0,2,2,17,1,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan Matthews,/players/M/MattJo00.htm,0,0,0,0,1,1,4,0,7,5,42,0,0,0,0,0,0,0,0,0,0,0,0,0
LeSean McCoy,/players/M/McCoLe01.htm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nick O'Leary,/players/O/OLeaNi00.htm,2,2,31,0,1,1,8,0,2,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0
Deonte Thompson,/players/T/ThomDe04.htm,4,3,23,0,0,0,0,0,4,3,32,0,0,0,0,0,0,0,0,0,2,1,26,1
Logan Thomas,/players/T/ThomLo00.htm,0,0,0,0,1,1,5,0,1,0,0,0,0,0,0,0,1,1,20,0,0,0,0,0
Mike Tolbert,/players/T/TolbMi00.htm,1,1,1,0,2,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robby Anderson,/players/A/AndeRo04.htm,3,2,19,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,25,1
Matt Forte,/players/F/FortMa00.htm,4,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jermaine Kearse,/players/K/KearJe01.htm,3,1,20,0,1,0,0,0,0,0,0,0,1,1,18,0,0,0,0,0,1,0,0,0
Elijah McGuire,/players/M/McGuEl00.htm,0,0,0,0,0,0,0,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0
Austin Seferian-Jenkins,/players/S/SefeAu00.htm,2,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric Tomlinson,/players/T/TomlEr01.htm,1,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
