player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Jaron Brown,/players/B/BrowJa03.htm,3,0,0,0,1,1,20,0,2,1,9,0,2,1,22,0,1,0,0,0,2,1,22,0
Andre Ellington,/players/E/ElliAn00.htm,3,2,16,0,0,0,0,0,2,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0
Larry Fitzgerald,/players/F/FitzLa00.htm,2,2,11,0,1,1,10,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Brittan Golden,/players/G/GoldBr00.htm,0,0,0,0,2,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ifeanyi Momah,/players/M/MomaIf00.htm,1,0,0,0,0,0,0,0,0,0,0,0,1,1,46,0,0,0,0,0,0,0,0,0
JJ Nelson,/players/N/NelsJJ00.htm,2,2,27,0,1,1,17,0,1,0,0,0,2,1,31,0,1,1,45,1,0,0,0,0
Troy Niklas,/players/N/NiklTr00.htm,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chad Williams,/players/W/WillCh05.htm,1,0,0,0,0,0,0,0,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0
Kamar Aiken,/players/A/AikeKa00.htm,3,1,5,0,4,2,26,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Jack Doyle,/players/D/DoylJa00.htm,1,1,9,0,2,2,24,0,5,5,46,0,0,0,0,0,0,0,0,0,0,0,0,0
Frank Gore,/players/G/GoreFr00.htm,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T.Y. Hilton,/players/H/HiltT.00.htm,4,2,25,0,0,0,0,0,2,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0
Marlon Mack,/players/M/MackMa00.htm,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Donte Moncrief,/players/M/MoncDo00.htm,2,2,18,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
Robert Turbin,/players/T/TurbRo00.htm,0,0,0,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandon Williams,/players/W/WillBr04.htm,0,0,0,0,0,0,0,0,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0
