player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Robby Anderson,/players/A/AndeRo04.htm,0,0,0,0,1,1,19,0,2,1,9,0,0,0,0,0,0,0,0,0,1,0,0,0
Matt Forte,/players/F/FortMa00.htm,0,0,0,0,1,1,34,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Jermaine Kearse,/players/K/KearJe01.htm,1,1,8,0,1,1,11,1,1,1,11,0,1,0,0,0,0,0,0,0,1,1,34,1
Jeremy Kerley,/players/K/KerlJe00.htm,0,0,0,0,1,1,10,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Elijah McGuire,/players/M/McGuEl00.htm,0,0,0,0,0,0,0,0,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Charone Peake,/players/P/PeakCh00.htm,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bilal Powell,/players/P/PoweBi00.htm,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neal Sterling,/players/S/SterNe00.htm,0,0,0,0,0,0,0,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Will Tye,/players/T/TyexWi00.htm,1,1,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jared Cook,/players/C/CookJa02.htm,2,1,10,0,2,1,5,0,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Amari Cooper,/players/C/CoopAm00.htm,3,2,20,0,0,0,0,0,2,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Crabtree,/players/C/CrabMi00.htm,1,1,2,1,1,1,21,0,2,2,5,1,1,1,26,0,0,0,0,0,1,1,26,1
Marshawn Lynch,/players/L/LyncMa00.htm,1,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Cordarrelle Patterson,/players/P/PattCo00.htm,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jalen Richard,/players/R/RichJa01.htm,1,1,12,0,1,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seth Roberts,/players/R/RobeSe00.htm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Lee Smith,/players/S/SmitLe00.htm,0,0,0,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clive Walford,/players/W/WalfCl00.htm,0,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeAndre Washington,/players/W/WashDe00.htm,0,0,0,0,2,2,6,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0
