player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Doug Baldwin,/players/B/BaldDo00.htm,1,1,9,0,0,0,0,0,0,0,0,0,3,1,43,0,1,0,0,0,1,1,26,1
Mike Davis,/players/D/DaviMi01.htm,1,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jimmy Graham,/players/G/GrahJi00.htm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Tyler Lockett,/players/L/LockTy00.htm,1,1,5,0,2,1,4,0,1,1,7,0,0,0,0,0,0,0,0,0,1,1,74,1
J.D. McKissic,/players/M/McKiJ.00.htm,0,0,0,0,0,0,0,0,5,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0
Paul Richardson,/players/R/RichPa01.htm,2,1,4,0,0,0,0,0,2,1,7,0,1,0,0,0,2,1,61,1,0,0,0,0
Nick Vannett,/players/V/VannNi00.htm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke Willson,/players/W/WillLu00.htm,0,0,0,0,0,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0
Keelan Cole,/players/C/ColeKe00.htm,1,1,14,0,0,0,0,0,1,1,10,0,0,0,0,0,1,1,75,1,0,0,0,0
Leonard Fournette,/players/F/FourLe00.htm,2,2,7,0,0,0,0,0,4,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0
Marqise Lee,/players/L/LeexMa00.htm,1,0,0,0,1,1,16,0,3,3,31,0,0,0,0,0,1,1,18,0,0,0,0,0
Marcedes Lewis,/players/L/LewiMa00.htm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
James O'Shaughnessy,/players/O/O'ShJa00.htm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Larry Pinkard,/players/P/PinkLa00.htm,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Dede Westbrook,/players/W/WestDe00.htm,2,0,0,0,1,1,6,0,1,1,5,0,1,0,0,0,0,0,0,0,3,3,70,1
