player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Robby Anderson,/players/A/AndeRo04.htm,3,2,14,0,1,1,4,0,3,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0
Matt Forte,/players/F/FortMa00.htm,2,1,9,0,1,1,12,0,2,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
Jermaine Kearse,/players/K/KearJe01.htm,2,2,9,0,4,4,45,0,2,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0
Bilal Powell,/players/P/PoweBi00.htm,3,2,4,0,1,1,8,0,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0
ArDarius Stewart,/players/S/StewAr00.htm,4,1,2,0,0,0,0,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric Tomlinson,/players/T/TomlEr01.htm,0,0,0,0,0,0,0,0,1,1,0,0,1,1,25,0,0,0,0,0,0,0,0,0
Will Tye,/players/T/TyexWi00.htm,2,2,29,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Charles Clay,/players/C/ClayCh00.htm,4,2,5,1,1,1,13,0,3,0,0,0,1,1,35,0,0,0,0,0,0,0,0,0
Patrick DiMarco,/players/D/DiMaPa00.htm,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andre Holmes,/players/H/HolmAn00.htm,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zay Jones,/players/J/JoneZa00.htm,0,0,0,0,1,1,21,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Jordan Matthews,/players/M/MattJo00.htm,0,0,0,0,2,2,61,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LeSean McCoy,/players/M/McCoLe01.htm,2,2,0,0,1,1,10,0,2,1,21,0,1,1,18,0,0,0,0,0,0,0,0,0
Nick O'Leary,/players/O/OLeaNi00.htm,1,1,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mike Tolbert,/players/T/TolbMi00.htm,0,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
