player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Eric Decker,/players/D/DeckEr00.htm,3,2,14,0,1,1,14,0,1,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0
Jalston Fowler,/players/F/FowlJa00.htm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rishard Matthews,/players/M/MattRi00.htm,1,1,11,0,0,0,0,0,3,2,23,0,1,0,0,0,0,0,0,0,1,0,0,0
DeMarco Murray,/players/M/MurrDe00.htm,2,1,7,0,1,1,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonnu Smith,/players/S/SmitJo01.htm,1,1,3,0,0,0,0,0,4,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0
Phillip Supernaw,/players/S/SupePh00.htm,2,2,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taywan Taylor,/players/T/TaylTa00.htm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delanie Walker,/players/W/WalkHu00.htm,1,0,0,0,2,2,14,0,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0
Jay Ajayi,/players/A/AjayJa00.htm,2,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony Fasano,/players/F/FasaAn00.htm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jakeem Grant,/players/G/GranJa00.htm,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
MarQueis Gray,/players/G/GrayMa00.htm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jarvis Landry,/players/L/LandJa00.htm,5,2,14,1,1,1,17,0,3,2,13,0,1,0,0,0,0,0,0,0,0,0,0,0
DeVante Parker,/players/P/ParkDe01.htm,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenny Stills,/players/S/StilKe00.htm,2,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Julius Thomas,/players/T/ThomJu00.htm,0,0,0,0,1,1,15,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Damien Williams,/players/W/WillDa05.htm,0,0,0,0,1,1,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
