player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Stefon Diggs,/players/D/DiggSt00.htm,2,2,44,0,0,0,0,0,3,3,22,0,0,0,0,0,1,0,0,0,1,0,0,0
Michael Floyd,/players/F/FloyMi00.htm,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jerick McKinnon,/players/M/McKiJe00.htm,1,1,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Latavius Murray,/players/M/MurrLa00.htm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyle Rudolph,/players/R/RudoKy00.htm,1,1,1,1,1,1,6,0,1,1,34,0,0,0,0,0,0,0,0,0,1,1,22,1
Adam Thielen,/players/T/ThieAd00.htm,2,2,30,0,3,2,26,0,5,4,33,0,0,0,0,0,0,0,0,0,1,0,0,0
Jarius Wright,/players/W/WrigJa02.htm,0,0,0,0,2,2,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Ameer Abdullah,/players/A/AbduAm00.htm,2,1,11,0,0,0,0,0,3,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric Ebron,/players/E/EbroEr00.htm,1,1,13,0,0,0,0,0,3,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0
Darren Fells,/players/F/FellDa01.htm,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenny Golladay,/players/G/GollKe00.htm,1,0,0,0,0,0,0,0,0,0,0,0,1,1,41,0,1,1,20,0,1,0,0,0
Marvin Jones,/players/J/JoneMa02.htm,6,4,49,1,0,0,0,0,1,1,17,0,0,0,0,0,1,0,0,0,1,1,43,1
Theo Riddick,/players/R/RiddTh00.htm,1,0,0,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Golden Tate,/players/T/TateGo00.htm,2,1,0,0,2,0,0,0,3,3,7,0,1,0,0,0,0,0,0,0,0,0,0,0
