player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Giovani Bernard,/players/B/BernGi00.htm,0,0,0,0,2,2,6,0,2,1,61,1,0,0,0,0,0,0,0,0,0,0,0,0
Tyler Boyd,/players/B/BoydTy00.htm,2,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A.J. Green,/players/G/GreeA.00.htm,2,1,7,1,1,1,16,0,4,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan Hewitt,/players/H/HewiRy00.htm,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeremy Hill,/players/H/HillJe01.htm,0,0,0,0,0,0,0,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyler Kroft,/players/K/KrofTy00.htm,1,1,21,0,2,2,27,1,2,2,14,1,1,0,0,0,0,0,0,0,0,0,0,0
Brandon LaFell,/players/L/LaFeBr00.htm,0,0,0,0,0,0,0,0,2,2,17,0,1,0,0,0,0,0,0,0,0,0,0,0
Joe Mixon,/players/M/MixoJo00.htm,1,1,10,0,0,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0
C.J. Uzomah,/players/U/UzomC.00.htm,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenny Britt,/players/B/BritKe00.htm,6,1,17,0,0,0,0,0,1,1,9,0,0,0,0,0,1,1,26,0,0,0,0,0
Isaiah Crowell,/players/C/CrowIs00.htm,0,0,0,0,1,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seth Devalve,/players/D/DevaSe00.htm,0,0,0,0,0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Rashard Higgins,/players/H/HiggRa00.htm,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Duke Johnson,/players/J/JohnDu00.htm,4,3,18,0,4,4,13,0,2,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0
Ricardo Louis,/players/L/LouiRi00.htm,1,1,8,0,0,0,0,0,7,3,25,0,0,0,0,0,0,0,0,0,1,1,31,0
David Njoku,/players/N/NjokDa00.htm,0,0,0,0,1,1,8,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Kasen Williams,/players/W/WillKa02.htm,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
