player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Stephen Anderson,/players/A/AndeSt01.htm,5,1,4,1,2,1,10,0,3,1,18,0,1,1,25,0,0,0,0,0,1,1,22,0
Alfred Blue,/players/B/BlueAl00.htm,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andre Ellington,/players/E/ElliAn00.htm,1,1,5,0,1,1,5,0,2,2,17,0,0,0,0,0,1,0,0,0,1,1,29,0
Bruce Ellington,/players/E/ElliBr00.htm,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C.J. Fiedorowicz,/players/F/FiedC.00.htm,0,0,0,0,1,1,7,0,1,1,9,0,0,0,0,0,0,0,0,0,1,0,0,0
DeAndre Hopkins,/players/H/HopkDe00.htm,9,7,63,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,17,0
Braxton Miller,/players/M/MillBr03.htm,2,2,4,0,1,1,10,0,0,0,0,0,0,0,0,0,1,1,57,0,0,0,0,0
Lamar Miller,/players/M/MillLa01.htm,1,1,10,0,2,2,22,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Thompson,/players/T/ThomCh05.htm,0,0,0,0,1,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0
Corey Davis,/players/D/DaviCo03.htm,2,2,12,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Eric Decker,/players/D/DeckEr00.htm,1,1,12,0,0,0,0,0,2,2,15,0,2,0,0,0,0,0,0,0,1,0,0,0
DeMarco Murray,/players/M/MurrDe00.htm,0,0,0,0,0,0,0,0,2,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonnu Smith,/players/S/SmitJo01.htm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phillip Supernaw,/players/S/SupePh00.htm,0,0,0,0,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taywan Taylor,/players/T/TaylTa00.htm,1,1,15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delanie Walker,/players/W/WalkHu00.htm,1,1,11,0,0,0,0,0,2,2,10,0,0,0,0,0,1,1,24,1,1,1,18,0
