player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Dwayne Allen,/players/A/AlleDw00.htm,2,1,2,0,0,0,0,0,3,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Danny Amendola,/players/A/AmenDa00.htm,2,1,6,0,3,2,17,0,2,1,4,0,1,1,26,0,0,0,0,0,1,1,23,0
Rex Burkhead,/players/B/BurkRe00.htm,2,2,31,0,1,1,3,0,2,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandin Cooks,/players/C/CookBr00.htm,3,0,0,0,0,0,0,0,0,0,0,0,4,1,38,0,0,0,0,0,0,0,0,0
James Develin,/players/D/DeveJa00.htm,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Hogan,/players/H/HogaCh00.htm,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
Dion Lewis,/players/L/LewiDi00.htm,2,2,10,0,2,2,20,0,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0
James White,/players/W/WhitJa02.htm,0,0,0,0,2,2,8,0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0
Kenyan Drake,/players/D/DrakKe00.htm,2,2,21,0,3,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,47,0
Anthony Fasano,/players/F/FasaAn00.htm,0,0,0,0,0,0,0,0,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0
Jakeem Grant,/players/G/GranJa00.htm,1,1,17,0,0,0,0,0,1,0,0,0,1,1,25,1,0,0,0,0,1,0,0,0
MarQueis Gray,/players/G/GrayMa00.htm,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jarvis Landry,/players/L/LandJa00.htm,3,3,25,0,1,1,4,1,4,4,17,1,0,0,0,0,0,0,0,0,0,0,0,0
DeVante Parker,/players/P/ParkDe01.htm,1,0,0,0,1,0,0,0,4,4,40,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenny Stills,/players/S/StilKe00.htm,0,0,0,0,0,0,0,0,3,2,18,0,0,0,0,0,0,0,0,0,1,0,0,0
Julius Thomas,/players/T/ThomJu00.htm,2,2,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
