player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
C.J. Anderson,/players/A/AndeC.00.htm,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Devontae Booker,/players/B/BookDe00.htm,0,0,0,0,2,2,16,0,1,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamaal Charles,/players/C/CharJa00.htm,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A.J. Derby,/players/D/DerbA.00.htm,3,1,11,1,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bennie Fowler,/players/F/FowlBe00.htm,3,0,0,0,2,1,6,0,1,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0
Virgil Green,/players/G/GreeVi00.htm,1,1,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeff Heuerman,/players/H/HeueJe00.htm,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Andy Janovich,/players/J/JanoAn00.htm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cody Latimer,/players/L/LatiCo00.htm,2,1,11,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Isaiah McKenzie,/players/M/McKeIs00.htm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan Taylor,/players/T/TaylJo01.htm,0,0,0,0,0,0,0,0,2,1,8,0,0,0,0,0,0,0,0,0,1,0,0,0
Demaryius Thomas,/players/T/ThomDe03.htm,6,4,51,0,2,1,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Demetrius Harris,/players/H/HarrDe03.htm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Tyreek Hill,/players/H/HillTy00.htm,2,0,0,0,1,1,13,0,1,0,0,0,1,1,25,0,0,0,0,0,1,0,0,0
Kareem Hunt,/players/H/HuntKa00.htm,2,2,20,0,0,0,0,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0
Travis Kelce,/players/K/KelcTr00.htm,1,0,0,0,2,2,17,0,2,1,16,0,3,3,81,1,1,1,19,0,1,0,0,0
Demarcus Robinson,/players/R/RobiDe01.htm,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ross Travis,/players/T/TravRo00.htm,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charcandrick West,/players/W/WestCh01.htm,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Albert Wilson,/players/W/WilsAl02.htm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
