player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Keenan Allen,/players/A/AlleKe00.htm,4,3,43,0,0,0,0,0,0,0,0,0,1,1,18,0,0,0,0,0,0,0,0,0
Travis Benjamin,/players/B/BenjTr00.htm,5,2,30,0,0,0,0,0,2,2,10,0,1,0,0,0,0,0,0,0,1,1,24,1
Austin Ekeler,/players/E/EkelAu00.htm,0,0,0,0,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antonio Gates,/players/G/GateAn00.htm,0,0,0,0,2,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Melvin Gordon,/players/G/GordMe00.htm,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hunter Henry,/players/H/HenrHu00.htm,1,1,4,0,0,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Mike Williams,/players/W/WillMi07.htm,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Tyrell Williams,/players/W/WillTy00.htm,2,0,0,0,1,1,24,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
Danny Amendola,/players/A/AmenDa00.htm,1,1,5,0,3,1,9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Rex Burkhead,/players/B/BurkRe00.htm,3,3,21,0,3,3,35,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandin Cooks,/players/C/CookBr00.htm,3,2,16,0,3,2,12,0,1,1,-2,0,0,0,0,0,1,0,0,0,0,0,0,0
James Develin,/players/D/DeveJa00.htm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rob Gronkowski,/players/G/GronRo00.htm,4,4,41,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,16,0
Chris Hogan,/players/H/HogaCh00.htm,2,1,14,0,3,3,41,0,1,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0
Jacob Hollister,/players/H/HollJa03.htm,0,0,0,0,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dion Lewis,/players/L/LewiDi00.htm,1,1,11,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
James White,/players/W/WhitJa02.htm,2,2,38,0,0,0,0,0,4,3,47,0,0,0,0,0,0,0,0,0,0,0,0,0
