player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Kamar Aiken,/players/A/AikeKa00.htm,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack Doyle,/players/D/DoylJa00.htm,3,1,7,0,5,3,28,0,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Frank Gore,/players/G/GoreFr00.htm,1,1,14,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T.Y. Hilton,/players/H/HiltT.00.htm,1,0,0,0,4,2,25,0,4,2,30,0,1,0,0,0,1,1,21,0,1,1,24,0
Marlon Mack,/players/M/MackMa00.htm,2,2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chester Rogers,/players/R/RogeCh02.htm,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,19,0,0,0,0,0
Ross Travis,/players/T/TravRo00.htm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Javorius Allen,/players/A/AlleJa01.htm,0,0,0,0,0,0,0,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Nick Boyle,/players/B/BoylNi00.htm,1,0,0,0,1,1,8,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Campanaro,/players/C/CampMi02.htm,0,0,0,0,2,2,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex Collins,/players/C/CollAl00.htm,1,0,0,0,1,1,4,0,2,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Moore,/players/M/MoorCh00.htm,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20,0
Breshad Perriman,/players/P/PerrBr02.htm,1,0,0,0,2,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Mike Wallace,/players/W/WallMi00.htm,0,0,0,0,3,2,18,0,1,0,0,0,0,0,0,0,2,2,42,0,0,0,0,0
Ben Watson,/players/W/WatsBe00.htm,0,0,0,0,5,4,34,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Maxx Williams,/players/W/WillMa04.htm,0,0,0,0,1,0,0,0,2,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0
Danny Woodhead,/players/W/WoodDa02.htm,3,3,21,0,3,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
