player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Vernon Davis,/players/D/DaviVe00.htm,1,1,3,0,5,4,59,0,1,1,10,0,2,0,0,0,0,0,0,0,0,0,0,0
Josh Doctson,/players/D/DoctJo00.htm,2,1,10,0,0,0,0,0,1,1,11,0,1,1,38,0,0,0,0,0,1,0,0,0
Ryan Grant,/players/G/GranRy01.htm,2,2,16,0,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terrelle Pryor,/players/P/PryoTe00.htm,2,1,12,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brian Quick,/players/Q/QuicBr00.htm,0,0,0,0,0,0,0,0,2,2,18,0,0,0,0,0,0,0,0,0,1,1,31,0
Jeremy Sprinkle,/players/S/SpriJe00.htm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Thompson,/players/T/ThomCh03.htm,0,0,0,0,4,2,11,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doug Baldwin,/players/B/BaldDo00.htm,2,1,8,0,4,2,20,0,1,1,7,0,2,2,43,0,2,0,0,0,1,1,30,1
Jimmy Graham,/players/G/GrahJi00.htm,1,0,0,0,2,2,26,0,3,2,27,0,0,0,0,0,1,0,0,0,0,0,0,0
Eddie Lacy,/players/L/LacyEd00.htm,0,0,0,0,0,0,0,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyler Lockett,/players/L/LockTy00.htm,2,2,10,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0
Tanner McEvoy,/players/M/McEvTa01.htm,0,0,0,0,1,1,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
J.D. McKissic,/players/M/McKiJ.00.htm,2,1,9,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Thomas Rawls,/players/R/RawlTh00.htm,1,1,22,0,0,0,0,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0
Paul Richardson,/players/R/RichPa01.htm,2,2,15,0,1,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke Willson,/players/W/WillLu00.htm,1,1,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
