player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Doug Baldwin,/players/B/BaldDo00.htm,2,1,6,1,0,0,0,0,2,2,9,0,1,1,20,0,0,0,0,0,1,0,0,0
Mike Davis,/players/D/DaviMi01.htm,0,0,0,0,3,3,26,0,2,1,-8,0,0,0,0,0,0,0,0,0,0,0,0,0
Jimmy Graham,/players/G/GrahJi00.htm,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyler Lockett,/players/L/LockTy00.htm,0,0,0,0,1,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Paul Richardson,/players/R/RichPa01.htm,0,0,0,0,1,1,10,0,1,1,11,0,1,0,0,0,0,0,0,0,1,0,0,0
Luke Willson,/players/W/WillLu00.htm,1,1,8,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cole Beasley,/players/B/BeasCo00.htm,1,0,0,0,2,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Noah Brown,/players/B/BrowNo00.htm,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dez Bryant,/players/B/BryaDe01.htm,0,0,0,0,3,1,3,0,1,1,7,0,2,1,33,0,0,0,0,0,0,0,0,0
Ezekiel Elliott,/players/E/ElliEz00.htm,2,1,2,0,3,2,10,0,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0
Rod Smith,/players/S/SmitRo06.htm,0,0,0,0,0,0,0,0,3,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0
Terrance Williams,/players/W/WillTe01.htm,0,0,0,0,2,2,28,0,2,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0
Jason Witten,/players/W/WittJa00.htm,6,3,25,0,2,1,8,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
