player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Matt Breida,/players/B/BreiMa00.htm,1,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Garrett Celek,/players/C/CeleGa00.htm,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Pierre Garcon,/players/G/GarcPi00.htm,0,0,0,0,1,0,0,0,4,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0
Marquise Goodwin,/players/G/GoodMa00.htm,2,2,22,0,1,0,0,0,2,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0
Carlos Hyde,/players/H/HydeCa00.htm,0,0,0,0,3,1,8,0,3,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0
George Kittle,/players/K/KittGe00.htm,1,1,-1,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trent Taylor,/players/T/TaylTr02.htm,1,1,1,0,2,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Doug Baldwin,/players/B/BaldDo00.htm,4,2,12,0,0,0,0,0,3,3,14,0,0,0,0,0,0,0,0,0,2,1,18,0
Chris Carson,/players/C/CarsCh00.htm,1,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amara Darboh,/players/D/DarbAm00.htm,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jimmy Graham,/players/G/GrahJi00.htm,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyler Lockett,/players/L/LockTy00.htm,2,1,9,0,1,1,6,0,3,3,27,0,1,0,0,0,0,0,0,0,2,1,22,0
Tanner McEvoy,/players/M/McEvTa01.htm,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C.J. Prosise,/players/P/ProsC.00.htm,2,1,9,0,1,0,0,0,2,2,13,0,1,0,0,0,0,0,0,0,0,0,0,0
Paul Richardson,/players/R/RichPa01.htm,3,2,19,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Luke Willson,/players/W/WillLu00.htm,1,1,4,0,0,0,0,0,2,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0
