player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Charles Clay,/players/C/ClayCh00.htm,2,2,12,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patrick DiMarco,/players/D/DiMaPa00.htm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andre Holmes,/players/H/HolmAn00.htm,1,1,9,0,0,0,0,0,2,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0
Zay Jones,/players/J/JoneZa00.htm,3,2,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Jordan Matthews,/players/M/MattJo00.htm,0,0,0,0,1,1,14,0,2,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0
LeSean McCoy,/players/M/McCoLe01.htm,4,4,21,0,2,1,7,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Mike Tolbert,/players/T/TolbMi00.htm,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kelvin Benjamin,/players/B/BenjKe00.htm,4,3,29,0,2,2,31,0,1,1,17,0,0,0,0,0,0,0,0,0,1,0,0,0
Damiere Byrd,/players/B/ByrdDa00.htm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ed Dickson,/players/D/DickEd00.htm,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,20,0
Devin Funchess,/players/F/FuncDe00.htm,0,0,0,0,0,0,0,0,2,2,23,0,0,0,0,0,0,0,0,0,4,2,45,0
Christian McCaffrey,/players/M/McCaCh01.htm,3,3,24,0,0,0,0,0,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Greg Olsen,/players/O/OlseGr00.htm,1,0,0,0,0,0,0,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Curtis Samuel,/players/S/SamuCu00.htm,0,0,0,0,0,0,0,0,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Russell Shepard,/players/S/ShepRu00.htm,1,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonathan Stewart,/players/S/StewJo00.htm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
