player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Daniel Brown,/players/B/BrowDa04.htm,0,0,0,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tarik Cohen,/players/C/CoheTa00.htm,0,0,0,0,1,0,0,0,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0
Benny Cunningham,/players/C/CunnBe01.htm,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanner Gentry,/players/G/GentTa00.htm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan Howard,/players/H/HowaJo00.htm,3,2,13,0,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tre McBride,/players/M/McBrTr00.htm,2,2,47,0,0,0,0,0,0,0,0,0,2,1,45,0,0,0,0,0,1,0,0,0
Zach Miller,/players/M/MillZa02.htm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Adam Shaheen,/players/S/ShahAd00.htm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dion Sims,/players/S/SimsDi00.htm,0,0,0,0,3,2,10,0,1,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0
Kendall Wright,/players/W/WrigKe01.htm,4,1,10,0,1,1,13,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Brandon Coleman,/players/C/ColeBr00.htm,1,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coby Fleener,/players/F/FleeCo00.htm,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ted Ginn,/players/G/GinnTe00.htm,1,0,0,0,0,0,0,0,2,1,15,0,0,0,0,0,1,1,53,0,0,0,0,0
Josh Hill,/players/H/HillJo02.htm,0,0,0,0,2,1,19,0,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Mark Ingram,/players/I/IngrMa01.htm,2,2,14,0,0,0,0,0,4,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Alvin Kamara,/players/K/KamaAl00.htm,2,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,34,0
Michael Thomas,/players/T/ThomMi05.htm,2,2,11,0,2,2,13,0,1,1,8,0,2,1,23,0,0,0,0,0,1,1,22,0
