player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Robby Anderson,/players/A/AndeRo04.htm,2,1,5,0,0,0,0,0,3,2,22,0,0,0,0,0,0,0,0,0,1,0,0,0
Matt Forte,/players/F/FortMa00.htm,1,1,14,0,1,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jermaine Kearse,/players/K/KearJe01.htm,1,0,0,0,0,0,0,0,3,1,4,0,0,0,0,0,1,0,0,0,1,0,0,0
Austin Seferian-Jenkins,/players/S/SefeAu00.htm,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ArDarius Stewart,/players/S/StewAr00.htm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lawrence Thomas,/players/T/ThomLa04.htm,0,0,0,0,0,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
C.J. Anderson,/players/A/AndeC.00.htm,2,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Devontae Booker,/players/B/BookDe00.htm,0,0,0,0,1,1,5,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamaal Charles,/players/C/CharJa00.htm,2,2,5,0,0,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeff Heuerman,/players/H/HeueJe00.htm,1,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cody Latimer,/players/L/LatiCo00.htm,2,1,10,0,0,0,0,0,0,0,0,0,1,1,27,0,0,0,0,0,0,0,0,0
Emmanuel Sanders,/players/S/SandEm00.htm,2,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Demaryius Thomas,/players/T/ThomDe03.htm,5,3,31,0,1,1,5,0,3,2,12,0,1,0,0,0,0,0,0,0,2,2,45,1
