player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Alfred Blue,/players/B/BlueAl00.htm,1,1,14,0,0,0,0,0,1,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0
Bruce Ellington,/players/E/ElliBr00.htm,2,1,4,0,2,0,0,0,3,1,-4,0,0,0,0,0,1,1,29,0,0,0,0,0
C.J. Fiedorowicz,/players/F/FiedC.00.htm,1,1,10,0,4,2,17,0,1,1,10,0,0,0,0,0,2,0,0,0,0,0,0,0
DeAndre Hopkins,/players/H/HopkDe00.htm,4,3,38,0,1,0,0,0,2,2,14,0,1,1,39,0,1,1,34,0,1,0,0,0
Braxton Miller,/players/M/MillBr03.htm,2,1,3,0,2,2,19,0,1,1,2,0,0,0,0,0,1,1,19,0,0,0,0,0
Lamar Miller,/players/M/MillLa01.htm,0,0,0,0,2,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Javorius Allen,/players/A/AlleJa01.htm,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Nick Boyle,/players/B/BoylNi00.htm,0,0,0,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex Collins,/players/C/CollAl00.htm,0,0,0,0,0,0,0,0,2,2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeremy Maclin,/players/M/MaclJe00.htm,1,1,6,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Moore,/players/M/MoorCh00.htm,0,0,0,0,1,1,7,0,1,1,8,0,1,1,22,0,0,0,0,0,0,0,0,0
Breshad Perriman,/players/P/PerrBr02.htm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Mike Wallace,/players/W/WallMi00.htm,3,2,13,0,2,1,2,0,4,2,33,0,1,0,0,0,1,0,0,0,0,0,0,0
Ben Watson,/players/W/WatsBe00.htm,0,0,0,0,2,2,13,0,0,0,0,0,0,0,0,0,1,1,16,0,0,0,0,0
Maxx Williams,/players/W/WillMa04.htm,0,0,0,0,0,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0
Danny Woodhead,/players/W/WoodDa02.htm,1,1,0,0,2,2,21,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
