player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Chris Conley,/players/C/ConlCh00.htm,2,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19,0
Demetrius Harris,/players/H/HarrDe03.htm,1,1,1,0,1,1,9,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyreek Hill,/players/H/HillTy00.htm,3,3,30,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,38,0
Kareem Hunt,/players/H/HuntKa00.htm,2,2,4,0,0,0,0,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Travis Kelce,/players/K/KelcTr00.htm,4,3,27,0,1,1,4,0,2,2,21,0,0,0,0,0,2,2,46,0,2,0,0,0
Demarcus Robinson,/players/R/RobiDe01.htm,0,0,0,0,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony Sherman,/players/S/SherAn00.htm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
De'Anthony Thomas,/players/T/ThomDe05.htm,0,0,0,0,1,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ross Travis,/players/T/TravRo00.htm,2,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charcandrick West,/players/W/WestCh01.htm,1,1,8,1,0,0,0,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0
Albert Wilson,/players/W/WilsAl02.htm,2,2,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Stephen Anderson,/players/A/AndeSt01.htm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,63,0
Bruce Ellington,/players/E/ElliBr00.htm,0,0,0,0,0,0,0,0,1,1,8,0,2,1,22,0,0,0,0,0,0,0,0,0
D'Onta Foreman,/players/F/ForeDO00.htm,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Will Fuller,/players/F/FullWi01.htm,0,0,0,0,0,0,0,0,2,1,9,1,0,0,0,0,0,0,0,0,1,1,48,1
Ryan Griffin,/players/G/GrifRy00.htm,1,1,13,0,0,0,0,0,1,1,9,0,0,0,0,0,0,0,0,0,2,0,0,0
DeAndre Hopkins,/players/H/HopkDe00.htm,5,2,12,1,2,1,6,1,0,0,0,0,1,0,0,0,2,1,34,1,2,0,0,0
Lamar Miller,/players/M/MillLa01.htm,2,1,3,0,0,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Thompson,/players/T/ThomCh05.htm,0,0,0,0,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
