player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Kapri Bibbs,/players/B/BibbKa00.htm,1,1,8,0,3,2,2,0,5,5,43,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamison Crowder,/players/C/CrowJa00.htm,1,0,0,0,4,2,19,0,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Vernon Davis,/players/D/DaviVe00.htm,0,0,0,0,0,0,0,0,2,2,20,0,0,0,0,0,1,0,0,0,0,0,0,0
Josh Doctson,/players/D/DoctJo00.htm,3,2,15,0,3,0,0,0,3,2,22,0,0,0,0,0,0,0,0,0,1,0,0,0
Ryan Grant,/players/G/GranRy01.htm,2,2,23,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Niles Paul,/players/P/PaulNi00.htm,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brian Quick,/players/Q/QuicBr00.htm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jerell Adams,/players/A/AdamJe01.htm,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marquis Bundy,/players/B/BundMa00.htm,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orleans Darkwa,/players/D/DarkOr00.htm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhett Ellison,/players/E/ElliRh00.htm,1,0,0,0,2,2,28,0,3,3,35,0,0,0,0,0,0,0,0,0,0,0,0,0
Wayne Gallman,/players/G/GallWa00.htm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Paul Perkins,/players/P/PerkPa00.htm,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Travis Rudolph,/players/R/RudoTr00.htm,3,1,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hunter Sharp,/players/S/SharHu01.htm,0,0,0,0,1,0,0,0,3,2,13,0,1,0,0,0,1,1,16,1,0,0,0,0
Shane Vereen,/players/V/VereSh00.htm,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
